segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_02_芝,uma_start_shisu_decile+kyakushitsu+pace_shisu_juni,uma_start_shisu_decile,kyakushitsu,pace_shisu_juni,3,312,95.26,6.97,87.38,True
KEIBAJO_SURFACE_02_芝,kyori_kubun+uma_start_shisu_decile+pace_shisu_juni,kyori_kubun,uma_start_shisu_decile,pace_shisu_juni,3,310,96.9,10.09,85.48,True
KEIBAJO_SURFACE_02_芝,uma_start_shisu_decile+kyakushitsu+ten_shisu_juni,uma_start_shisu_decile,kyakushitsu,ten_shisu_juni,4,446,92.58,11.41,81.39,True
KEIBAJO_SURFACE_02_芝,uma_start_shisu_decile+bataiju_zogen+shiba_tekisei_code,uma_start_shisu_decile,bataiju_zogen,shiba_tekisei_code,7,964,84.16,4.26,81.0,True
KEIBAJO_SURFACE_02_芝,uma_start_shisu_decile+shiba_tekisei_code+ten_shisu_juni,uma_start_shisu_decile,shiba_tekisei_code,ten_shisu_juni,6,658,86.78,7.86,80.49,True
KEIBAJO_SURFACE_02_芝,gekiso_juni+shiba_tekisei_code+kishu_kitai_tansho_decile,gekiso_juni,shiba_tekisei_code,kishu_kitai_tansho_decile,4,552,83.44,3.98,79.53,False
KEIBAJO_SURFACE_02_芝,bataiju_zogen+shiba_tekisei_code+kishu_kitai_tansho_decile,bataiju_zogen,shiba_tekisei_code,kishu_kitai_tansho_decile,3,336,82.14,2.68,79.11,False
KEIBAJO_SURFACE_02_芝,uma_start_shisu_decile+bataiju_zogen+kyakushitsu,uma_start_shisu_decile,bataiju_zogen,kyakushitsu,6,745,86.84,10.36,78.54,False
KEIBAJO_SURFACE_02_芝,shiba_tekisei_code+kyakushitsu+ten_shisu_juni,shiba_tekisei_code,kyakushitsu,ten_shisu_juni,17,2127,82.75,9.23,78.36,False
KEIBAJO_SURFACE_02_芝,pace_yoso+pace_shisu_juni+ichi_shisu_juni,pace_yoso,pace_shisu_juni,ichi_shisu_juni,3,369,87.67,8.59,77.95,False
KEIBAJO_SURFACE_02_芝,omo_tekisei_code+kyakushitsu+ten_shisu_juni,omo_tekisei_code,kyakushitsu,ten_shisu_juni,17,2017,82.76,12.89,76.63,False
