factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,9231,77.83,4.32,74.83,False
kyori_tekisei,距離適性,code,4,13431,83.84,10.05,73.99,False
hizume_code,蹄コード,code,13,10650,77.92,7.36,73.92,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,11115,79.97,8.87,73.82,False
pace_yoso,ペース予想,code,3,14247,74.41,1.32,72.91,False
bataiju,馬体重,numeric,48,12787,75.24,10.34,72.31,False
bataiju_zogen,馬体重増減,numeric,14,10720,75.5,6.36,72.17,False
uma_deokure_bin,馬出遅率ビン,code,4,11085,82.39,10.83,71.78,False
kyakushitsu,脚質,code,5,14246,75.05,4.11,71.44,False
kishu_minarai_code,騎手見習,code,4,14110,74.29,2.96,71.38,False
manken_shisu_decile,万券指数10分位,code,10,13862,75.03,8.5,69.76,False
rotation_bin,ローテーションビン,code,7,11028,73.9,7.63,68.25,False
omo_tekisei_code,重適性,code,4,11209,77.96,10.0,68.16,False
tenkai_kigo_code,展開記号,code,5,14247,75.81,8.76,68.12,False
ichi_shisu_juni,位置指数順位,numeric,16,14247,71.95,8.72,67.68,False
ls_shisu_juni,LS指数順位,numeric,8,14211,72.91,8.25,67.19,False
agari_shisu_juni,上がり指数順位,numeric,16,14247,70.3,9.41,65.69,False
sogo_shisu_decile,総合指数10分位,code,8,14227,78.28,18.31,65.59,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,14188,72.25,13.79,65.27,False
gekiso_juni,激走順位,numeric,16,14247,69.9,9.64,65.17,False
pace_shisu_juni,ペース指数順位,numeric,16,14247,69.81,9.52,65.15,False
ten_shisu_juni,テン指数順位,numeric,16,14247,70.44,10.98,65.05,False
idm_decile,IDM指数10分位,code,7,14231,78.83,18.77,64.93,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,28,5764,69.75,14.01,64.56,False
kishu_shisu_decile,騎手指数10分位,code,10,14247,70.14,9.72,64.11,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,14247,69.81,9.4,63.99,False
joho_shisu_decile,情報指数10分位,code,6,14247,72.4,10.6,63.92,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,14247,69.86,10.59,63.3,False
kyusha_hyoka_code,厩舎評価,code,4,14247,77.81,17.13,61.01,False
kyusha_shisu_decile,厩舎指数10分位,code,10,14247,67.54,11.22,60.58,False
chokyo_shisu_decile,調教指数10分位,code,10,14247,65.85,13.49,57.49,False
class_code,クラスコード,code,3,11023,75.99,16.71,57.08,False
ninki_shisu_decile,人気指数10分位,code,10,14247,64.54,13.1,56.42,False
