segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+uma_start_shisu_decile+hizume_code,umakigo_code,joken_class_code,uma_start_shisu_decile,hizume_code,4,541,89.13,6.82,82.45,True
COURSE_27_北海道U字_芝,umakigo_code+uma_deokure_bin+omo_tekisei_code+ichi_shisu_juni,umakigo_code,uma_deokure_bin,omo_tekisei_code,ichi_shisu_juni,8,945,85.09,7.98,79.57,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+uma_deokure_bin+pace_shisu_juni,umakigo_code,joken_class_code,uma_deokure_bin,pace_shisu_juni,5,580,85.4,7.37,78.94,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+uma_deokure_bin+ichi_shisu_juni,umakigo_code,joken_class_code,uma_deokure_bin,ichi_shisu_juni,5,666,87.3,9.81,78.7,False
COURSE_27_北海道U字_芝,joken_class_code+uma_start_shisu_decile+omo_tekisei_code+tenkai_kigo_code,joken_class_code,uma_start_shisu_decile,omo_tekisei_code,tenkai_kigo_code,4,650,86.43,7.97,78.62,False
COURSE_27_北海道U字_芝,umakigo_code+rotation_bin+uma_start_shisu_decile+omo_tekisei_code,umakigo_code,rotation_bin,uma_start_shisu_decile,omo_tekisei_code,6,900,84.89,8.03,78.46,False
COURSE_27_北海道U字_芝,umakigo_code+uma_deokure_bin+tenkai_kigo_code+pace_shisu_juni,umakigo_code,uma_deokure_bin,tenkai_kigo_code,pace_shisu_juni,5,582,82.96,5.77,77.9,False
COURSE_27_北海道U字_芝,umakigo_code+manken_shirushi+omo_tekisei_code+tenkai_kigo_code,umakigo_code,manken_shirushi,omo_tekisei_code,tenkai_kigo_code,5,560,84.32,7.47,77.78,False
COURSE_27_北海道U字_芝,umakigo_code+bataiju_zogen+uma_start_shisu_decile+tenkai_kigo_code,umakigo_code,bataiju_zogen,uma_start_shisu_decile,tenkai_kigo_code,3,386,84.8,6.51,77.43,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+omo_tekisei_code+pace_shisu_juni,umakigo_code,joken_class_code,omo_tekisei_code,pace_shisu_juni,5,517,85.81,9.57,77.42,False
COURSE_27_北海道U字_芝,pace_yoso+umakigo_code+manken_shisu_decile+manken_shirushi,pace_yoso,umakigo_code,manken_shisu_decile,manken_shirushi,4,567,84.22,7.15,77.21,False
COURSE_27_北海道U字_芝,rotation_bin+uma_deokure_bin+uma_start_shisu_decile+omo_tekisei_code,rotation_bin,uma_deokure_bin,uma_start_shisu_decile,omo_tekisei_code,3,420,86.77,8.59,77.05,False
COURSE_27_北海道U字_芝,joken_class_code+bataiju_zogen+uma_deokure_bin+class_code,joken_class_code,bataiju_zogen,uma_deokure_bin,class_code,4,484,81.47,5.88,75.71,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+omo_tekisei_code+ichi_shisu_juni,umakigo_code,joken_class_code,omo_tekisei_code,ichi_shisu_juni,9,954,82.91,11.2,75.59,False
COURSE_27_北海道U字_芝,umakigo_code+uma_start_shisu_decile+hizume_code+omo_tekisei_code,umakigo_code,uma_start_shisu_decile,hizume_code,omo_tekisei_code,6,898,84.66,11.37,75.56,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+uma_deokure_bin+gekiso_juni,umakigo_code,joken_class_code,uma_deokure_bin,gekiso_juni,4,456,84.54,9.48,75.25,False
COURSE_27_北海道U字_芝,pace_yoso+bataiju_zogen+omo_tekisei_code+ls_shisu_juni,pace_yoso,bataiju_zogen,omo_tekisei_code,ls_shisu_juni,7,884,84.26,12.2,75.23,False
COURSE_27_北海道U字_芝,umakigo_code+uma_deokure_bin+uma_start_shisu_decile+hizume_code,umakigo_code,uma_deokure_bin,uma_start_shisu_decile,hizume_code,6,901,83.41,10.3,75.17,False
COURSE_27_北海道U字_芝,umakigo_code+uma_deokure_bin+uma_start_shisu_decile+ichi_shisu_juni,umakigo_code,uma_deokure_bin,uma_start_shisu_decile,ichi_shisu_juni,6,696,85.31,12.71,75.14,False
COURSE_27_北海道U字_芝,umakigo_code+joken_class_code+uma_deokure_bin+ten_shisu_juni,umakigo_code,joken_class_code,uma_deokure_bin,ten_shisu_juni,6,676,83.57,10.62,75.08,False
COURSE_27_北海道U字_芝,umakigo_code+bataiju_zogen+class_code+omo_tekisei_code,umakigo_code,bataiju_zogen,class_code,omo_tekisei_code,4,539,79.15,4.17,75.07,False
COURSE_27_北海道U字_芝,umakigo_code+uma_deokure_bin+kyori_tekisei+ichi_shisu_juni,umakigo_code,uma_deokure_bin,kyori_tekisei,ichi_shisu_juni,4,586,84.27,9.55,74.92,False
COURSE_27_北海道U字_芝,kyori_tekisei+uma_start_shisu_decile+class_code+tenkai_kigo_code,kyori_tekisei,uma_start_shisu_decile,class_code,tenkai_kigo_code,4,525,82.27,7.65,74.77,False
COURSE_27_北海道U字_芝,rotation_bin+kyori_tekisei+omo_tekisei_code+tenkai_kigo_code,rotation_bin,kyori_tekisei,omo_tekisei_code,tenkai_kigo_code,9,1455,81.41,10.43,74.6,False
COURSE_27_北海道U字_芝,pace_yoso+uma_deokure_bin+hizume_code+ls_shisu_juni,pace_yoso,uma_deokure_bin,hizume_code,ls_shisu_juni,5,634,86.92,14.19,74.49,False
COURSE_27_北海道U字_芝,umakigo_code+rotation_bin+class_code+omo_tekisei_code,umakigo_code,rotation_bin,class_code,omo_tekisei_code,12,1785,79.37,8.92,74.33,False
COURSE_27_北海道U字_芝,rotation_bin+uma_start_shisu_decile+omo_tekisei_code+tenkai_kigo_code,rotation_bin,uma_start_shisu_decile,omo_tekisei_code,tenkai_kigo_code,4,466,83.83,9.89,74.13,False
