segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道U字_芝,uma_deokure_ritsu+uma_start_shisu+ls_shisu_juni,uma_deokure_ritsu,uma_start_shisu,ls_shisu_juni,3,853,89.8,6.35,82.62,True
COURSE_27_北海道U字_芝,uma_deokure_ritsu+omo_tekisei_code+ichi_shisu_juni,uma_deokure_ritsu,omo_tekisei_code,ichi_shisu_juni,8,1014,85.71,6.98,80.87,True
COURSE_27_北海道U字_芝,uma_deokure_ritsu+tenkai_kigo_code+agari_shisu_juni,uma_deokure_ritsu,tenkai_kigo_code,agari_shisu_juni,9,1127,85.68,8.0,80.46,True
COURSE_27_北海道U字_芝,kyori_tekisei+uma_start_shisu+gekiso_juni,kyori_tekisei,uma_start_shisu,gekiso_juni,3,393,83.82,2.97,80.46,True
COURSE_27_北海道U字_芝,uma_deokure_ritsu+omo_tekisei_code+ten_shisu_juni,uma_deokure_ritsu,omo_tekisei_code,ten_shisu_juni,4,478,87.01,7.0,80.15,True
COURSE_27_北海道U字_芝,joken_class_code+uma_start_shisu+hizume_code,joken_class_code,uma_start_shisu,hizume_code,5,666,86.27,7.02,80.12,True
COURSE_27_北海道U字_芝,uma_deokure_ritsu+rotation+omo_tekisei_code,uma_deokure_ritsu,rotation,omo_tekisei_code,5,907,88.58,10.17,79.67,False
COURSE_27_北海道U字_芝,kyori_tekisei+uma_deokure_ritsu+hizume_code,kyori_tekisei,uma_deokure_ritsu,hizume_code,7,1134,84.4,6.81,79.36,False
COURSE_27_北海道U字_芝,uma_start_shisu+tenkai_kigo_code+agari_shisu_juni,uma_start_shisu,tenkai_kigo_code,agari_shisu_juni,9,1034,84.03,7.63,79.05,False
COURSE_27_北海道U字_芝,joken_class_code+uma_deokure_ritsu+pace_shisu_juni,joken_class_code,uma_deokure_ritsu,pace_shisu_juni,5,612,84.12,6.02,78.84,False
COURSE_27_北海道U字_芝,pace_yoso+uma_deokure_ritsu+rotation,pace_yoso,uma_deokure_ritsu,rotation,5,792,86.84,9.14,78.82,False
COURSE_27_北海道U字_芝,uma_deokure_ritsu+uma_start_shisu+hizume_code,uma_deokure_ritsu,uma_start_shisu,hizume_code,4,725,85.78,7.12,78.8,False
COURSE_27_北海道U字_芝,uma_deokure_ritsu+omo_tekisei_code+pace_shisu_juni,uma_deokure_ritsu,omo_tekisei_code,pace_shisu_juni,7,760,87.11,11.3,78.75,False
COURSE_27_北海道U字_芝,uma_start_shisu+rotation+omo_tekisei_code,uma_start_shisu,rotation,omo_tekisei_code,4,651,87.72,9.62,78.3,False
COURSE_27_北海道U字_芝,joken_class_code+uma_deokure_ritsu+ichi_shisu_juni,joken_class_code,uma_deokure_ritsu,ichi_shisu_juni,5,705,86.21,9.46,77.92,False
COURSE_27_北海道U字_芝,joken_class_code+uma_deokure_ritsu+hizume_code,joken_class_code,uma_deokure_ritsu,hizume_code,6,1033,81.77,5.19,77.61,False
COURSE_27_北海道U字_芝,pace_yoso+uma_start_shisu+rotation,pace_yoso,uma_start_shisu,rotation,3,463,82.15,4.05,77.57,False
COURSE_27_北海道U字_芝,kyori_tekisei+uma_deokure_ritsu+ichi_shisu_juni,kyori_tekisei,uma_deokure_ritsu,ichi_shisu_juni,4,628,85.83,9.06,76.95,False
