segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+uma_deokure_bin+idm_decile,shiba_tekisei_code,pace_yoso,uma_deokure_bin,idm_decile,3,392,81.1,1.5,79.4,False
COURSE_27_東京O字_芝,joken_class_code+omo_tekisei_code+class_code+uma_deokure_bin,joken_class_code,omo_tekisei_code,class_code,uma_deokure_bin,3,490,79.03,1.77,77.03,False
COURSE_27_東京O字_芝,kyori_tekisei+pace_yoso+class_code+uma_deokure_bin,kyori_tekisei,pace_yoso,class_code,uma_deokure_bin,3,323,79.11,2.22,76.6,False
COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+rotation_bin+idm_decile,shiba_tekisei_code,pace_yoso,rotation_bin,idm_decile,3,370,84.38,7.46,75.94,False
COURSE_27_東京O字_芝,joken_class_code+kyori_tekisei+shiba_tekisei_code+rotation_bin,joken_class_code,kyori_tekisei,shiba_tekisei_code,rotation_bin,3,315,81.56,5.14,75.75,False
COURSE_27_東京O字_芝,kyori_tekisei+pace_yoso+uma_deokure_bin+idm_decile,kyori_tekisei,pace_yoso,uma_deokure_bin,idm_decile,3,463,78.25,3.06,74.79,False
COURSE_27_東京O字_芝,joken_class_code+kyori_tekisei+class_code+idm_decile,joken_class_code,kyori_tekisei,class_code,idm_decile,6,756,80.25,7.05,74.61,False
COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+class_code+idm_decile,shiba_tekisei_code,pace_yoso,class_code,idm_decile,4,465,79.13,5.63,73.61,False
COURSE_27_東京O字_芝,omo_tekisei_code+shiba_tekisei_code+class_code+uma_deokure_bin,omo_tekisei_code,shiba_tekisei_code,class_code,uma_deokure_bin,3,429,76.45,2.74,73.35,False
COURSE_27_東京O字_芝,joken_class_code+shiba_tekisei_code+pace_yoso+idm_decile,joken_class_code,shiba_tekisei_code,pace_yoso,idm_decile,7,1052,77.51,6.09,73.0,False
COURSE_27_東京O字_芝,joken_class_code+kyori_tekisei+omo_tekisei_code+uma_deokure_bin,joken_class_code,kyori_tekisei,omo_tekisei_code,uma_deokure_bin,3,408,76.14,2.79,72.98,False
COURSE_27_東京O字_芝,kyori_tekisei+omo_tekisei_code+shiba_tekisei_code+hizume_code,kyori_tekisei,omo_tekisei_code,shiba_tekisei_code,hizume_code,4,526,75.78,2.9,72.94,False
COURSE_27_東京O字_芝,kyori_tekisei+shiba_tekisei_code+class_code+idm_decile,kyori_tekisei,shiba_tekisei_code,class_code,idm_decile,6,724,78.15,6.78,72.72,False
COURSE_27_東京O字_芝,joken_class_code+shiba_tekisei_code+uma_start_shisu_decile+pace_yoso,joken_class_code,shiba_tekisei_code,uma_start_shisu_decile,pace_yoso,3,333,75.93,2.95,72.59,False
