segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_東京O字_芝,pace_yoso+bataiju_zogen+idm_decile,pace_yoso,bataiju_zogen,idm_decile,3,363,89.82,3.13,86.27,True
COURSE_27_東京O字_芝,bataiju_zogen+idm_decile+sogo_shisu_decile,bataiju_zogen,idm_decile,sogo_shisu_decile,3,386,86.86,2.81,83.67,True
COURSE_27_東京O字_芝,pace_yoso+bataiju_zogen+sogo_shisu_decile,pace_yoso,bataiju_zogen,sogo_shisu_decile,3,350,86.3,2.51,83.47,True
COURSE_27_東京O字_芝,shiba_tekisei_code+rotation_bin+sogo_shisu_decile,shiba_tekisei_code,rotation_bin,sogo_shisu_decile,5,626,87.55,5.53,82.7,True
COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+bataiju_zogen,shiba_tekisei_code,pace_yoso,bataiju_zogen,3,377,84.88,3.53,80.89,True
COURSE_27_東京O字_芝,shiba_tekisei_code+manken_shisu_decile+uma_deokure_bin,shiba_tekisei_code,manken_shisu_decile,uma_deokure_bin,3,456,83.11,1.97,80.88,True
COURSE_27_東京O字_芝,shiba_tekisei_code+rotation_bin+idm_decile,shiba_tekisei_code,rotation_bin,idm_decile,5,621,88.86,10.32,79.82,False
COURSE_27_東京O字_芝,idm_decile+sogo_shisu_decile+kyusha_shisu_decile,idm_decile,sogo_shisu_decile,kyusha_shisu_decile,3,479,87.91,7.22,79.74,False
COURSE_27_東京O字_芝,pace_yoso+uma_deokure_bin+idm_decile,pace_yoso,uma_deokure_bin,idm_decile,5,875,82.59,3.54,79.49,False
COURSE_27_東京O字_芝,omo_tekisei_code+uma_deokure_bin+idm_decile,omo_tekisei_code,uma_deokure_bin,idm_decile,3,470,80.09,0.72,79.28,False
COURSE_27_東京O字_芝,kyori_tekisei+sogo_shisu_decile+kyusha_shisu_decile,kyori_tekisei,sogo_shisu_decile,kyusha_shisu_decile,3,436,88.76,8.57,79.06,False
COURSE_27_東京O字_芝,omo_tekisei_code+uma_deokure_bin+sogo_shisu_decile,omo_tekisei_code,uma_deokure_bin,sogo_shisu_decile,4,586,80.71,1.86,78.88,False
COURSE_27_東京O字_芝,kyori_tekisei+idm_decile+kyusha_shisu_decile,kyori_tekisei,idm_decile,kyusha_shisu_decile,3,368,87.54,8.08,78.4,False
COURSE_27_東京O字_芝,kyori_tekisei+manken_shisu_decile+sogo_shisu_decile,kyori_tekisei,manken_shisu_decile,sogo_shisu_decile,4,575,80.73,2.88,77.91,False
COURSE_27_東京O字_芝,kyori_tekisei+ls_shisu_juni+sogo_shisu_decile,kyori_tekisei,ls_shisu_juni,sogo_shisu_decile,3,369,80.01,2.01,77.73,False
COURSE_27_東京O字_芝,kyori_tekisei+hizume_code+uma_deokure_bin,kyori_tekisei,hizume_code,uma_deokure_bin,3,452,80.56,2.59,77.63,False
COURSE_27_東京O字_芝,pace_yoso+uma_deokure_bin+sogo_shisu_decile,pace_yoso,uma_deokure_bin,sogo_shisu_decile,5,836,81.6,4.64,77.54,False
COURSE_27_東京O字_芝,joken_class_code+kyori_tekisei+rotation_bin,joken_class_code,kyori_tekisei,rotation_bin,4,473,81.99,4.57,77.51,False
COURSE_27_東京O字_芝,shiba_tekisei_code+manken_shisu_decile+kyakushitsu,shiba_tekisei_code,manken_shisu_decile,kyakushitsu,5,647,79.56,2.34,77.5,False
COURSE_27_東京O字_芝,joken_class_code+class_code+rotation_bin,joken_class_code,class_code,rotation_bin,3,345,82.35,4.48,77.28,False
COURSE_27_東京O字_芝,pace_yoso+sogo_shisu_decile+kyusha_shisu_decile,pace_yoso,sogo_shisu_decile,kyusha_shisu_decile,3,449,88.34,9.97,77.07,False
COURSE_27_東京O字_芝,pace_yoso+manken_shisu_decile+uma_deokure_bin,pace_yoso,manken_shisu_decile,uma_deokure_bin,3,389,81.74,4.49,76.66,False
COURSE_27_東京O字_芝,pace_yoso+idm_decile+kyusha_shisu_decile,pace_yoso,idm_decile,kyusha_shisu_decile,3,397,87.63,9.74,76.62,False
COURSE_27_東京O字_芝,omo_tekisei_code+pace_yoso+idm_decile,omo_tekisei_code,pace_yoso,idm_decile,7,1324,82.64,8.14,76.61,False
COURSE_27_東京O字_芝,uma_deokure_bin+joho_shisu_decile+kyusha_shisu_decile,uma_deokure_bin,joho_shisu_decile,kyusha_shisu_decile,3,379,88.3,10.4,76.53,False
COURSE_27_東京O字_芝,shiba_tekisei_code+manken_shisu_decile+sogo_shisu_decile,shiba_tekisei_code,manken_shisu_decile,sogo_shisu_decile,4,442,84.42,8.76,75.84,False
COURSE_27_東京O字_芝,kyori_tekisei+idm_decile+kyakushitsu,kyori_tekisei,idm_decile,kyakushitsu,4,831,79.62,3.87,75.83,False
COURSE_27_東京O字_芝,kyori_tekisei+omo_tekisei_code+kyusha_shisu_decile,kyori_tekisei,omo_tekisei_code,kyusha_shisu_decile,5,644,83.16,8.46,75.74,False
COURSE_27_東京O字_芝,pace_yoso+sogo_shisu_decile+kyakushitsu,pace_yoso,sogo_shisu_decile,kyakushitsu,4,877,80.22,4.79,75.52,False
COURSE_27_東京O字_芝,pace_yoso+rotation_bin+uma_deokure_bin,pace_yoso,rotation_bin,uma_deokure_bin,6,774,82.42,8.75,75.42,False
COURSE_27_東京O字_芝,kyori_tekisei+manken_shisu_decile+rotation_bin,kyori_tekisei,manken_shisu_decile,rotation_bin,3,372,78.72,2.91,75.42,False
COURSE_27_東京O字_芝,omo_tekisei_code+uma_deokure_bin+kyakushitsu,omo_tekisei_code,uma_deokure_bin,kyakushitsu,8,1497,78.93,5.08,75.41,False
COURSE_27_東京O字_芝,uma_start_shisu_decile+idm_decile+sogo_shisu_decile,uma_start_shisu_decile,idm_decile,sogo_shisu_decile,4,676,86.47,11.29,75.41,False
COURSE_27_東京O字_芝,omo_tekisei_code+shiba_tekisei_code+kyusha_shisu_decile,omo_tekisei_code,shiba_tekisei_code,kyusha_shisu_decile,5,605,84.04,9.94,75.32,False
COURSE_27_東京O字_芝,idm_decile+sogo_shisu_decile+kyakushitsu,idm_decile,sogo_shisu_decile,kyakushitsu,5,1042,78.49,3.73,75.22,False
COURSE_27_東京O字_芝,kyori_tekisei+pace_yoso+gekiso_juni,kyori_tekisei,pace_yoso,gekiso_juni,5,563,79.39,5.01,74.99,False
COURSE_27_東京O字_芝,uma_deokure_bin+idm_decile+sogo_shisu_decile,uma_deokure_bin,idm_decile,sogo_shisu_decile,6,1021,79.4,5.8,74.76,False
COURSE_27_東京O字_芝,kyori_tekisei+uma_start_shisu_decile+uma_deokure_bin,kyori_tekisei,uma_start_shisu_decile,uma_deokure_bin,6,925,77.09,3.17,74.55,False
COURSE_27_東京O字_芝,kyori_tekisei+uma_deokure_bin+kyakushitsu,kyori_tekisei,uma_deokure_bin,kyakushitsu,5,1119,78.11,4.16,74.46,False
COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+manken_shisu_decile,shiba_tekisei_code,pace_yoso,manken_shisu_decile,8,1208,76.21,2.61,74.4,False
COURSE_27_東京O字_芝,shiba_tekisei_code+uma_start_shisu_decile+kyakushitsu,shiba_tekisei_code,uma_start_shisu_decile,kyakushitsu,6,844,81.0,8.27,74.38,False
COURSE_27_東京O字_芝,pace_yoso+uma_deokure_bin+kyakushitsu,pace_yoso,uma_deokure_bin,kyakushitsu,8,1537,77.92,5.2,74.32,False
COURSE_27_東京O字_芝,kyori_tekisei+sogo_shisu_decile+kyakushitsu,kyori_tekisei,sogo_shisu_decile,kyakushitsu,6,1053,78.89,5.73,74.31,False
COURSE_27_東京O字_芝,ls_shisu_juni+idm_decile+sogo_shisu_decile,ls_shisu_juni,idm_decile,sogo_shisu_decile,6,776,80.47,7.78,74.25,False
COURSE_27_東京O字_芝,kyori_tekisei+kyakushitsu+kyusha_shisu_decile,kyori_tekisei,kyakushitsu,kyusha_shisu_decile,4,441,82.66,8.82,74.01,False
COURSE_27_東京O字_芝,pace_yoso+hizume_code+idm_decile,pace_yoso,hizume_code,idm_decile,3,494,82.95,8.08,73.81,False
COURSE_27_東京O字_芝,uma_start_shisu_decile+pace_yoso+kyakushitsu,uma_start_shisu_decile,pace_yoso,kyakushitsu,7,1026,78.87,6.86,73.78,False
