factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
rotation_bin,ローテーションビン,code,6,2494,73.74,2.98,71.36,False
kyori_kubun,距離区分,code,3,2609,72.51,1.03,71.35,False
kyori_tekisei,距離適性,code,3,2536,73.16,1.7,71.23,False
kyakushitsu,脚質,code,4,2609,73.0,2.29,70.75,False
manken_shisu_decile,万券指数10分位,code,10,2584,74.67,8.3,69.52,False
hizume_code,蹄コード,code,8,2375,74.1,6.83,69.36,False
omo_tekisei_code,重適性,code,3,2609,72.72,3.06,69.25,False
manken_shirushi,万券印,code,8,1518,73.15,5.69,69.21,False
uma_deokure_bin,馬出遅率ビン,code,5,2609,72.0,3.84,68.64,False
pace_shisu_juni,ペース指数順位,numeric,15,2526,73.94,12.81,67.46,False
ichi_shisu_juni,位置指数順位,numeric,15,2519,72.96,11.05,67.37,False
ls_shisu_juni,LS指数順位,numeric,5,2426,75.12,10.18,66.2,False
bataiju_zogen,馬体重増減,numeric,9,2251,73.22,10.81,66.16,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,2508,72.09,8.57,65.75,False
joho_shisu_decile,情報指数10分位,code,6,2609,71.6,8.55,64.76,False
gekiso_juni,激走順位,numeric,14,2441,71.85,14.16,64.43,False
ten_shisu_juni,テン指数順位,numeric,15,2518,71.72,15.15,64.05,False
umakigo_code,馬記号,code,3,2609,76.77,11.79,63.43,False
agari_shisu_juni,上がり指数順位,numeric,14,2423,70.56,13.91,63.27,False
ninki_shisu_decile,人気指数10分位,code,9,2554,68.02,10.76,60.99,False
chokyo_shisu_decile,調教指数10分位,code,10,2605,69.16,13.25,60.94,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,2434,68.07,13.35,60.81,False
class_code,クラスコード,code,3,2503,68.38,7.4,60.01,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,2463,68.18,12.03,59.85,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2609,66.78,13.56,58.38,False
kishu_shisu_decile,騎手指数10分位,code,10,2609,77.08,31.15,57.77,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,2543,78.7,33.41,56.87,False
tenkai_kigo_code,展開記号,code,5,2609,72.33,17.72,56.8,False
sogo_shisu_decile,総合指数10分位,code,5,2500,66.42,17.79,50.83,False
idm_decile,IDM指数10分位,code,5,2573,67.71,19.96,50.22,False
