factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
uma_start_shisu_decile,馬スタート指数10分位,code,8,5331,78.13,4.59,74.94,False
manken_shirushi,万券印,code,8,5409,77.99,4.93,74.57,False
pace_yoso,ペース予想,code,3,8337,75.25,0.62,74.55,False
bataiju_zogen,馬体重増減,numeric,12,5049,76.86,4.57,74.27,False
kyori_kubun,距離区分,code,4,8337,74.92,0.71,74.23,False
kyori_tekisei,距離適性,code,4,8003,79.12,5.09,74.13,False
bataiju,馬体重,numeric,38,6672,75.85,8.08,73.29,False
rotation_bin,ローテーションビン,code,6,5217,76.92,5.02,72.9,False
omo_tekisei_code,重適性,code,3,5446,75.9,3.9,71.49,False
hizume_code,蹄コード,code,11,5085,76.99,9.66,71.29,False
kyakushitsu,脚質,code,5,8335,76.56,6.55,70.82,False
ichi_shisu_juni,位置指数順位,numeric,16,8279,73.61,6.62,70.37,False
ls_shisu_juni,LS指数順位,numeric,8,8303,74.88,9.51,68.29,False
ten_shisu_juni,テン指数順位,numeric,16,8241,72.19,8.42,68.06,False
tenkai_kigo_code,展開記号,code,5,8337,78.19,11.6,68.02,False
manken_shisu_decile,万券指数10分位,code,10,8110,73.34,10.69,66.72,False
agari_shisu_juni,上がり指数順位,numeric,16,8279,69.44,10.35,64.36,False
gekiso_juni,激走順位,numeric,16,8260,69.8,11.43,64.19,False
pace_shisu_juni,ペース指数順位,numeric,16,8275,69.93,12.02,64.05,False
idm_decile,IDM指数10分位,code,7,8260,73.97,15.11,62.78,False
joho_shisu_decile,情報指数10分位,code,6,8337,72.16,12.46,62.19,False
sogo_shisu_decile,総合指数10分位,code,8,8268,73.23,15.92,62.19,False
class_code,クラスコード,code,3,5287,74.61,11.31,61.81,False
kishu_shisu_decile,騎手指数10分位,code,10,8337,69.81,14.13,61.05,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,8202,69.18,15.64,60.98,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8337,70.29,15.08,60.94,False
kishu_minarai_code,騎手見習,code,4,8289,68.74,9.33,59.59,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8337,69.11,15.89,59.27,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8337,65.77,15.32,56.27,False
chokyo_shisu_decile,調教指数10分位,code,10,8337,64.44,14.85,55.24,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,13,1576,64.85,25.93,50.76,False
kyusha_hyoka_code,厩舎評価,code,4,8337,73.51,24.18,49.82,False
ninki_shisu_decile,人気指数10分位,code,9,8270,61.94,20.68,48.43,False
