segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+ls_shisu_juni+kyakushitsu,pace_yoso,tenkai_kigo_code,ls_shisu_juni,kyakushitsu,3,514,79.95,1.84,77.87,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+kyakushitsu+omo_tekisei_code,pace_yoso,tenkai_kigo_code,kyakushitsu,omo_tekisei_code,6,1164,79.5,9.17,72.17,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kyori_kubun+kyori_tekisei+omo_tekisei_code,pace_yoso,kyori_kubun,kyori_tekisei,omo_tekisei_code,7,1334,75.6,7.13,70.31,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+uma_start_shisu_decile+uma_deokure_bin+kyakushitsu,pace_yoso,uma_start_shisu_decile,uma_deokure_bin,kyakushitsu,3,383,71.2,1.53,69.47,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+kyori_kubun+class_code+kyori_tekisei,tenkai_kigo_code,kyori_kubun,class_code,kyori_tekisei,3,379,73.92,3.99,69.41,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+ls_shisu_juni+kyori_tekisei,pace_yoso,tenkai_kigo_code,ls_shisu_juni,kyori_tekisei,3,497,83.31,12.64,69.01,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+pace_yoso+kyori_kubun+kyori_tekisei,hizume_code,pace_yoso,kyori_kubun,kyori_tekisei,3,435,76.56,6.7,68.98,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+pace_yoso+tenkai_kigo_code+kyakushitsu,hizume_code,pace_yoso,tenkai_kigo_code,kyakushitsu,4,442,83.58,15.2,68.68,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kyori_kubun+uma_deokure_bin+kyakushitsu,pace_yoso,kyori_kubun,uma_deokure_bin,kyakushitsu,4,527,74.85,7.02,67.97,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyori_kubun+uma_deokure_bin+kyakushitsu+kyori_tekisei,kyori_kubun,uma_deokure_bin,kyakushitsu,kyori_tekisei,3,422,79.89,10.6,67.89,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+kyakushitsu+kyori_tekisei,pace_yoso,tenkai_kigo_code,kyakushitsu,kyori_tekisei,6,997,73.84,7.86,67.55,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+pace_yoso+tenkai_kigo_code+kyori_tekisei,hizume_code,pace_yoso,tenkai_kigo_code,kyori_tekisei,3,383,77.15,8.83,67.16,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+uma_deokure_bin+kyakushitsu+omo_tekisei_code,pace_yoso,uma_deokure_bin,kyakushitsu,omo_tekisei_code,5,722,71.6,5.12,67.11,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+kyori_kubun+kyori_tekisei+omo_tekisei_code,tenkai_kigo_code,kyori_kubun,kyori_tekisei,omo_tekisei_code,5,777,80.46,15.83,66.59,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+uma_deokure_bin+kyakushitsu,pace_yoso,tenkai_kigo_code,uma_deokure_bin,kyakushitsu,5,778,71.41,5.69,66.42,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+kyori_kubun+kyakushitsu,pace_yoso,tenkai_kigo_code,kyori_kubun,kyakushitsu,6,943,74.36,10.01,66.35,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+class_code+kyakushitsu+omo_tekisei_code,pace_yoso,class_code,kyakushitsu,omo_tekisei_code,3,355,73.47,6.53,66.08,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+pace_yoso+kyakushitsu+omo_tekisei_code,hizume_code,pace_yoso,kyakushitsu,omo_tekisei_code,3,344,74.83,7.98,65.8,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+class_code+kyori_tekisei,pace_yoso,tenkai_kigo_code,class_code,kyori_tekisei,4,538,80.34,14.91,65.72,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+uma_deokure_bin+kyakushitsu+kyori_tekisei,pace_yoso,uma_deokure_bin,kyakushitsu,kyori_tekisei,3,427,73.69,7.25,65.49,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kyori_kubun+uma_deokure_bin+kyori_tekisei,pace_yoso,kyori_kubun,uma_deokure_bin,kyori_tekisei,3,581,73.69,7.55,65.15,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+pace_yoso+kyori_tekisei+omo_tekisei_code,hizume_code,pace_yoso,kyori_tekisei,omo_tekisei_code,3,459,71.46,6.15,64.5,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+uma_deokure_bin+kyakushitsu+omo_tekisei_code,tenkai_kigo_code,uma_deokure_bin,kyakushitsu,omo_tekisei_code,3,386,70.31,5.22,64.4,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+ls_shisu_juni+kyakushitsu+omo_tekisei_code,pace_yoso,ls_shisu_juni,kyakushitsu,omo_tekisei_code,3,459,68.34,3.76,64.09,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+uma_deokure_bin+omo_tekisei_code,pace_yoso,tenkai_kigo_code,uma_deokure_bin,omo_tekisei_code,5,826,73.71,10.98,64.08,False
