segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+tenkai_kigo_code+kyori_kubun,hizume_code,tenkai_kigo_code,kyori_kubun,3,443,88.51,7.77,79.72,False
KEIBAJO_SURFACE_09_芝_OP重賞,kishu_kitai_tansho_decile+kishu_shisu_decile+kijun_ninkijun_tansho,kishu_kitai_tansho_decile,kishu_shisu_decile,kijun_ninkijun_tansho,3,498,80.9,1.97,78.68,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kishu_kitai_tansho_decile+kijun_ninkijun_tansho,pace_yoso,kishu_kitai_tansho_decile,kijun_ninkijun_tansho,3,398,79.49,0.77,78.63,False
KEIBAJO_SURFACE_09_芝_OP重賞,kishu_kitai_rentai_decile+kishu_shisu_decile+kijun_ninkijun_tansho,kishu_kitai_rentai_decile,kishu_shisu_decile,kijun_ninkijun_tansho,3,510,80.69,1.92,78.52,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyakushitsu+kishu_kitai_tansho_decile+kishu_shisu_decile,kyakushitsu,kishu_kitai_tansho_decile,kishu_shisu_decile,3,401,81.22,2.72,78.15,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+tenkai_kigo_code+ls_shisu_juni,hizume_code,tenkai_kigo_code,ls_shisu_juni,3,368,86.9,9.64,75.98,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kishu_shisu_decile+kijun_ninkijun_tansho,pace_yoso,kishu_shisu_decile,kijun_ninkijun_tansho,3,394,78.38,2.26,75.82,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyakushitsu+kishu_kitai_rentai_decile+kishu_shisu_decile,kyakushitsu,kishu_kitai_rentai_decile,kishu_shisu_decile,3,411,79.56,3.55,75.55,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kyori_kubun+bataiju_zogen,pace_yoso,kyori_kubun,bataiju_zogen,4,529,80.15,5.34,74.92,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+kyakushitsu+kyori_tekisei,hizume_code,kyakushitsu,kyori_tekisei,3,348,79.76,4.46,74.72,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+omo_tekisei_code+bataiju_zogen,pace_yoso,omo_tekisei_code,bataiju_zogen,5,828,79.65,6.44,74.01,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+kyori_kubun+kyori_tekisei,hizume_code,kyori_kubun,kyori_tekisei,3,555,77.64,3.57,73.6,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyori_kubun+kyori_tekisei+bataiju_zogen,kyori_kubun,kyori_tekisei,bataiju_zogen,4,477,81.82,8.55,73.43,False
KEIBAJO_SURFACE_09_芝_OP重賞,uma_deokure_bin+kishu_kitai_tansho_decile+kishu_shisu_decile,uma_deokure_bin,kishu_kitai_tansho_decile,kishu_shisu_decile,4,471,80.42,7.31,73.26,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyori_kubun+joho_shisu_decile+kishu_shisu_decile,kyori_kubun,joho_shisu_decile,kishu_shisu_decile,3,395,80.37,6.35,73.18,False
KEIBAJO_SURFACE_09_芝_OP重賞,uma_start_shisu_decile+kyori_kubun+uma_deokure_bin,uma_start_shisu_decile,kyori_kubun,uma_deokure_bin,4,577,76.45,3.4,73.11,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+ls_shisu_juni+kyakushitsu,tenkai_kigo_code,ls_shisu_juni,kyakushitsu,4,688,77.1,4.17,73.0,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+kyakushitsu+omo_tekisei_code,tenkai_kigo_code,kyakushitsu,omo_tekisei_code,9,1728,77.27,7.26,72.52,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyori_kubun+kishu_kitai_tansho_decile+kishu_shisu_decile,kyori_kubun,kishu_kitai_tansho_decile,kishu_shisu_decile,6,805,79.56,9.04,72.32,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+omo_tekisei_code+bataiju_zogen,tenkai_kigo_code,omo_tekisei_code,bataiju_zogen,3,402,76.87,4.39,71.9,False
KEIBAJO_SURFACE_09_芝_OP重賞,kyori_tekisei+kishu_kitai_rentai_decile+kishu_shisu_decile,kyori_tekisei,kishu_kitai_rentai_decile,kishu_shisu_decile,7,889,78.02,8.44,71.77,False
KEIBAJO_SURFACE_09_芝_OP重賞,uma_deokure_bin+kishu_kitai_rentai_decile+kishu_shisu_decile,uma_deokure_bin,kishu_kitai_rentai_decile,kishu_shisu_decile,4,484,79.59,8.01,71.74,False
KEIBAJO_SURFACE_09_芝_OP重賞,hizume_code+tenkai_kigo_code+kyakushitsu,hizume_code,tenkai_kigo_code,kyakushitsu,4,533,81.98,10.47,71.72,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+kyori_kubun+kyori_tekisei,pace_yoso,kyori_kubun,kyori_tekisei,7,2025,75.0,4.54,71.64,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+ls_shisu_juni+omo_tekisei_code,pace_yoso,ls_shisu_juni,omo_tekisei_code,8,1488,74.48,4.32,71.49,False
KEIBAJO_SURFACE_09_芝_OP重賞,pace_yoso+tenkai_kigo_code+bataiju_zogen,pace_yoso,tenkai_kigo_code,bataiju_zogen,5,807,80.54,10.47,71.36,False
KEIBAJO_SURFACE_09_芝_OP重賞,uma_deokure_bin+kyakushitsu+omo_tekisei_code,uma_deokure_bin,kyakushitsu,omo_tekisei_code,8,1240,75.02,5.6,71.14,False
KEIBAJO_SURFACE_09_芝_OP重賞,uma_start_shisu_decile+uma_deokure_bin+kyakushitsu,uma_start_shisu_decile,uma_deokure_bin,kyakushitsu,3,487,75.64,3.98,71.13,False
KEIBAJO_SURFACE_09_芝_OP重賞,tenkai_kigo_code+agari_shisu_juni+kyakushitsu,tenkai_kigo_code,agari_shisu_juni,kyakushitsu,3,325,79.52,7.46,71.08,False
