factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
hizume_code,蹄コード,code,7,2442,74.75,3.29,72.31,False
pace_yoso,ペース予想,code,3,2721,75.62,2.98,72.25,False
tenkai_kigo_code,展開記号,code,5,2721,74.64,2.74,72.24,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,2720,74.21,5.02,70.73,False
kyori_kubun,距離区分,code,4,2721,74.17,3.53,70.71,False
class_code,クラスコード,code,6,2567,75.52,6.55,70.28,False
agari_shisu_juni,上がり指数順位,numeric,13,2420,73.31,7.01,69.5,False
pace_shisu_juni,ペース指数順位,numeric,13,2437,74.27,9.01,69.37,False
ichi_shisu_juni,位置指数順位,numeric,14,2484,74.21,9.85,69.06,False
ten_shisu_juni,テン指数順位,numeric,14,2498,74.79,11.29,68.87,False
uma_deokure_bin,馬出遅率ビン,code,5,2720,73.13,5.26,68.52,False
manken_shisu_decile,万券指数10分位,code,7,2535,73.8,7.22,68.45,False
ls_shisu_juni,LS指数順位,numeric,7,2572,73.85,7.57,68.25,False
manken_shirushi,万券印,code,8,1727,73.14,7.14,68.19,False
kyakushitsu,脚質,code,4,2721,74.04,6.1,68.06,False
kyori_tekisei,距離適性,code,3,2620,74.41,5.68,67.98,False
omo_tekisei_code,重適性,code,3,2719,72.94,4.4,67.96,False
bataiju_zogen,馬体重増減,numeric,10,2396,72.17,7.23,67.69,False
gekiso_juni,激走順位,numeric,13,2481,73.1,11.59,66.8,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,2559,72.47,8.62,66.5,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,2597,72.38,9.49,65.8,False
kyori_tekisei_2,距離適性2,code,3,1319,72.58,6.48,65.25,False
joho_shisu_decile,情報指数10分位,code,6,2721,72.82,9.56,65.17,False
kishu_shisu_decile,騎手指数10分位,code,9,2652,71.05,9.99,64.52,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,2487,69.39,10.07,63.69,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2721,68.97,12.21,61.4,False
ninki_shisu_decile,人気指数10分位,code,8,2600,72.12,17.03,60.31,False
chokyo_shisu_decile,調教指数10分位,code,8,2584,68.6,13.75,59.07,False
rotation_bin,ローテーションビン,code,6,2630,70.73,14.78,58.9,False
sogo_shisu_decile,総合指数10分位,code,4,2675,63.06,14.9,48.46,False
idm_decile,IDM指数10分位,code,4,2685,64.32,25.28,39.55,False
