factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,3522,74.71,1.12,73.44,False
kyori_kubun,距離区分,code,3,3522,75.12,2.13,72.71,False
manken_shirushi,万券印,code,8,2345,75.6,5.36,71.89,False
kyakushitsu,脚質,code,5,3521,74.8,3.36,71.85,False
omo_tekisei_code,重適性,code,3,3271,76.1,4.39,71.14,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,3309,74.97,6.29,70.61,False
uma_deokure_bin,馬出遅率ビン,code,5,3310,77.07,8.17,69.91,False
ls_shisu_juni,LS指数順位,numeric,5,3269,78.58,9.9,69.9,False
ichi_shisu_juni,位置指数順位,numeric,13,3447,73.69,7.93,69.38,False
gekiso_juni,激走順位,numeric,14,3522,73.31,7.84,69.2,False
bataiju_zogen,馬体重増減,numeric,10,2972,73.19,7.28,68.68,False
ten_shisu_juni,テン指数順位,numeric,14,3522,74.97,12.05,68.65,False
pace_shisu_juni,ペース指数順位,numeric,14,3522,73.06,9.08,68.31,False
manken_shisu_decile,万券指数10分位,code,9,3423,74.74,10.68,67.76,False
rotation_bin,ローテーションビン,code,7,3276,74.77,9.79,67.52,False
kyori_tekisei,距離適性,code,4,3373,75.89,8.75,67.31,False
hizume_code,蹄コード,code,8,2975,72.53,8.17,66.87,False
kishu_minarai_code,騎手見習,code,4,3485,70.62,3.97,66.72,False
joho_shisu_decile,情報指数10分位,code,6,3522,74.58,12.27,64.76,False
agari_shisu_juni,上がり指数順位,numeric,13,3428,71.21,14.29,63.44,False
tenkai_kigo_code,展開記号,code,5,3522,74.96,14.48,62.27,False
kishu_shisu_decile,騎手指数10分位,code,9,3503,69.96,12.64,61.7,False
bataiju,馬体重,numeric,6,657,71.91,13.82,60.85,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,3429,70.45,14.38,60.48,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,3464,69.94,13.77,60.4,False
idm_decile,IDM指数10分位,code,7,3512,71.36,16.35,59.25,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,3433,68.16,16.35,58.91,False
class_code,クラスコード,code,3,3269,73.26,13.24,58.27,False
ninki_shisu_decile,人気指数10分位,code,9,3481,68.07,17.76,56.47,False
kyusha_shisu_decile,厩舎指数10分位,code,10,3522,66.72,17.56,55.83,False
sogo_shisu_decile,総合指数10分位,code,7,3418,68.02,16.53,55.77,False
chokyo_shisu_decile,調教指数10分位,code,9,3437,64.48,20.01,51.4,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,5,627,55.28,10.93,45.7,False
