factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,2232,73.89,0.71,73.09,False
kyori_tekisei,距離適性,code,3,2098,74.43,3.25,70.76,False
omo_tekisei_code,重適性,code,3,2231,74.57,3.63,70.46,False
kyakushitsu,脚質,code,4,2232,73.95,5.03,69.02,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,2148,73.3,5.98,68.87,False
kyori_tekisei_2,距離適性2,code,3,996,75.35,6.11,68.43,False
hizume_code,蹄コード,code,7,1921,77.55,12.97,67.94,False
bataiju_zogen,馬体重増減,numeric,7,1696,74.34,8.93,67.72,False
ls_shisu_juni,LS指数順位,numeric,7,2158,73.06,7.23,67.7,False
ten_shisu_juni,テン指数順位,numeric,13,2030,73.64,11.24,67.53,False
joho_shisu_decile,情報指数10分位,code,6,2232,73.38,7.8,67.14,False
manken_shisu_decile,万券指数10分位,code,6,2003,73.25,7.96,66.89,False
gekiso_juni,激走順位,numeric,11,1881,75.13,14.28,66.69,False
rotation_bin,ローテーションビン,code,5,2055,73.62,8.07,66.55,False
uma_deokure_bin,馬出遅率ビン,code,5,2231,72.41,6.88,66.38,False
tenkai_kigo_code,展開記号,code,5,2232,74.61,9.65,66.15,False
pace_shisu_juni,ペース指数順位,numeric,12,1942,73.39,13.5,65.75,False
manken_shirushi,万券印,code,8,1379,74.9,13.5,65.55,False
agari_shisu_juni,上がり指数順位,numeric,11,1860,72.43,11.96,65.36,False
kishu_shisu_decile,騎手指数10分位,code,9,2172,73.45,12.52,65.27,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,2179,74.61,15.31,64.6,False
ichi_shisu_juni,位置指数順位,numeric,12,1946,75.92,21.08,63.99,False
ninki_shisu_decile,人気指数10分位,code,8,2137,71.21,12.6,62.48,False
kyusha_shisu_decile,厩舎指数10分位,code,9,2139,69.76,11.37,62.34,False
shiba_tekisei_code,芝適性,code,3,2213,70.25,7.52,61.75,False
chokyo_shisu_decile,調教指数10分位,code,9,2179,71.31,18.12,59.47,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,2090,70.79,16.48,59.37,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,1983,67.63,14.17,59.26,False
idm_decile,IDM指数10分位,code,3,2207,67.08,19.38,45.14,False
sogo_shisu_decile,総合指数10分位,code,3,2176,63.04,27.25,32.2,False
