segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_OP重賞,uma_deokure_bin+ten_shisu_juni+ichi_shisu_juni,uma_deokure_bin,ten_shisu_juni,ichi_shisu_juni,5,803,87.99,8.18,80.82,True
SURFACE_2_芝_OP重賞,ten_shisu_juni+agari_shisu_juni+idm_decile,ten_shisu_juni,agari_shisu_juni,idm_decile,4,410,89.65,9.18,80.66,True
SURFACE_2_芝_OP重賞,class_code+ls_shisu_juni+ichi_shisu_juni,class_code,ls_shisu_juni,ichi_shisu_juni,3,322,91.86,10.43,80.06,True
SURFACE_2_芝_OP重賞,agari_shisu_juni+idm_decile+gekiso_juni,agari_shisu_juni,idm_decile,gekiso_juni,7,807,84.89,6.52,80.06,True
SURFACE_2_芝_OP重賞,ten_shisu_juni+ichi_shisu_juni+kyakushitsu,ten_shisu_juni,ichi_shisu_juni,kyakushitsu,9,1430,85.08,9.5,78.87,False
SURFACE_2_芝_OP重賞,tenkai_kigo_code+agari_shisu_juni+gekiso_juni,tenkai_kigo_code,agari_shisu_juni,gekiso_juni,18,2261,81.7,7.65,78.17,False
SURFACE_2_芝_OP重賞,omo_tekisei_code+ten_shisu_juni+da_tekisei_code,omo_tekisei_code,ten_shisu_juni,da_tekisei_code,4,435,86.08,8.37,77.87,False
SURFACE_2_芝_OP重賞,keibajo_code+uma_deokure_bin+gekiso_juni,keibajo_code,uma_deokure_bin,gekiso_juni,4,418,85.95,8.55,77.58,False
SURFACE_2_芝_OP重賞,pace_yoso+agari_shisu_juni+gekiso_juni,pace_yoso,agari_shisu_juni,gekiso_juni,8,910,83.92,9.77,77.15,False
SURFACE_2_芝_OP重賞,bataiju_zogen+tenkai_kigo_code+gekiso_juni,bataiju_zogen,tenkai_kigo_code,gekiso_juni,3,313,81.96,4.4,76.99,False
SURFACE_2_芝_OP重賞,omo_tekisei_code+ten_shisu_juni+pace_shisu_juni,omo_tekisei_code,ten_shisu_juni,pace_shisu_juni,7,1034,80.98,6.09,76.47,False
SURFACE_2_芝_OP重賞,ten_shisu_juni+pace_shisu_juni+idm_decile,ten_shisu_juni,pace_shisu_juni,idm_decile,11,1636,84.38,13.72,76.27,False
SURFACE_2_芝_OP重賞,bataiju_zogen+omo_tekisei_code+ichi_shisu_juni,bataiju_zogen,omo_tekisei_code,ichi_shisu_juni,5,520,83.11,7.95,76.14,False
SURFACE_2_芝_OP重賞,kyori_kubun+agari_shisu_juni+kyuyo_riyu_bunrui_code,kyori_kubun,agari_shisu_juni,kyuyo_riyu_bunrui_code,10,1261,82.1,9.69,76.09,False
SURFACE_2_芝_OP重賞,keibajo_code+ten_shisu_juni+kyakushitsu,keibajo_code,ten_shisu_juni,kyakushitsu,9,1016,82.26,10.52,75.39,False
SURFACE_2_芝_OP重賞,uma_deokure_bin+hizume_code+ichi_shisu_juni,uma_deokure_bin,hizume_code,ichi_shisu_juni,7,762,81.47,8.47,75.2,False
SURFACE_2_芝_OP重賞,uma_deokure_bin+ichi_shisu_juni+kyuyo_riyu_bunrui_code,uma_deokure_bin,ichi_shisu_juni,kyuyo_riyu_bunrui_code,11,1326,80.82,9.56,75.17,False
SURFACE_2_芝_OP重賞,uma_deokure_bin+kyori_tekisei_2+gekiso_juni,uma_deokure_bin,kyori_tekisei_2,gekiso_juni,8,956,81.4,9.22,75.01,False
SURFACE_2_芝_OP重賞,uma_deokure_bin+kyori_tekisei_2+ichi_shisu_juni,uma_deokure_bin,kyori_tekisei_2,ichi_shisu_juni,8,914,82.73,11.27,74.93,False
SURFACE_2_芝_OP重賞,kyuyo_riyu_bunrui_code+kyakushitsu+gekiso_juni,kyuyo_riyu_bunrui_code,kyakushitsu,gekiso_juni,13,1949,80.0,9.32,74.93,False
SURFACE_2_芝_OP重賞,keibajo_code+bataiju_zogen+kyakushitsu,keibajo_code,bataiju_zogen,kyakushitsu,24,2934,79.11,10.68,74.84,False
SURFACE_2_芝_OP重賞,ten_shisu_juni+ichi_shisu_juni+idm_decile,ten_shisu_juni,ichi_shisu_juni,idm_decile,17,2462,80.33,11.64,74.8,False
