factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,7661,73.67,0.15,73.49,False
kyori_tekisei,距離適性,code,4,7575,73.73,1.82,71.95,False
uma_deokure_ritsu,馬出遅率,numeric,15,5011,78.13,12.29,71.91,False
manken_shirushi,万券印,code,8,4805,76.8,7.09,71.88,False
joken_class_code,条件クラス,code,5,7661,72.91,1.81,71.33,False
uma_start_shisu,馬スタート指数,numeric,14,5944,75.72,9.09,70.96,False
hizume_code,蹄コード,code,9,6174,74.55,5.74,70.8,False
kyusha_hyoka_code,厩舎評価,code,3,7602,79.17,7.66,70.5,False
class_code,クラスコード,code,10,6185,75.1,7.94,70.18,False
rotation,ローテーション,numeric,16,5799,76.76,14.32,69.75,False
ls_shisu_juni,LS指数順位,numeric,8,7590,75.13,7.85,69.69,False
manken_shisu,万券指数,numeric,34,6100,72.5,8.54,69.63,False
nyukyu_nannichimae,入厩何日前,numeric,19,3739,73.01,8.45,69.21,False
idm,IDM指数,numeric,26,3471,72.68,11.41,68.29,False
ichi_shisu,位置指数,numeric,7,1985,73.93,8.04,67.97,False
ichi_shisu_juni,位置指数順位,numeric,16,7516,71.49,7.31,67.9,False
joho_shisu,情報指数,numeric,29,6378,71.28,10.09,67.6,False
pace_shisu_juni,ペース指数順位,numeric,16,7534,71.72,8.79,67.41,False
kishu_shisu,騎手指数,numeric,19,6743,72.81,12.1,67.37,False
kyusha_shisu,厩舎指数,numeric,9,1585,78.07,16.47,67.31,False
omo_tekisei_code,重適性,code,4,6569,72.92,5.96,67.08,False
joshodo_code,上昇度,code,3,7523,70.89,3.53,66.9,False
agari_shisu_juni,上がり指数順位,numeric,16,7509,70.61,8.3,66.54,False
ten_shisu_juni,テン指数順位,numeric,16,7503,71.41,10.29,66.37,False
kyakushitsu,脚質,code,5,7659,71.82,7.0,65.69,False
gekiso_juni,激走順位,numeric,16,7527,70.16,9.87,65.33,False
tenkai_kigo_code,展開記号,code,5,7661,73.06,9.48,64.75,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,16,3526,69.29,9.8,64.48,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,7518,69.63,10.38,64.38,False
kishu_minarai_code,騎手見習,code,3,1010,74.55,10.46,62.72,False
shiba_tekisei_code,芝適性,code,3,6340,68.91,7.97,59.89,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,4,2075,68.11,8.71,59.57,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,16,2906,64.79,11.93,58.94,False
pace_shisu,ペース指数,numeric,4,1159,72.1,15.13,57.27,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,18,2426,63.72,15.68,56.48,False
umakigo_code,馬記号,code,3,7655,67.63,9.94,56.38,False
agari_shisu,上がり指数,numeric,4,1088,70.33,14.76,55.86,False
ten_shisu,テン指数,numeric,4,983,66.29,12.69,53.85,False
chokyo_shisu,調教指数,numeric,6,1134,59.11,19.11,43.82,False
