segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_kubun+tenkai_kigo_code+kyakushitsu,kyori_kubun,tenkai_kigo_code,kyakushitsu,4,532,75.26,2.29,73.02,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_tekisei+tenkai_kigo_code+kyakushitsu,kyori_tekisei,tenkai_kigo_code,kyakushitsu,3,333,78.49,9.53,67.71,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_kubun+kyori_tekisei+ls_shisu_juni,kyori_kubun,kyori_tekisei,ls_shisu_juni,3,442,68.54,2.45,65.77,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kishu_kitai_rentai_decile+kishu_kitai_tansho_decile+kishu_shisu_decile,kishu_kitai_rentai_decile,kishu_kitai_tansho_decile,kishu_shisu_decile,7,885,73.56,13.39,63.64,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_kubun+kyori_tekisei+tenkai_kigo_code,kyori_kubun,kyori_tekisei,tenkai_kigo_code,3,549,71.18,7.76,62.39,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_tekisei+tenkai_kigo_code+joho_shisu_decile,kyori_tekisei,tenkai_kigo_code,joho_shisu_decile,3,370,79.06,19.09,57.45,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kishu_kitai_tansho_decile+kishu_shisu_decile+joho_shisu_decile,kishu_kitai_tansho_decile,kishu_shisu_decile,joho_shisu_decile,3,372,69.58,11.61,56.45,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kishu_kitai_rentai_decile+kishu_kitai_tansho_decile+tenkai_kigo_code,kishu_kitai_rentai_decile,kishu_kitai_tansho_decile,tenkai_kigo_code,3,328,67.45,11.15,54.84,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kishu_kitai_rentai_decile+kishu_kitai_tansho_decile+joho_shisu_decile,kishu_kitai_rentai_decile,kishu_kitai_tansho_decile,joho_shisu_decile,3,418,68.08,12.5,53.93,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_tekisei+ls_shisu_juni+joho_shisu_decile,kyori_tekisei,ls_shisu_juni,joho_shisu_decile,3,403,68.09,13.42,52.9,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kishu_kitai_rentai_decile+kishu_shisu_decile+joho_shisu_decile,kishu_kitai_rentai_decile,kishu_shisu_decile,joho_shisu_decile,3,369,67.54,14.01,51.69,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_tekisei+ls_shisu_juni+tenkai_kigo_code,kyori_tekisei,ls_shisu_juni,tenkai_kigo_code,3,410,70.11,16.39,51.56,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_kubun+kyori_tekisei+joho_shisu_decile,kyori_kubun,kyori_tekisei,joho_shisu_decile,3,422,72.61,18.71,51.45,False
KEIBAJO_SURFACE_09_ダ_OP重賞,kyori_kubun+kyori_tekisei+kyakushitsu,kyori_kubun,kyori_tekisei,kyakushitsu,4,475,66.83,18.57,48.63,False
KEIBAJO_SURFACE_09_ダ_OP重賞,ls_shisu_juni+kyakushitsu+joho_shisu_decile,ls_shisu_juni,kyakushitsu,joho_shisu_decile,3,380,63.19,35.42,23.11,False
