segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei_2+kyori_kubun,kyori_tekisei_2,kyori_kubun,4,782,80.91,4.12,76.87,False
KEIBAJO_SURFACE_06_芝_1勝クラス,gekiso_juni+tenkai_kigo_code,gekiso_juni,tenkai_kigo_code,4,419,85.25,9.27,76.16,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei_2+kyori_tekisei,kyori_tekisei_2,kyori_tekisei,3,946,78.07,3.84,73.73,False
KEIBAJO_SURFACE_06_芝_1勝クラス,uma_start_shisu+tenkai_kigo_code,uma_start_shisu,tenkai_kigo_code,4,796,76.17,4.41,71.85,False
KEIBAJO_SURFACE_06_芝_1勝クラス,uma_start_shisu+omo_tekisei_code,uma_start_shisu,omo_tekisei_code,5,965,78.64,7.78,71.82,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_kubun+ls_shisu_juni,kyori_kubun,ls_shisu_juni,7,1026,76.97,8.43,70.73,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei_2+kyakushitsu,kyori_tekisei_2,kyakushitsu,3,438,80.1,8.32,70.69,False
KEIBAJO_SURFACE_06_芝_1勝クラス,ls_shisu_juni+omo_tekisei_code,ls_shisu_juni,omo_tekisei_code,9,1606,77.08,10.75,70.06,False
KEIBAJO_SURFACE_06_芝_1勝クラス,omo_tekisei_code+tenkai_kigo_code,omo_tekisei_code,tenkai_kigo_code,7,1859,75.58,7.48,70.04,False
KEIBAJO_SURFACE_06_芝_1勝クラス,pace_shisu_juni+omo_tekisei_code,pace_shisu_juni,omo_tekisei_code,4,430,85.55,16.36,69.52,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_kubun+tenkai_kigo_code,kyori_kubun,tenkai_kigo_code,5,1418,73.58,4.68,69.48,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei+tenkai_kigo_code,kyori_tekisei,tenkai_kigo_code,5,1513,74.58,6.27,69.08,False
KEIBAJO_SURFACE_06_芝_1勝クラス,agari_shisu_juni+tenkai_kigo_code,agari_shisu_juni,tenkai_kigo_code,11,1556,72.7,6.39,68.93,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_kubun+kyori_tekisei,kyori_kubun,kyori_tekisei,6,1918,76.87,10.12,68.78,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei_2+tenkai_kigo_code,kyori_tekisei_2,tenkai_kigo_code,3,560,73.37,4.35,68.45,False
KEIBAJO_SURFACE_06_芝_1勝クラス,agari_shisu_juni+omo_tekisei_code,agari_shisu_juni,omo_tekisei_code,3,337,75.11,5.91,68.43,False
KEIBAJO_SURFACE_06_芝_1勝クラス,gekiso_juni+omo_tekisei_code,gekiso_juni,omo_tekisei_code,7,744,79.08,14.96,68.0,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,4,744,76.48,8.98,67.68,False
KEIBAJO_SURFACE_06_芝_1勝クラス,ls_shisu_juni+tenkai_kigo_code,ls_shisu_juni,tenkai_kigo_code,5,1098,72.18,5.54,67.33,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_tekisei+ls_shisu_juni,kyori_tekisei,ls_shisu_juni,8,1256,74.32,10.17,67.27,False
KEIBAJO_SURFACE_06_芝_1勝クラス,pace_shisu_juni+tenkai_kigo_code,pace_shisu_juni,tenkai_kigo_code,8,929,75.9,12.47,67.26,False
KEIBAJO_SURFACE_06_芝_1勝クラス,uma_start_shisu+kyakushitsu,uma_start_shisu,kyakushitsu,4,751,76.79,9.83,67.16,False
KEIBAJO_SURFACE_06_芝_1勝クラス,rotation+omo_tekisei_code,rotation,omo_tekisei_code,5,668,80.0,15.57,66.35,False
KEIBAJO_SURFACE_06_芝_1勝クラス,kyori_kubun+omo_tekisei_code,kyori_kubun,omo_tekisei_code,8,1971,71.76,7.99,66.22,False
KEIBAJO_SURFACE_06_芝_1勝クラス,omo_tekisei_code+kijun_ninkijun_tansho,omo_tekisei_code,kijun_ninkijun_tansho,8,887,76.6,14.99,66.21,False
KEIBAJO_SURFACE_06_芝_1勝クラス,uma_start_shisu+kyori_tekisei,uma_start_shisu,kyori_tekisei,3,650,73.0,6.42,65.73,False
