segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_未勝利,class_code+umakigo_code,class_code,umakigo_code,18,48933,77.21,6.85,74.04,False
GLOBAL_未勝利,class_code+kokyu_flag,class_code,kokyu_flag,17,49170,77.96,8.53,73.9,False
GLOBAL_未勝利,class_code+pace_yoso,class_code,pace_yoso,17,48626,77.53,7.74,73.85,False
GLOBAL_未勝利,manken_shirushi+bataiju,manken_shirushi,bataiju,92,10552,76.09,12.42,73.55,False
GLOBAL_未勝利,class_code+kyori_kubun,class_code,kyori_kubun,21,48110,75.91,5.59,73.52,False
GLOBAL_未勝利,bataiju+gekiso_juni,bataiju,gekiso_juni,113,12967,75.53,11.44,73.42,False
GLOBAL_未勝利,kyori_tekisei_2+kokyu_flag,kyori_tekisei_2,kokyu_flag,7,15928,75.05,2.28,73.36,False
GLOBAL_未勝利,class_code+manken_shirushi,class_code,manken_shirushi,32,28690,75.27,5.89,73.23,False
GLOBAL_未勝利,class_code+omo_tekisei_code,class_code,omo_tekisei_code,20,48372,75.19,4.85,73.06,False
GLOBAL_未勝利,bataiju+ten_shisu_juni,bataiju,ten_shisu_juni,101,11243,75.09,10.47,73.05,False
GLOBAL_未勝利,hizume_code+kokyu_flag,hizume_code,kokyu_flag,25,49174,75.48,6.27,73.02,False
GLOBAL_未勝利,bataiju+tenkai_kigo_code,bataiju,tenkai_kigo_code,145,39839,74.57,9.69,73.0,False
GLOBAL_未勝利,bataiju+pace_shisu_juni,bataiju,pace_shisu_juni,100,11334,74.94,10.89,72.8,False
GLOBAL_未勝利,keibajo_code+kyori_kubun,keibajo_code,kyori_kubun,36,49652,73.46,2.23,72.74,False
GLOBAL_未勝利,kyori_tekisei_2+kishu_minarai_code,kyori_tekisei_2,kishu_minarai_code,8,15774,74.93,3.22,72.7,False
GLOBAL_未勝利,hizume_code+kyori_tekisei,hizume_code,kyori_tekisei,48,47650,74.9,7.9,72.66,False
GLOBAL_未勝利,da_tekisei_code+kokyu_flag,da_tekisei_code,kokyu_flag,5,33682,81.11,9.7,72.61,False
GLOBAL_未勝利,class_code+tenkai_kigo_code,class_code,tenkai_kigo_code,24,47736,75.73,8.05,72.51,False
GLOBAL_未勝利,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,9,15913,73.59,1.88,72.36,False
GLOBAL_未勝利,kyori_kubun+pace_yoso,kyori_kubun,pace_yoso,11,49110,72.93,0.97,72.36,False
GLOBAL_未勝利,class_code+kyakushitsu,class_code,kyakushitsu,22,47959,75.32,7.06,72.36,False
GLOBAL_未勝利,kyori_kubun+kokyu_flag,kyori_kubun,kokyu_flag,8,49518,75.03,3.87,72.35,False
GLOBAL_未勝利,class_code+kyori_tekisei,class_code,kyori_tekisei,22,47785,74.96,6.35,72.31,False
GLOBAL_未勝利,omo_tekisei_code+manken_shirushi,omo_tekisei_code,manken_shirushi,24,30445,73.85,3.88,72.3,False
GLOBAL_未勝利,keibajo_code+pace_yoso,keibajo_code,pace_yoso,21,48734,72.71,0.98,72.29,False
GLOBAL_未勝利,omo_tekisei_code+kokyu_flag,omo_tekisei_code,kokyu_flag,6,49488,75.22,3.71,72.26,False
GLOBAL_未勝利,bataiju+uma_start_shisu_decile,bataiju,uma_start_shisu_decile,189,33983,73.74,10.35,72.26,False
GLOBAL_未勝利,bataiju+agari_shisu_juni,bataiju,agari_shisu_juni,101,11643,74.57,11.84,72.26,False
GLOBAL_未勝利,bataiju+bataiju_zogen,bataiju,bataiju_zogen,159,23842,73.93,11.0,72.22,False
GLOBAL_未勝利,uma_deokure_bin+bataiju,uma_deokure_bin,bataiju,184,41989,73.6,9.89,72.17,False
GLOBAL_未勝利,keibajo_code+kokyu_flag,keibajo_code,kokyu_flag,15,49132,75.17,5.96,72.15,False
