segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_未勝利,kyori_tekisei_2+omo_tekisei_code+uma_start_shisu_decile+gekiso_juni,kyori_tekisei_2,omo_tekisei_code,uma_start_shisu_decile,gekiso_juni,3,312,90.11,2.92,86.81,True
GLOBAL_未勝利,manken_shisu_decile+kyori_tekisei+agari_shisu_juni+gekiso_juni,manken_shisu_decile,kyori_tekisei,agari_shisu_juni,gekiso_juni,3,389,86.29,1.88,84.16,True
GLOBAL_未勝利,manken_shirushi+kyori_tekisei+uma_start_shisu_decile+gekiso_juni,manken_shirushi,kyori_tekisei,uma_start_shisu_decile,gekiso_juni,5,656,85.0,5.6,80.09,True
GLOBAL_未勝利,uma_deokure_bin+kyori_tekisei+bataiju_zogen+agari_shisu_juni,uma_deokure_bin,kyori_tekisei,bataiju_zogen,agari_shisu_juni,6,683,83.24,5.01,79.23,False
GLOBAL_未勝利,kyori_kubun+omo_tekisei_code+manken_shirushi+bataiju_zogen,kyori_kubun,omo_tekisei_code,manken_shirushi,bataiju_zogen,3,344,83.9,4.53,78.77,False
GLOBAL_未勝利,keibajo_code+kyori_tekisei_2+kyori_kubun+manken_shirushi,keibajo_code,kyori_tekisei_2,kyori_kubun,manken_shirushi,5,570,85.52,7.81,78.67,False
GLOBAL_未勝利,manken_shisu_decile+bataiju_zogen+umakigo_code+agari_shisu_juni,manken_shisu_decile,bataiju_zogen,umakigo_code,agari_shisu_juni,22,2927,81.55,7.28,78.51,False
GLOBAL_未勝利,kyori_tekisei_2+kyori_tekisei+bataiju_zogen+gekiso_juni,kyori_tekisei_2,kyori_tekisei,bataiju_zogen,gekiso_juni,11,1260,82.96,8.68,77.83,False
GLOBAL_未勝利,keibajo_code+manken_shisu_decile+umakigo_code+agari_shisu_juni,keibajo_code,manken_shisu_decile,umakigo_code,agari_shisu_juni,37,5425,80.92,10.12,77.66,False
GLOBAL_未勝利,manken_shisu_decile+kishu_minarai_code+bataiju_zogen+agari_shisu_juni,manken_shisu_decile,kishu_minarai_code,bataiju_zogen,agari_shisu_juni,28,3700,81.09,9.32,77.63,False
GLOBAL_未勝利,kyori_tekisei_2+bataiju_zogen+umakigo_code+gekiso_juni,kyori_tekisei_2,bataiju_zogen,umakigo_code,gekiso_juni,10,1120,82.72,8.25,77.61,False
GLOBAL_未勝利,class_code+uma_deokure_bin+agari_shisu_juni+gekiso_juni,class_code,uma_deokure_bin,agari_shisu_juni,gekiso_juni,3,325,79.23,1.43,77.61,False
