factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,10715,76.45,3.45,74.06,False
uma_deokure_bin,馬出遅率ビン,code,5,15161,74.54,1.38,73.32,False
pace_yoso,ペース予想,code,3,17129,73.87,0.62,73.17,False
kyori_kubun,距離区分,code,4,17129,73.58,0.69,72.9,False
bataiju,馬体重,numeric,51,15902,73.92,7.58,71.84,False
kyori_tekisei_2,距離適性2,code,3,3236,75.52,3.27,71.82,False
omo_tekisei_code,重適性,code,4,15237,72.92,1.62,71.33,False
joken_class_code,条件クラス,code,5,17129,72.74,1.74,71.22,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,15119,73.23,3.76,70.62,False
joshodo_code,上昇度,code,3,16878,72.48,1.69,70.57,False
rotation_bin,ローテーションビン,code,8,15166,76.42,10.15,69.39,False
agari_shisu_juni,上がり指数順位,numeric,18,17129,71.91,5.91,69.18,False
manken_shisu_decile,万券指数10分位,code,10,16966,72.45,5.35,69.13,False
ichi_shisu_juni,位置指数順位,numeric,18,17129,71.55,7.11,68.27,False
pace_shisu_juni,ペース指数順位,numeric,18,17129,71.26,7.25,67.91,False
kyakushitsu,脚質,code,5,17127,72.62,5.59,67.72,False
umakigo_code,馬記号,code,3,17112,70.85,2.79,67.69,False
hizume_code,蹄コード,code,11,14611,72.11,7.56,67.64,False
tenkai_kigo_code,展開記号,code,5,17129,73.67,6.89,67.63,False
ten_shisu_juni,テン指数順位,numeric,18,17129,71.39,8.59,67.42,False
bataiju_zogen,馬体重増減,numeric,17,14788,71.63,9.44,67.14,False
class_code,クラスコード,code,15,14927,71.36,8.38,67.12,False
shiba_tekisei_code,芝適性,code,3,14789,71.75,4.15,67.06,False
ls_shisu_juni,LS指数順位,numeric,8,17012,72.25,8.01,66.7,False
joho_shisu_decile,情報指数10分位,code,6,17129,72.81,8.0,66.41,False
gekiso_juni,激走順位,numeric,18,17129,71.03,10.34,66.25,False
kyori_tekisei,距離適性,code,5,16932,70.74,5.81,65.64,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,17,17081,72.89,15.95,65.31,False
kyusha_shisu_decile,厩舎指数10分位,code,10,17129,69.3,7.14,64.87,False
kyusha_hyoka_code,厩舎評価,code,4,17129,74.33,11.19,63.37,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,17129,71.59,15.18,62.18,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,38,8120,66.2,13.23,62.0,False
idm_decile,IDM指数10分位,code,10,17129,68.82,12.28,61.2,False
kishu_minarai_code,騎手見習,code,5,17039,72.28,12.82,61.04,False
chokyo_shisu_decile,調教指数10分位,code,10,17108,67.32,10.8,60.62,False
kishu_shisu_decile,騎手指数10分位,code,10,17129,70.78,16.77,60.38,False
kyuyo_riyu_bunrui_code,休養理由,code,3,4082,68.29,7.53,59.77,False
sogo_shisu_decile,総合指数10分位,code,10,17129,67.81,13.59,59.38,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,17129,69.68,18.35,58.3,False
ninki_shisu_decile,人気指数10分位,code,10,17129,64.2,15.73,54.45,False
