segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+ichi_shisu_juni+uma_start_shisu_decile+umakigo_code,uma_deokure_bin,ichi_shisu_juni,uma_start_shisu_decile,umakigo_code,4,414,88.84,11.25,77.81,False
SURFACE_2_ダ_1勝クラス,omo_tekisei_code+ten_shisu_juni+ichi_shisu_juni+umakigo_code,omo_tekisei_code,ten_shisu_juni,ichi_shisu_juni,umakigo_code,3,414,87.55,11.03,75.08,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+gekiso_juni+umakigo_code,kyori_tekisei_2,omo_tekisei_code,gekiso_juni,umakigo_code,6,724,81.03,8.34,74.35,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+uma_deokure_bin+ten_shisu_juni+umakigo_code,kyori_kubun,uma_deokure_bin,ten_shisu_juni,umakigo_code,3,316,82.69,8.04,73.6,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+gekiso_juni+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,gekiso_juni,kyori_tekisei,10,1186,77.07,7.27,72.56,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+uma_start_shisu_decile+umakigo_code,kyori_kubun,kyori_tekisei_2,uma_start_shisu_decile,umakigo_code,8,1268,76.19,5.82,72.16,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+bataiju_zogen+umakigo_code+kyori_tekisei,kyori_tekisei_2,bataiju_zogen,umakigo_code,kyori_tekisei,12,2107,75.19,6.25,71.65,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+kyakushitsu+ten_shisu_juni+umakigo_code,uma_deokure_bin,kyakushitsu,ten_shisu_juni,umakigo_code,12,1498,78.45,12.44,71.41,False
SURFACE_2_ダ_1勝クラス,agari_shisu_juni+kyakushitsu+umakigo_code+kyori_tekisei,agari_shisu_juni,kyakushitsu,umakigo_code,kyori_tekisei,8,912,77.92,9.4,71.41,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+uma_start_shisu_decile+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,uma_start_shisu_decile,kyori_tekisei,13,2277,75.02,6.89,71.27,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+kyakushitsu+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,kyakushitsu,kyori_tekisei,13,3058,76.49,9.89,71.11,False
SURFACE_2_ダ_1勝クラス,kyakushitsu+ichi_shisu_juni+uma_start_shisu_decile+umakigo_code,kyakushitsu,ichi_shisu_juni,uma_start_shisu_decile,umakigo_code,12,1598,76.64,9.95,71.02,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+uma_start_shisu_decile+umakigo_code,kyori_tekisei_2,omo_tekisei_code,uma_start_shisu_decile,umakigo_code,11,1934,74.92,6.64,70.99,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+pace_shisu_juni+umakigo_code,kyori_tekisei_2,omo_tekisei_code,pace_shisu_juni,umakigo_code,5,564,78.76,8.86,70.99,False
SURFACE_2_ダ_1勝クラス,omo_tekisei_code+kyakushitsu+ten_shisu_juni+uma_start_shisu_decile,omo_tekisei_code,kyakushitsu,ten_shisu_juni,uma_start_shisu_decile,4,449,81.28,10.88,70.61,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+uma_deokure_bin+kyori_tekisei,kyori_kubun,kyori_tekisei_2,uma_deokure_bin,kyori_tekisei,13,2462,74.91,8.04,70.54,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+bataiju_zogen+umakigo_code+kyori_tekisei,kyori_kubun,bataiju_zogen,umakigo_code,kyori_tekisei,30,5605,74.21,10.45,70.47,False
SURFACE_2_ダ_1勝クラス,ten_shisu_juni+uma_start_shisu_decile+umakigo_code+kyori_tekisei,ten_shisu_juni,uma_start_shisu_decile,umakigo_code,kyori_tekisei,3,318,73.34,2.61,70.39,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+pace_shisu_juni+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,pace_shisu_juni,kyori_tekisei,6,670,82.71,15.44,70.35,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+uma_start_shisu_decile+umakigo_code+kyori_tekisei,uma_deokure_bin,uma_start_shisu_decile,umakigo_code,kyori_tekisei,26,4820,74.35,10.54,70.3,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+keibajo_code+kyakushitsu+umakigo_code,kyori_kubun,keibajo_code,kyakushitsu,umakigo_code,36,6922,73.8,10.82,70.26,False
SURFACE_2_ダ_1勝クラス,keibajo_code+omo_tekisei_code+hizume_code+umakigo_code,keibajo_code,omo_tekisei_code,hizume_code,umakigo_code,26,4831,74.16,10.21,70.23,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+uma_deokure_bin+kyakushitsu+kyori_tekisei,kyori_tekisei_2,uma_deokure_bin,kyakushitsu,kyori_tekisei,11,1851,74.69,7.7,70.15,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+uma_start_shisu_decile+umakigo_code+kyori_tekisei,kyori_kubun,uma_start_shisu_decile,umakigo_code,kyori_tekisei,32,7176,73.4,9.54,70.09,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+omo_tekisei_code+kyori_tekisei,kyori_kubun,kyori_tekisei_2,omo_tekisei_code,kyori_tekisei,11,3291,74.93,8.22,70.07,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+bataiju_zogen+kyori_tekisei,kyori_kubun,kyori_tekisei_2,bataiju_zogen,kyori_tekisei,9,1098,74.77,7.58,69.82,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+uma_start_shisu_decile+kyori_tekisei,kyori_kubun,kyori_tekisei_2,uma_start_shisu_decile,kyori_tekisei,10,1596,73.94,6.66,69.81,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+uma_deokure_bin+ichi_shisu_juni+umakigo_code,kyori_kubun,uma_deokure_bin,ichi_shisu_juni,umakigo_code,3,327,80.76,9.87,69.59,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+kyori_tekisei_2+uma_deokure_bin+umakigo_code,kyori_kubun,kyori_tekisei_2,uma_deokure_bin,umakigo_code,11,2042,75.38,9.8,69.58,False
SURFACE_2_ダ_1勝クラス,agari_shisu_juni+kyakushitsu+uma_start_shisu_decile+umakigo_code,agari_shisu_juni,kyakushitsu,uma_start_shisu_decile,umakigo_code,4,430,73.99,4.53,69.55,False
SURFACE_2_ダ_1勝クラス,kyori_tekisei_2+omo_tekisei_code+uma_deokure_bin+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,uma_deokure_bin,kyori_tekisei,13,2792,74.96,10.02,69.51,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+bataiju_zogen+kyori_tekisei,kyori_kubun,omo_tekisei_code,bataiju_zogen,kyori_tekisei,23,3765,73.01,9.04,69.31,False
SURFACE_2_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+pace_shisu_juni+umakigo_code,kyori_kubun,omo_tekisei_code,pace_shisu_juni,umakigo_code,30,4385,73.12,10.67,69.3,False
