segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+ten_shisu_juni+uma_start_shisu_decile,uma_deokure_bin,ten_shisu_juni,uma_start_shisu_decile,4,445,86.34,5.45,80.99,True
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+ichi_shisu_juni+kyori_tekisei,uma_deokure_bin,ichi_shisu_juni,kyori_tekisei,3,351,85.92,4.39,80.95,True
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+ichi_shisu_juni+uma_start_shisu_decile,uma_deokure_bin,ichi_shisu_juni,uma_start_shisu_decile,7,803,84.65,6.47,79.86,False
SURFACE_2_ダ_1勝クラス,omo_tekisei_code+ten_shisu_juni+ichi_shisu_juni,omo_tekisei_code,ten_shisu_juni,ichi_shisu_juni,4,625,85.38,9.26,76.3,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+uma_start_shisu_decile+pace_shisu_juni,uma_deokure_bin,uma_start_shisu_decile,pace_shisu_juni,3,333,85.66,8.36,76.19,False
SURFACE_2_ダ_1勝クラス,omo_tekisei_code+ten_shisu_juni+pace_shisu_juni,omo_tekisei_code,ten_shisu_juni,pace_shisu_juni,4,584,78.19,3.03,75.22,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+kijun_ninkijun_tansho+kyusha_shisu_decile,uma_deokure_bin,kijun_ninkijun_tansho,kyusha_shisu_decile,4,507,78.82,4.11,74.79,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+bataiju_zogen+uma_start_shisu_decile,uma_deokure_bin,bataiju_zogen,uma_start_shisu_decile,11,1378,79.75,8.67,74.62,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+kishu_kitai_rentai_decile+kyusha_shisu_decile,uma_deokure_bin,kishu_kitai_rentai_decile,kyusha_shisu_decile,5,745,78.74,5.28,74.11,False
SURFACE_2_ダ_1勝クラス,gekiso_juni+umakigo_code+kyusha_shisu_decile,gekiso_juni,umakigo_code,kyusha_shisu_decile,12,1493,80.04,10.48,74.11,False
SURFACE_2_ダ_1勝クラス,ten_shisu_juni+pace_shisu_juni+umakigo_code,ten_shisu_juni,pace_shisu_juni,umakigo_code,7,969,81.51,10.38,73.81,False
SURFACE_2_ダ_1勝クラス,kijun_ninkijun_tansho+kishu_kitai_rentai_decile+kyusha_shisu_decile,kijun_ninkijun_tansho,kishu_kitai_rentai_decile,kyusha_shisu_decile,13,2065,77.16,6.38,73.69,False
SURFACE_2_ダ_1勝クラス,uma_deokure_bin+ten_shisu_juni+kyori_tekisei,uma_deokure_bin,ten_shisu_juni,kyori_tekisei,3,335,89.17,13.84,73.51,False
SURFACE_2_ダ_1勝クラス,kijun_ninkijun_tansho+kishu_kitai_tansho_decile+kyusha_shisu_decile,kijun_ninkijun_tansho,kishu_kitai_tansho_decile,kyusha_shisu_decile,12,1940,76.95,6.78,73.12,False
