segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_06_芝_長距離,omo_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,omo_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,3,331,85.83,3.61,81.75,True
COURSE_27_06_芝_長距離,pace_yoso+kyori_tekisei+ten_shisu_juni,pace_yoso,kyori_tekisei,ten_shisu_juni,4,435,87.1,7.23,80.01,True
COURSE_27_06_芝_長距離,kyori_tekisei+gekiso_juni+tenkai_kigo_code,kyori_tekisei,gekiso_juni,tenkai_kigo_code,3,341,83.41,3.27,79.71,False
COURSE_27_06_芝_長距離,class_code+uma_start_shisu+shiba_tekisei_code,class_code,uma_start_shisu,shiba_tekisei_code,3,412,84.24,5.09,78.47,False
COURSE_27_06_芝_長距離,pace_yoso+joken_class_code+uma_deokure_ritsu,pace_yoso,joken_class_code,uma_deokure_ritsu,3,447,80.27,1.95,78.07,False
COURSE_27_06_芝_長距離,kyakushitsu+tenkai_kigo_code+agari_shisu_juni,kyakushitsu,tenkai_kigo_code,agari_shisu_juni,5,529,85.29,8.91,77.48,False
COURSE_27_06_芝_長距離,uma_start_shisu+shiba_tekisei_code+tenkai_kigo_code,uma_start_shisu,shiba_tekisei_code,tenkai_kigo_code,4,649,80.26,3.03,77.29,False
COURSE_27_06_芝_長距離,kyori_tekisei+uma_deokure_ritsu+shiba_tekisei_code,kyori_tekisei,uma_deokure_ritsu,shiba_tekisei_code,3,692,77.35,1.31,75.87,False
COURSE_27_06_芝_長距離,omo_tekisei_code+uma_start_shisu+shiba_tekisei_code,omo_tekisei_code,uma_start_shisu,shiba_tekisei_code,4,712,78.83,3.12,75.77,False
COURSE_27_06_芝_長距離,pace_yoso+kyakushitsu+uma_start_shisu,pace_yoso,kyakushitsu,uma_start_shisu,3,581,79.79,3.56,75.76,False
COURSE_27_06_芝_長距離,kyakushitsu+uma_deokure_ritsu+shiba_tekisei_code,kyakushitsu,uma_deokure_ritsu,shiba_tekisei_code,3,433,78.96,3.12,75.43,False
COURSE_27_06_芝_長距離,joken_class_code+class_code+uma_start_shisu,joken_class_code,class_code,uma_start_shisu,4,569,78.22,3.88,74.41,False
COURSE_27_06_芝_長距離,kyakushitsu+joken_class_code+shiba_tekisei_code,kyakushitsu,joken_class_code,shiba_tekisei_code,10,1617,76.95,4.33,74.27,False
COURSE_27_06_芝_長距離,pace_yoso+tenkai_kigo_code+agari_shisu_juni,pace_yoso,tenkai_kigo_code,agari_shisu_juni,6,823,80.86,8.5,74.06,False
COURSE_27_06_芝_長距離,pace_yoso+uma_deokure_ritsu+shiba_tekisei_code,pace_yoso,uma_deokure_ritsu,shiba_tekisei_code,4,718,75.81,2.0,73.86,False
COURSE_27_06_芝_長距離,omo_tekisei_code+tenkai_kigo_code+agari_shisu_juni,omo_tekisei_code,tenkai_kigo_code,agari_shisu_juni,9,1012,79.97,9.73,73.61,False
COURSE_27_06_芝_長距離,omo_tekisei_code+kyori_tekisei+uma_start_shisu,omo_tekisei_code,kyori_tekisei,uma_start_shisu,3,647,75.36,1.62,73.53,False
COURSE_27_06_芝_長距離,kyori_tekisei+shiba_tekisei_code+agari_shisu_juni,kyori_tekisei,shiba_tekisei_code,agari_shisu_juni,7,804,83.05,12.91,73.49,False
COURSE_27_06_芝_長距離,pace_yoso+kyori_tekisei+hizume_code,pace_yoso,kyori_tekisei,hizume_code,5,1010,78.15,5.37,73.45,False
COURSE_27_06_芝_長距離,pace_yoso+kyori_tekisei+uma_deokure_ritsu,pace_yoso,kyori_tekisei,uma_deokure_ritsu,3,645,76.42,2.67,73.4,False
COURSE_27_06_芝_長距離,joken_class_code+uma_deokure_ritsu+shiba_tekisei_code,joken_class_code,uma_deokure_ritsu,shiba_tekisei_code,4,618,76.9,3.67,73.31,False
COURSE_27_06_芝_長距離,joken_class_code+uma_start_shisu+shiba_tekisei_code,joken_class_code,uma_start_shisu,shiba_tekisei_code,4,629,80.79,7.65,73.29,False
COURSE_27_06_芝_長距離,omo_tekisei_code+kyakushitsu+joken_class_code,omo_tekisei_code,kyakushitsu,joken_class_code,8,1084,75.13,3.14,72.96,False
COURSE_27_06_芝_長距離,pace_yoso+joken_class_code+uma_start_shisu,pace_yoso,joken_class_code,uma_start_shisu,5,689,81.03,9.32,72.86,False
COURSE_27_06_芝_長距離,kyori_tekisei+ten_shisu_juni+shiba_tekisei_code,kyori_tekisei,ten_shisu_juni,shiba_tekisei_code,7,788,78.84,8.27,72.71,False
COURSE_27_06_芝_長距離,omo_tekisei_code+kyakushitsu+shiba_tekisei_code,omo_tekisei_code,kyakushitsu,shiba_tekisei_code,9,1800,74.9,3.43,72.66,False
COURSE_27_06_芝_長距離,omo_tekisei_code+joken_class_code+uma_start_shisu,omo_tekisei_code,joken_class_code,uma_start_shisu,3,388,76.79,3.86,72.42,False
COURSE_27_06_芝_長距離,kyakushitsu+shiba_tekisei_code+hizume_code,kyakushitsu,shiba_tekisei_code,hizume_code,4,543,79.09,6.81,72.41,False
COURSE_27_06_芝_長距離,pace_yoso+omo_tekisei_code+shiba_tekisei_code,pace_yoso,omo_tekisei_code,shiba_tekisei_code,7,2153,74.21,2.48,72.38,False
