segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂O字_芝,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,13,11371,80.42,9.2,75.42,False
COURSE_27_右回り急坂O字_芝,ichi_shisu_juni+nyukyu_nannichimae,ichi_shisu_juni,nyukyu_nannichimae,9,1018,80.75,8.51,75.19,False
COURSE_27_右回り急坂O字_芝,nyukyu_nannichimae+gekiso_juni,nyukyu_nannichimae,gekiso_juni,3,331,79.4,4.1,74.76,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,49,7434,76.53,7.76,74.36,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+uma_deokure_ritsu,manken_shirushi,uma_deokure_ritsu,10,4150,76.52,3.48,74.36,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,57,7716,76.83,11.01,73.97,False
COURSE_27_右回り急坂O字_芝,omo_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,kyusha_hyoka_code,9,15931,80.68,10.29,73.96,False
COURSE_27_右回り急坂O字_芝,uma_deokure_ritsu+joken_class_code,uma_deokure_ritsu,joken_class_code,24,9596,76.51,6.51,73.9,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+hizume_code,manken_shirushi,hizume_code,36,7614,76.6,8.52,73.82,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,51,7937,76.54,10.61,73.63,False
COURSE_27_右回り急坂O字_芝,ichi_shisu+umakigo_code,ichi_shisu,umakigo_code,75,12668,75.88,10.49,73.5,False
COURSE_27_右回り急坂O字_芝,pace_yoso+nyukyu_nannichimae,pace_yoso,nyukyu_nannichimae,35,7234,76.83,10.07,73.49,False
COURSE_27_右回り急坂O字_芝,kyakushitsu+kyusha_hyoka_code,kyakushitsu,kyusha_hyoka_code,10,17666,77.73,6.95,73.43,False
COURSE_27_右回り急坂O字_芝,ichi_shisu_juni+kyusha_hyoka_code,ichi_shisu_juni,kyusha_hyoka_code,23,17110,76.53,7.7,73.38,False
COURSE_27_右回り急坂O字_芝,ichi_shisu_juni+manken_shisu,ichi_shisu_juni,manken_shisu,9,1031,78.46,7.78,73.38,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,11478,75.53,3.23,73.29,False
COURSE_27_右回り急坂O字_芝,nyukyu_nannichimae+uma_start_shisu,nyukyu_nannichimae,uma_start_shisu,13,2164,77.99,8.78,73.21,False
COURSE_27_右回り急坂O字_芝,ichi_shisu+kyori_tekisei,ichi_shisu,kyori_tekisei,26,5165,77.05,10.1,73.17,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,60,8264,75.52,9.35,73.15,False
COURSE_27_右回り急坂O字_芝,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,9,16062,74.34,1.83,73.14,False
COURSE_27_右回り急坂O字_芝,pace_yoso+uma_deokure_ritsu,pace_yoso,uma_deokure_ritsu,37,12973,75.46,7.24,73.12,False
COURSE_27_右回り急坂O字_芝,tenkai_kigo_code+kyusha_hyoka_code,tenkai_kigo_code,kyusha_hyoka_code,9,17589,78.94,8.99,73.07,False
