segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂O字_芝,manken_shirushi+joken_class_code+joshodo_code+kyuyo_riyu_bunrui_code,manken_shirushi,joken_class_code,joshodo_code,kyuyo_riyu_bunrui_code,3,328,93.15,9.61,82.28,True
COURSE_27_右回り急坂O字_芝,joken_class_code+ichi_shisu_juni+kyakushitsu+uma_start_shisu,joken_class_code,ichi_shisu_juni,kyakushitsu,uma_start_shisu,3,367,86.4,4.74,81.04,True
COURSE_27_右回り急坂O字_芝,omo_tekisei_code+kyori_tekisei+ten_shisu_juni+kyuyo_riyu_bunrui_code,omo_tekisei_code,kyori_tekisei,ten_shisu_juni,kyuyo_riyu_bunrui_code,3,323,87.6,7.87,78.69,False
COURSE_27_右回り急坂O字_芝,joshodo_code+ten_shisu_juni+kyuyo_riyu_bunrui_code+uma_start_shisu,joshodo_code,ten_shisu_juni,kyuyo_riyu_bunrui_code,uma_start_shisu,5,600,82.37,5.03,77.96,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+uma_deokure_ritsu+kyakushitsu+uma_start_shisu,manken_shirushi,uma_deokure_ritsu,kyakushitsu,uma_start_shisu,13,1672,81.37,6.48,77.85,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+uma_deokure_ritsu+kyori_tekisei+kyakushitsu,manken_shirushi,uma_deokure_ritsu,kyori_tekisei,kyakushitsu,13,1781,80.85,5.51,77.85,False
COURSE_27_右回り急坂O字_芝,hizume_code+kyori_tekisei+kyuyo_riyu_bunrui_code+class_code,hizume_code,kyori_tekisei,kyuyo_riyu_bunrui_code,class_code,3,332,80.49,2.86,77.26,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+kyori_tekisei+kyakushitsu+uma_start_shisu,manken_shirushi,kyori_tekisei,kyakushitsu,uma_start_shisu,14,1928,80.5,7.84,76.39,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+joken_class_code+kyori_tekisei+kyakushitsu,manken_shirushi,joken_class_code,kyori_tekisei,kyakushitsu,18,2292,80.24,8.57,76.28,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+uma_deokure_ritsu+joshodo_code+kyuyo_riyu_bunrui_code,manken_shirushi,uma_deokure_ritsu,joshodo_code,kyuyo_riyu_bunrui_code,5,667,81.11,5.64,76.17,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+joken_class_code+kyori_tekisei+uma_start_shisu,manken_shirushi,joken_class_code,kyori_tekisei,uma_start_shisu,7,885,82.05,8.05,76.08,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+joken_class_code+omo_tekisei_code+kyori_tekisei,manken_shirushi,joken_class_code,omo_tekisei_code,kyori_tekisei,32,4331,78.72,7.69,76.06,False
COURSE_27_右回り急坂O字_芝,manken_shirushi+joshodo_code+kyakushitsu+uma_start_shisu,manken_shirushi,joshodo_code,kyakushitsu,uma_start_shisu,16,2983,79.5,7.5,75.82,False
