factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,8487,74.07,0.44,73.57,False
manken_shirushi,万券印,code,8,5320,77.43,6.56,72.89,False
bataiju,馬体重,numeric,39,7184,74.81,9.67,71.78,False
ls_shisu_juni,LS指数順位,numeric,7,8338,76.84,7.25,71.47,False
rotation_bin,ローテーションビン,code,8,8487,75.29,5.96,71.16,False
kyusha_hyoka_code,厩舎評価,code,3,8393,76.91,5.39,70.81,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,8389,74.46,5.35,70.75,False
kyakushitsu,脚質,code,4,8487,73.53,2.89,70.69,False
uma_deokure_bin,馬出遅率ビン,code,5,8477,72.99,2.83,70.52,False
hizume_code,蹄コード,code,9,7996,73.29,5.96,69.4,False
ichi_shisu_juni,位置指数順位,numeric,16,8487,72.12,5.91,69.23,False
omo_tekisei_code,重適性,code,3,8457,73.34,3.99,68.83,False
manken_shisu_decile,万券指数10分位,code,10,8409,73.59,7.84,68.73,False
kyuyo_riyu_bunrui_code,休養理由,code,3,2146,71.49,2.69,68.45,False
umakigo_code,馬記号,code,3,8464,72.16,3.65,68.03,False
joho_shisu_decile,情報指数10分位,code,6,8487,73.92,7.6,67.84,False
pace_shisu_juni,ペース指数順位,numeric,16,8487,71.66,8.62,67.44,False
ten_shisu_juni,テン指数順位,numeric,16,8487,71.31,8.01,67.38,False
tenkai_kigo_code,展開記号,code,5,8487,74.7,8.7,67.07,False
agari_shisu_juni,上がり指数順位,numeric,16,8487,70.84,8.56,66.65,False
bataiju_zogen,馬体重増減,numeric,14,7829,71.32,9.95,66.11,False
gekiso_juni,激走順位,numeric,16,8487,70.19,8.73,65.91,False
kyori_tekisei,距離適性,code,4,8376,71.17,7.28,64.03,False
chokyo_shisu_decile,調教指数10分位,code,10,8460,69.14,9.92,62.99,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8487,68.88,9.5,62.99,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,20,3789,66.76,10.66,62.09,False
kishu_minarai_code,騎手見習,code,5,8401,70.66,9.9,61.98,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8487,67.92,11.44,60.82,False
class_code,クラスコード,code,4,8215,71.73,11.37,60.59,False
kishu_shisu_decile,騎手指数10分位,code,10,8487,67.14,11.14,60.23,False
sogo_shisu_decile,総合指数10分位,code,8,8456,70.16,14.88,59.86,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8487,66.74,11.13,59.84,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,8405,67.25,18.85,57.71,False
idm_decile,IDM指数10分位,code,7,8406,68.65,15.15,57.42,False
ninki_shisu_decile,人気指数10分位,code,10,8487,66.08,14.52,57.09,False
