segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_02_芝_条件戦,uma_start_shisu_decile+kishu_minarai_code+kyusha_shisu_decile,uma_start_shisu_decile,kishu_minarai_code,kyusha_shisu_decile,3,309,93.17,5.48,86.97,True
KEIBAJO_SURFACE_02_芝_条件戦,kyori_kubun+kyusha_shisu_decile+kishu_kitai_tansho_decile,kyori_kubun,kyusha_shisu_decile,kishu_kitai_tansho_decile,3,349,91.58,5.16,85.73,True
KEIBAJO_SURFACE_02_芝_条件戦,kyori_tekisei+kyakushitsu+agari_shisu_juni,kyori_tekisei,kyakushitsu,agari_shisu_juni,3,318,90.88,5.37,84.8,True
KEIBAJO_SURFACE_02_芝_条件戦,kyakushitsu+ichi_shisu_juni+agari_shisu_juni,kyakushitsu,ichi_shisu_juni,agari_shisu_juni,3,318,90.88,5.37,84.8,True
KEIBAJO_SURFACE_02_芝_条件戦,ichi_shisu_juni+pace_shisu_juni+kishu_minarai_code,ichi_shisu_juni,pace_shisu_juni,kishu_minarai_code,3,485,88.65,5.31,82.65,True
KEIBAJO_SURFACE_02_芝_条件戦,kyori_kubun+uma_deokure_bin+bataiju_zogen,kyori_kubun,uma_deokure_bin,bataiju_zogen,3,361,87.11,4.0,82.58,True
KEIBAJO_SURFACE_02_芝_条件戦,ichi_shisu_juni+agari_shisu_juni+kishu_minarai_code,ichi_shisu_juni,agari_shisu_juni,kishu_minarai_code,3,316,89.92,7.13,81.85,True
KEIBAJO_SURFACE_02_芝_条件戦,kyusha_shisu_decile+kishu_shisu_decile+kishu_kitai_tansho_decile,kyusha_shisu_decile,kishu_shisu_decile,kishu_kitai_tansho_decile,6,841,86.11,6.61,80.82,True
KEIBAJO_SURFACE_02_芝_条件戦,gekiso_juni+ichi_shisu_juni+kishu_minarai_code,gekiso_juni,ichi_shisu_juni,kishu_minarai_code,4,504,86.96,6.4,80.69,True
KEIBAJO_SURFACE_02_芝_条件戦,kyori_kubun+ten_shisu_juni+ichi_shisu_juni,kyori_kubun,ten_shisu_juni,ichi_shisu_juni,3,356,88.19,6.8,80.49,True
KEIBAJO_SURFACE_02_芝_条件戦,kishu_minarai_code+kyusha_shisu_decile+kishu_shisu_decile,kishu_minarai_code,kyusha_shisu_decile,kishu_shisu_decile,6,802,87.39,9.83,79.53,False
KEIBAJO_SURFACE_02_芝_条件戦,pace_yoso+kyori_kubun+ten_shisu_juni,pace_yoso,kyori_kubun,ten_shisu_juni,3,325,85.46,5.28,79.49,False
KEIBAJO_SURFACE_02_芝_条件戦,uma_deokure_bin+agari_shisu_juni+kishu_minarai_code,uma_deokure_bin,agari_shisu_juni,kishu_minarai_code,3,348,81.03,1.38,79.46,False
KEIBAJO_SURFACE_02_芝_条件戦,pace_yoso+agari_shisu_juni+tenkai_kigo_code,pace_yoso,agari_shisu_juni,tenkai_kigo_code,5,619,86.15,7.72,79.38,False
