factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,11382,76.97,2.12,75.5,False
kyori_kubun,距離区分,code,4,17759,74.04,0.54,73.52,False
pace_yoso,ペース予想,code,3,17759,74.61,1.29,73.15,False
joken_class_code,条件クラス,code,5,17759,73.81,0.97,72.96,False
kyori_tekisei_2,距離適性2,code,3,3626,74.79,2.06,72.47,False
kyori_tekisei,距離適性,code,5,17575,74.77,3.18,71.99,False
kishu_minarai_code,騎手見習,code,4,17683,75.84,4.51,71.42,False
pace_shisu_juni,ペース指数順位,numeric,18,17759,74.88,7.93,71.21,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,15106,73.67,3.73,71.09,False
shiba_tekisei_code,芝適性,code,3,14790,73.8,2.42,71.06,False
bataiju_zogen,馬体重増減,numeric,15,14700,73.69,5.42,70.95,False
omo_tekisei_code,重適性,code,4,15399,74.71,3.89,70.9,False
bataiju,馬体重,numeric,54,16644,73.51,9.89,70.87,False
ls_shisu_juni,LS指数順位,numeric,9,17707,74.48,5.74,70.73,False
class_code,クラスコード,code,17,15019,74.64,8.51,70.6,False
kyakushitsu,脚質,code,5,17758,73.32,3.67,70.1,False
ichi_shisu_juni,位置指数順位,numeric,17,17662,72.49,5.5,69.87,False
joshodo_code,上昇度,code,3,17443,72.28,2.47,69.49,False
ten_shisu_juni,テン指数順位,numeric,18,17759,73.31,9.29,69.02,False
uma_deokure_bin,馬出遅率ビン,code,5,15126,72.25,4.37,68.42,False
hizume_code,蹄コード,code,13,14743,72.11,7.83,67.85,False
gekiso_juni,激走順位,numeric,17,17664,71.68,8.13,67.81,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,17666,72.33,9.45,67.7,False
tenkai_kigo_code,展開記号,code,5,17759,73.57,7.1,67.35,False
rotation_bin,ローテーションビン,code,8,15135,72.14,7.28,67.1,False
joho_shisu_decile,情報指数10分位,code,6,17759,73.18,8.16,66.65,False
manken_shisu_decile,万券指数10分位,code,10,17159,70.84,6.91,66.56,False
agari_shisu_juni,上がり指数順位,numeric,17,17661,70.32,8.36,66.35,False
idm_decile,IDM指数10分位,code,10,17759,70.52,9.62,64.56,False
kishu_shisu_decile,騎手指数10分位,code,10,17759,69.81,9.4,63.98,False
sogo_shisu_decile,総合指数10分位,code,10,17759,69.97,9.97,63.79,False
kyusha_shisu_decile,厩舎指数10分位,code,10,17759,68.55,8.95,63.01,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,31,6379,67.38,12.65,62.92,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,17759,69.34,10.51,62.82,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,17759,69.32,10.92,62.55,False
chokyo_shisu_decile,調教指数10分位,code,10,17758,66.59,12.45,58.87,False
ninki_shisu_decile,人気指数10分位,code,10,17759,65.48,12.4,57.8,False
kyuyo_riyu_bunrui_code,休養理由,code,3,3340,65.32,11.51,52.3,False
umakigo_code,馬記号,code,3,17743,64.53,14.14,48.52,False
kyusha_hyoka_code,厩舎評価,code,3,17718,68.94,18.8,47.66,False
