segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道O字_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,9,1114,87.69,8.37,82.22,True
COURSE_27_北海道O字_芝,gekiso_juni+agari_shisu_juni,gekiso_juni,agari_shisu_juni,3,355,92.7,10.65,80.65,True
COURSE_27_北海道O字_芝,kyori_tekisei_2+idm_decile,kyori_tekisei_2,idm_decile,6,1098,82.99,5.75,78.39,False
COURSE_27_北海道O字_芝,pace_shisu_juni+gekiso_juni,pace_shisu_juni,gekiso_juni,6,702,82.02,5.7,77.46,False
COURSE_27_北海道O字_芝,joken_class_code+bataiju,joken_class_code,bataiju,8,873,81.96,7.12,77.03,False
COURSE_27_北海道O字_芝,ten_shisu_juni+idm_decile,ten_shisu_juni,idm_decile,27,3072,80.65,9.92,76.91,False
COURSE_27_北海道O字_芝,manken_shirushi+sogo_shisu_decile,manken_shirushi,sogo_shisu_decile,23,2729,80.02,10.14,75.88,False
COURSE_27_北海道O字_芝,agari_shisu_juni+sogo_shisu_decile,agari_shisu_juni,sogo_shisu_decile,27,3374,79.15,9.53,75.56,False
COURSE_27_北海道O字_芝,manken_shirushi+idm_decile,manken_shirushi,idm_decile,27,3099,79.73,11.34,75.45,False
COURSE_27_北海道O字_芝,bataiju_zogen+idm_decile,bataiju_zogen,idm_decile,32,4514,79.23,11.16,75.36,False
COURSE_27_北海道O字_芝,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,17,4301,80.03,10.1,75.23,False
COURSE_27_北海道O字_芝,kyori_tekisei_2+kyusha_shisu_decile,kyori_tekisei_2,kyusha_shisu_decile,3,363,88.74,11.98,75.18,False
COURSE_27_北海道O字_芝,pace_shisu_juni+kijun_ninkijun_tansho,pace_shisu_juni,kijun_ninkijun_tansho,8,985,81.86,10.03,74.91,False
