segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道O字_芝,pace_yoso+joken_class_code+uma_deokure_bin+bataiju_zogen,pace_yoso,joken_class_code,uma_deokure_bin,bataiju_zogen,3,348,94.08,8.73,84.2,True
COURSE_27_北海道O字_芝,uma_deokure_bin+omo_tekisei_code+kyori_tekisei+gekiso_juni,uma_deokure_bin,omo_tekisei_code,kyori_tekisei,gekiso_juni,3,311,92.03,7.01,84.1,True
COURSE_27_北海道O字_芝,pace_yoso+shiba_tekisei_code+kyakushitsu+ten_shisu_juni,pace_yoso,shiba_tekisei_code,kyakushitsu,ten_shisu_juni,3,324,85.13,2.97,81.77,True
COURSE_27_北海道O字_芝,uma_start_shisu_decile+shiba_tekisei_code+kyori_tekisei+ten_shisu_juni,uma_start_shisu_decile,shiba_tekisei_code,kyori_tekisei,ten_shisu_juni,3,332,83.66,3.57,79.62,False
COURSE_27_北海道O字_芝,pace_yoso+kyakushitsu+kyori_tekisei+ten_shisu_juni,pace_yoso,kyakushitsu,kyori_tekisei,ten_shisu_juni,5,525,81.85,4.82,77.63,False
COURSE_27_北海道O字_芝,omo_tekisei_code+shiba_tekisei_code+kyakushitsu+gekiso_juni,omo_tekisei_code,shiba_tekisei_code,kyakushitsu,gekiso_juni,4,425,88.28,11.0,77.49,False
COURSE_27_北海道O字_芝,pace_yoso+joken_class_code+shiba_tekisei_code+ten_shisu_juni,pace_yoso,joken_class_code,shiba_tekisei_code,ten_shisu_juni,7,759,80.15,3.9,77.26,False
COURSE_27_北海道O字_芝,shiba_tekisei_code+kyakushitsu+kyori_tekisei+ichi_shisu_juni,shiba_tekisei_code,kyakushitsu,kyori_tekisei,ichi_shisu_juni,12,1573,83.19,12.1,76.35,False
COURSE_27_北海道O字_芝,uma_start_shisu_decile+shiba_tekisei_code+kyori_tekisei+ichi_shisu_juni,uma_start_shisu_decile,shiba_tekisei_code,kyori_tekisei,ichi_shisu_juni,5,613,81.88,6.39,76.27,False
COURSE_27_北海道O字_芝,uma_start_shisu_decile+bataiju_zogen+shiba_tekisei_code+kyori_tekisei,uma_start_shisu_decile,bataiju_zogen,shiba_tekisei_code,kyori_tekisei,5,645,83.83,8.98,75.96,False
COURSE_27_北海道O字_芝,omo_tekisei_code+shiba_tekisei_code+kyakushitsu+ichi_shisu_juni,omo_tekisei_code,shiba_tekisei_code,kyakushitsu,ichi_shisu_juni,3,323,78.87,2.65,75.87,False
COURSE_27_北海道O字_芝,joken_class_code+manken_shirushi+shiba_tekisei_code+kyori_tekisei,joken_class_code,manken_shirushi,shiba_tekisei_code,kyori_tekisei,9,1286,81.13,8.36,75.67,False
