segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道O字_芝,manken_shirushi+umakigo_code+agari_shisu_juni,manken_shirushi,umakigo_code,agari_shisu_juni,8,966,86.98,7.85,81.54,True
COURSE_27_北海道O字_芝,manken_shirushi+agari_shisu_juni+tenkai_kigo_code,manken_shirushi,agari_shisu_juni,tenkai_kigo_code,9,1088,86.69,9.05,80.78,True
COURSE_27_北海道O字_芝,bataiju_zogen+ichi_shisu_juni+umakigo_code,bataiju_zogen,ichi_shisu_juni,umakigo_code,4,434,88.24,7.62,80.77,True
COURSE_27_北海道O字_芝,manken_shirushi+kyori_tekisei+gekiso_juni,manken_shirushi,kyori_tekisei,gekiso_juni,4,526,89.82,10.19,79.84,False
COURSE_27_北海道O字_芝,uma_start_shisu_decile+kyakushitsu+pace_shisu_juni,uma_start_shisu_decile,kyakushitsu,pace_shisu_juni,3,331,86.41,6.21,79.39,False
COURSE_27_北海道O字_芝,pace_shisu_juni+gekiso_juni+umakigo_code,pace_shisu_juni,gekiso_juni,umakigo_code,5,582,83.21,4.56,79.21,False
COURSE_27_北海道O字_芝,uma_deokure_bin+bataiju_zogen+hizume_code,uma_deokure_bin,bataiju_zogen,hizume_code,3,313,85.21,5.57,78.91,False
COURSE_27_北海道O字_芝,manken_shirushi+uma_start_shisu_decile+manken_shisu_decile,manken_shirushi,uma_start_shisu_decile,manken_shisu_decile,4,515,87.09,8.74,78.52,False
COURSE_27_北海道O字_芝,pace_yoso+uma_deokure_bin+kyori_tekisei_2,pace_yoso,uma_deokure_bin,kyori_tekisei_2,3,502,83.55,4.97,77.93,False
COURSE_27_北海道O字_芝,kyori_tekisei+manken_shisu_decile+agari_shisu_juni,kyori_tekisei,manken_shisu_decile,agari_shisu_juni,6,751,86.5,10.95,77.74,False
COURSE_27_北海道O字_芝,manken_shisu_decile+agari_shisu_juni+tenkai_kigo_code,manken_shisu_decile,agari_shisu_juni,tenkai_kigo_code,11,1669,81.86,7.99,77.14,False
COURSE_27_北海道O字_芝,omo_tekisei_code+kyori_tekisei_2+umakigo_code,omo_tekisei_code,kyori_tekisei_2,umakigo_code,4,1172,78.97,2.45,76.57,False
COURSE_27_北海道O字_芝,manken_shirushi+shiba_tekisei_code+gekiso_juni,manken_shirushi,shiba_tekisei_code,gekiso_juni,4,537,86.61,10.34,76.48,False
COURSE_27_北海道O字_芝,shiba_tekisei_code+manken_shisu_decile+agari_shisu_juni,shiba_tekisei_code,manken_shisu_decile,agari_shisu_juni,5,688,85.91,10.9,76.36,False
COURSE_27_北海道O字_芝,uma_start_shisu_decile+bataiju_zogen+kyori_tekisei,uma_start_shisu_decile,bataiju_zogen,kyori_tekisei,8,1280,81.18,7.51,75.98,False
COURSE_27_北海道O字_芝,pace_yoso+rotation_bin+kyori_tekisei_2,pace_yoso,rotation_bin,kyori_tekisei_2,5,567,81.34,6.17,75.93,False
COURSE_27_北海道O字_芝,kyori_tekisei_2+umakigo_code+tenkai_kigo_code,kyori_tekisei_2,umakigo_code,tenkai_kigo_code,3,910,79.53,3.33,75.76,False
COURSE_27_北海道O字_芝,uma_deokure_bin+bataiju_zogen+rotation_bin,uma_deokure_bin,bataiju_zogen,rotation_bin,4,477,82.86,7.43,75.58,False
COURSE_27_北海道O字_芝,joken_class_code+bataiju+umakigo_code,joken_class_code,bataiju,umakigo_code,7,755,81.64,8.21,75.55,False
COURSE_27_北海道O字_芝,manken_shirushi+umakigo_code+tenkai_kigo_code,manken_shirushi,umakigo_code,tenkai_kigo_code,17,4082,79.76,9.69,75.15,False
COURSE_27_北海道O字_芝,manken_shirushi+hizume_code+kyori_tekisei,manken_shirushi,hizume_code,kyori_tekisei,6,667,83.85,11.03,75.02,False
COURSE_27_北海道O字_芝,manken_shirushi+uma_start_shisu_decile+umakigo_code,manken_shirushi,uma_start_shisu_decile,umakigo_code,12,1993,79.23,7.74,74.85,False
COURSE_27_北海道O字_芝,omo_tekisei_code+uma_start_shisu_decile+agari_shisu_juni,omo_tekisei_code,uma_start_shisu_decile,agari_shisu_juni,6,656,81.16,7.9,74.84,False
COURSE_27_北海道O字_芝,omo_tekisei_code+uma_start_shisu_decile+ten_shisu_juni,omo_tekisei_code,uma_start_shisu_decile,ten_shisu_juni,9,1038,80.85,9.37,74.73,False
COURSE_27_北海道O字_芝,omo_tekisei_code+kyori_tekisei_2+tenkai_kigo_code,omo_tekisei_code,kyori_tekisei_2,tenkai_kigo_code,4,726,80.81,6.23,74.71,False
COURSE_27_北海道O字_芝,pace_yoso+kyori_tekisei_2+umakigo_code,pace_yoso,kyori_tekisei_2,umakigo_code,4,1315,79.32,5.05,74.37,False
COURSE_27_北海道O字_芝,bataiju_zogen+manken_shisu_decile+umakigo_code,bataiju_zogen,manken_shisu_decile,umakigo_code,23,3222,79.24,12.12,74.29,False
COURSE_27_北海道O字_芝,hizume_code+agari_shisu_juni+tenkai_kigo_code,hizume_code,agari_shisu_juni,tenkai_kigo_code,19,2392,78.43,9.31,74.25,False
