factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,4,4034,72.34,0.65,71.7,False
omo_tekisei_code,重適性,code,3,4031,72.46,1.91,70.3,False
bataiju_zogen,馬体重増減,numeric,10,3646,73.03,5.24,69.79,False
pace_shisu_juni,ペース指数順位,numeric,14,3878,72.74,6.65,69.25,False
hizume_code,蹄コード,code,9,3797,72.12,4.98,68.87,False
bataiju,馬体重,numeric,16,1849,74.25,11.01,68.86,False
ls_shisu_juni,LS指数順位,numeric,7,3936,72.19,5.58,68.06,False
tenkai_kigo_code,展開記号,code,5,4034,74.74,7.78,67.92,False
kyori_tekisei,距離適性,code,4,3905,76.01,8.5,67.68,False
rotation_bin,ローテーションビン,code,7,3992,71.87,5.81,67.56,False
manken_shisu_decile,万券指数10分位,code,7,3700,71.27,5.19,67.43,False
manken_shirushi,万券印,code,8,2551,71.52,6.07,67.32,False
gekiso_juni,激走順位,numeric,13,3812,71.79,8.24,67.32,False
uma_deokure_bin,馬出遅率ビン,code,5,4032,71.05,5.67,66.08,False
agari_shisu_juni,上がり指数順位,numeric,14,3884,71.13,9.92,65.94,False
ichi_shisu_juni,位置指数順位,numeric,14,3878,70.61,9.7,65.52,False
ten_shisu_juni,テン指数順位,numeric,14,3856,70.66,11.35,64.71,False
joho_shisu_decile,情報指数10分位,code,6,4034,71.03,8.12,64.53,False
kyakushitsu,脚質,code,4,4034,72.91,8.9,64.18,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,4028,70.95,10.32,63.8,False
class_code,クラスコード,code,3,3877,70.09,6.55,62.68,False
idm_decile,IDM指数10分位,code,4,3947,70.16,8.22,62.11,False
kyusha_shisu_decile,厩舎指数10分位,code,10,4034,68.32,10.57,61.77,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,3900,69.32,14.74,61.31,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,3966,66.79,10.04,60.23,False
sogo_shisu_decile,総合指数10分位,code,4,3898,69.02,9.28,59.93,False
kyori_tekisei_2,距離適性2,code,3,1402,66.61,5.98,59.84,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,3968,66.59,10.61,59.66,False
kishu_shisu_decile,騎手指数10分位,code,9,3951,66.84,11.62,59.25,False
chokyo_shisu_decile,調教指数10分位,code,10,4034,65.07,13.38,56.78,False
ninki_shisu_decile,人気指数10分位,code,8,3894,65.65,14.34,55.71,False
shiba_tekisei_code,芝適性,code,3,3991,67.05,14.74,50.37,False
