segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦O字_芝,keibajo_code+kyakushitsu+hizume_code+manken_shisu_decile,keibajo_code,kyakushitsu,hizume_code,manken_shisu_decile,3,320,88.48,2.65,85.48,True
COURSE_27_右回り平坦O字_芝,manken_shirushi+pace_yoso+joken_class_code+hizume_code,manken_shirushi,pace_yoso,joken_class_code,hizume_code,4,454,85.09,0.58,84.52,True
COURSE_27_右回り平坦O字_芝,kyakushitsu+uma_deokure_bin+hizume_code+manken_shisu_decile,kyakushitsu,uma_deokure_bin,hizume_code,manken_shisu_decile,6,668,86.75,4.89,82.83,True
COURSE_27_右回り平坦O字_芝,pace_yoso+joken_class_code+bataiju_zogen+manken_shisu_decile,pace_yoso,joken_class_code,bataiju_zogen,manken_shisu_decile,5,590,85.33,3.33,82.41,True
COURSE_27_右回り平坦O字_芝,joken_class_code+ten_shisu_juni+shiba_tekisei_code+pace_shisu_juni,joken_class_code,ten_shisu_juni,shiba_tekisei_code,pace_shisu_juni,3,396,89.52,6.76,81.86,True
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+keibajo_code+kyakushitsu+uma_deokure_bin,kyori_tekisei_2,keibajo_code,kyakushitsu,uma_deokure_bin,4,426,88.8,8.98,80.0,False
COURSE_27_右回り平坦O字_芝,joken_class_code+uma_start_shisu_decile+kyakushitsu+gekiso_juni,joken_class_code,uma_start_shisu_decile,kyakushitsu,gekiso_juni,3,383,85.48,4.94,79.89,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+shiba_tekisei_code+hizume_code+gekiso_juni,kyakushitsu,shiba_tekisei_code,hizume_code,gekiso_juni,7,762,84.13,6.08,79.63,False
COURSE_27_右回り平坦O字_芝,uma_deokure_bin+pace_shisu_juni+omo_tekisei_code+hizume_code,uma_deokure_bin,pace_shisu_juni,omo_tekisei_code,hizume_code,4,444,84.8,5.27,79.63,False
COURSE_27_右回り平坦O字_芝,pace_yoso+joken_class_code+hizume_code+gekiso_juni,pace_yoso,joken_class_code,hizume_code,gekiso_juni,4,463,86.91,7.46,79.6,False
COURSE_27_右回り平坦O字_芝,keibajo_code+uma_deokure_bin+hizume_code+manken_shisu_decile,keibajo_code,uma_deokure_bin,hizume_code,manken_shisu_decile,8,943,84.33,6.92,79.54,False
COURSE_27_右回り平坦O字_芝,uma_start_shisu_decile+shiba_tekisei_code+rotation_bin+gekiso_juni,uma_start_shisu_decile,shiba_tekisei_code,rotation_bin,gekiso_juni,7,795,83.52,5.79,79.23,False
COURSE_27_右回り平坦O字_芝,joken_class_code+kyakushitsu+hizume_code+rotation_bin,joken_class_code,kyakushitsu,hizume_code,rotation_bin,17,2028,83.02,8.0,79.22,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+joken_class_code+omo_tekisei_code+hizume_code,manken_shirushi,joken_class_code,omo_tekisei_code,hizume_code,10,1235,84.1,8.89,78.59,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+joken_class_code+uma_start_shisu_decile+kyakushitsu,manken_shirushi,joken_class_code,uma_start_shisu_decile,kyakushitsu,4,406,85.13,6.7,78.57,False
COURSE_27_右回り平坦O字_芝,keibajo_code+ten_shisu_juni+shiba_tekisei_code+pace_shisu_juni,keibajo_code,ten_shisu_juni,shiba_tekisei_code,pace_shisu_juni,3,389,85.96,6.55,78.54,False
COURSE_27_右回り平坦O字_芝,uma_start_shisu_decile+ten_shisu_juni+kyakushitsu+ls_shisu_juni,uma_start_shisu_decile,ten_shisu_juni,kyakushitsu,ls_shisu_juni,3,346,81.37,2.6,78.43,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+omo_tekisei_code+hizume_code+manken_shisu_decile,kyakushitsu,omo_tekisei_code,hizume_code,manken_shisu_decile,17,1956,82.48,10.34,77.56,False
COURSE_27_右回り平坦O字_芝,omo_tekisei_code+manken_shisu_decile+rotation_bin+gekiso_juni,omo_tekisei_code,manken_shisu_decile,rotation_bin,gekiso_juni,3,405,81.41,3.64,77.29,False
