segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦O字_芝,manken_shirushi+joho_shisu_decile+agari_shisu_juni,manken_shirushi,joho_shisu_decile,agari_shisu_juni,3,370,91.87,1.1,90.63,True
COURSE_27_右回り平坦O字_芝,gekiso_juni+joho_shisu_decile+agari_shisu_juni,gekiso_juni,joho_shisu_decile,agari_shisu_juni,3,471,90.69,1.58,88.91,True
COURSE_27_右回り平坦O字_芝,bataiju_zogen+hizume_code+manken_shisu_decile,bataiju_zogen,hizume_code,manken_shisu_decile,3,311,91.05,3.57,87.01,True
COURSE_27_右回り平坦O字_芝,manken_shisu_decile+rotation_bin+agari_shisu_juni,manken_shisu_decile,rotation_bin,agari_shisu_juni,7,911,88.94,8.16,82.89,True
COURSE_27_右回り平坦O字_芝,keibajo_code+pace_shisu_juni+gekiso_juni,keibajo_code,pace_shisu_juni,gekiso_juni,4,455,85.29,2.69,82.65,True
COURSE_27_右回り平坦O字_芝,manken_shirushi+joken_class_code+pace_shisu_juni,manken_shirushi,joken_class_code,pace_shisu_juni,3,327,90.26,6.78,82.59,True
COURSE_27_右回り平坦O字_芝,joken_class_code+ten_shisu_juni+gekiso_juni,joken_class_code,ten_shisu_juni,gekiso_juni,6,709,85.71,4.8,81.87,True
COURSE_27_右回り平坦O字_芝,hizume_code+manken_shisu_decile+agari_shisu_juni,hizume_code,manken_shisu_decile,agari_shisu_juni,3,387,83.45,1.87,81.34,True
COURSE_27_右回り平坦O字_芝,manken_shirushi+kyakushitsu+hizume_code,manken_shirushi,kyakushitsu,hizume_code,23,2685,85.4,10.69,81.03,True
COURSE_27_右回り平坦O字_芝,joken_class_code+pace_shisu_juni+gekiso_juni,joken_class_code,pace_shisu_juni,gekiso_juni,6,800,84.75,5.5,80.35,True
COURSE_27_右回り平坦O字_芝,joken_class_code+pace_shisu_juni+bataiju_zogen,joken_class_code,pace_shisu_juni,bataiju_zogen,4,428,86.16,6.36,79.93,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+keibajo_code+bataiju_zogen,kyori_tekisei_2,keibajo_code,bataiju_zogen,4,426,83.86,4.09,79.85,False
COURSE_27_右回り平坦O字_芝,uma_start_shisu_decile+ichi_shisu_juni+gekiso_juni,uma_start_shisu_decile,ichi_shisu_juni,gekiso_juni,4,420,88.53,9.56,79.16,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+kyakushitsu+hizume_code,kyori_tekisei_2,kyakushitsu,hizume_code,7,886,83.52,6.08,79.02,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+uma_start_shisu_decile+joho_shisu_decile,kyori_tekisei_2,uma_start_shisu_decile,joho_shisu_decile,4,599,82.64,4.09,78.62,False
COURSE_27_右回り平坦O字_芝,pace_shisu_juni+omo_tekisei_code+gekiso_juni,pace_shisu_juni,omo_tekisei_code,gekiso_juni,8,906,83.35,7.34,78.26,False
COURSE_27_右回り平坦O字_芝,hizume_code+rotation_bin+gekiso_juni,hizume_code,rotation_bin,gekiso_juni,5,577,84.49,7.71,77.73,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+bataiju_zogen+manken_shisu_decile,kyakushitsu,bataiju_zogen,manken_shisu_decile,38,4772,80.96,11.1,77.43,False
COURSE_27_右回り平坦O字_芝,joken_class_code+gekiso_juni+agari_shisu_juni,joken_class_code,gekiso_juni,agari_shisu_juni,4,493,86.44,9.55,77.08,False
COURSE_27_右回り平坦O字_芝,ten_shisu_juni+kyakushitsu+manken_shisu_decile,ten_shisu_juni,kyakushitsu,manken_shisu_decile,18,1960,81.32,9.79,76.8,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+omo_tekisei_code+agari_shisu_juni,manken_shirushi,omo_tekisei_code,agari_shisu_juni,18,2190,80.68,8.66,76.68,False
COURSE_27_右回り平坦O字_芝,pace_yoso+pace_shisu_juni+gekiso_juni,pace_yoso,pace_shisu_juni,gekiso_juni,13,1558,80.98,8.16,76.54,False
COURSE_27_右回り平坦O字_芝,joken_class_code+pace_shisu_juni+hizume_code,joken_class_code,pace_shisu_juni,hizume_code,37,4560,79.41,9.09,76.48,False
COURSE_27_右回り平坦O字_芝,bataiju_zogen+omo_tekisei_code+gekiso_juni,bataiju_zogen,omo_tekisei_code,gekiso_juni,31,3616,79.53,9.06,76.34,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+bataiju_zogen+omo_tekisei_code,manken_shirushi,bataiju_zogen,omo_tekisei_code,25,2895,80.34,10.67,76.16,False
COURSE_27_右回り平坦O字_芝,ten_shisu_juni+uma_deokure_bin+gekiso_juni,ten_shisu_juni,uma_deokure_bin,gekiso_juni,3,334,80.3,3.73,76.07,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+joken_class_code+rotation_bin,manken_shirushi,joken_class_code,rotation_bin,34,4456,79.65,10.77,76.03,False
COURSE_27_右回り平坦O字_芝,uma_start_shisu_decile+ichi_shisu_juni+pace_shisu_juni,uma_start_shisu_decile,ichi_shisu_juni,pace_shisu_juni,7,938,81.43,7.3,76.03,False
COURSE_27_右回り平坦O字_芝,pace_yoso+kyori_tekisei_2+agari_shisu_juni,pace_yoso,kyori_tekisei_2,agari_shisu_juni,11,1306,81.41,9.12,76.02,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+hizume_code+gekiso_juni,kyakushitsu,hizume_code,gekiso_juni,33,4040,80.11,12.25,75.93,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+hizume_code+agari_shisu_juni,kyakushitsu,hizume_code,agari_shisu_juni,37,4543,79.72,11.78,75.92,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+uma_deokure_bin+bataiju_zogen,manken_shirushi,uma_deokure_bin,bataiju_zogen,6,662,82.87,8.78,75.85,False
