segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦O字_芝,idm+hizume_code,idm,hizume_code,5,544,86.1,10.87,76.57,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+uma_start_shisu,manken_shirushi,uma_start_shisu,35,7927,79.69,11.75,75.8,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+kyori_tekisei,kyori_tekisei_2,kyori_tekisei,3,3403,77.52,1.68,75.62,False
COURSE_27_右回り平坦O字_芝,nyukyu_nannichimae+rotation,nyukyu_nannichimae,rotation,4,410,84.5,9.22,75.47,False
COURSE_27_右回り平坦O字_芝,nyukyu_nannichimae+hizume_code,nyukyu_nannichimae,hizume_code,21,2872,80.25,12.38,74.95,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+shiba_tekisei_code,manken_shirushi,shiba_tekisei_code,24,12279,78.08,8.16,74.82,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,64,9947,77.21,9.96,74.77,False
COURSE_27_右回り平坦O字_芝,pace_yoso+kyori_tekisei_2,pace_yoso,kyori_tekisei_2,5,3432,76.29,1.92,74.61,False
COURSE_27_右回り平坦O字_芝,manken_shisu+hizume_code,manken_shisu,hizume_code,40,4686,78.44,12.64,74.52,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,6,3363,77.87,4.26,74.46,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+ten_shisu_juni,kyori_tekisei_2,ten_shisu_juni,20,2570,78.74,9.76,74.46,False
COURSE_27_右回り平坦O字_芝,sogo_shisu+joshodo_code,sogo_shisu,joshodo_code,3,310,81.7,6.6,74.23,False
COURSE_27_右回り平坦O字_芝,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,23,13631,76.78,6.53,74.11,False
COURSE_27_右回り平坦O字_芝,kyakushitsu+nyukyu_nannichimae,kyakushitsu,nyukyu_nannichimae,37,6396,76.6,7.97,74.03,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+joshodo_code,kyori_tekisei_2,joshodo_code,4,3439,75.71,1.72,74.02,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,20,12029,76.78,6.37,73.98,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+kyori_tekisei_2,manken_shirushi,kyori_tekisei_2,14,2221,80.09,11.87,73.88,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,32,13025,76.18,6.9,73.79,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+ls_shisu_juni,manken_shirushi,ls_shisu_juni,51,12945,76.27,9.16,73.75,False
COURSE_27_右回り平坦O字_芝,keibajo_code+idm,keibajo_code,idm,54,7913,76.95,12.42,73.64,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+keibajo_code,manken_shirushi,keibajo_code,24,13712,76.26,6.54,73.64,False
COURSE_27_右回り平坦O字_芝,ichi_shisu+joshodo_code,ichi_shisu,joshodo_code,94,16765,75.92,11.32,73.63,False
COURSE_27_右回り平坦O字_芝,ichi_shisu+kyori_tekisei,ichi_shisu,kyori_tekisei,50,8140,76.94,12.07,73.6,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+rotation,manken_shirushi,rotation,33,6313,76.71,9.16,73.58,False
COURSE_27_右回り平坦O字_芝,uma_start_shisu+agari_shisu_juni,uma_start_shisu,agari_shisu_juni,55,11843,76.5,11.36,73.5,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+joken_class_code,kyori_tekisei_2,joken_class_code,9,3305,77.26,5.77,73.49,False
COURSE_27_右回り平坦O字_芝,uma_deokure_ritsu+hizume_code,uma_deokure_ritsu,hizume_code,31,9473,76.26,8.01,73.44,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+shiba_tekisei_code,kyori_tekisei_2,shiba_tekisei_code,5,3481,75.88,2.83,73.4,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+hizume_code,manken_shirushi,hizume_code,45,9941,76.14,9.65,73.32,False
COURSE_27_右回り平坦O字_芝,ls_shisu_juni+omo_tekisei_code,ls_shisu_juni,omo_tekisei_code,22,19122,77.2,9.31,73.31,False
COURSE_27_右回り平坦O字_芝,ichi_shisu+ichi_shisu_juni,ichi_shisu,ichi_shisu_juni,3,2110,78.77,4.92,73.2,False
COURSE_27_右回り平坦O字_芝,ten_shisu_juni+omo_tekisei_code,ten_shisu_juni,omo_tekisei_code,38,18669,75.69,7.91,73.18,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,68,9793,76.01,12.13,73.13,False
COURSE_27_右回り平坦O字_芝,shiba_tekisei_code+ichi_shisu_juni,shiba_tekisei_code,ichi_shisu_juni,44,18697,75.48,8.03,73.11,False
COURSE_27_右回り平坦O字_芝,pace_yoso+keibajo_code,pace_yoso,keibajo_code,9,21639,73.8,1.16,73.04,False
COURSE_27_右回り平坦O字_芝,ls_shisu_juni+shiba_tekisei_code,ls_shisu_juni,shiba_tekisei_code,23,18876,76.3,7.97,73.04,False
COURSE_27_右回り平坦O字_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,64,10198,75.83,11.65,72.97,False
COURSE_27_右回り平坦O字_芝,shiba_tekisei_code+omo_tekisei_code,shiba_tekisei_code,omo_tekisei_code,9,18923,75.49,3.96,72.91,False
COURSE_27_右回り平坦O字_芝,kyori_tekisei_2+ls_shisu_juni,kyori_tekisei_2,ls_shisu_juni,13,3198,76.61,6.87,72.88,False
