segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_04_芝_マイル,joken_class_code+pace_shisu+kyusha_hyoka_code+joshodo_code,joken_class_code,pace_shisu,kyusha_hyoka_code,joshodo_code,3,924,76.25,0.2,76.02,False
COURSE_27_04_芝_マイル,pace_shisu+kyusha_hyoka_code+agari_shisu+joshodo_code,pace_shisu,kyusha_hyoka_code,agari_shisu,joshodo_code,3,924,76.25,0.2,76.02,False
COURSE_27_04_芝_マイル,kakutoku_shokin_ruikei+kyusha_hyoka_code+agari_shisu+joshodo_code,kakutoku_shokin_ruikei,kyusha_hyoka_code,agari_shisu,joshodo_code,3,924,76.25,0.2,76.02,False
COURSE_27_04_芝_マイル,joken_class_code+kyusha_hyoka_code+agari_shisu+joshodo_code,joken_class_code,kyusha_hyoka_code,agari_shisu,joshodo_code,3,924,76.25,0.2,76.02,False
COURSE_27_04_芝_マイル,kakutoku_shokin_ruikei+pace_shisu+kyusha_hyoka_code+joshodo_code,kakutoku_shokin_ruikei,pace_shisu,kyusha_hyoka_code,joshodo_code,3,925,76.11,0.09,76.01,False
COURSE_27_04_芝_マイル,umakigo_code+uma_start_shisu+gekiso_juni+joshodo_code,umakigo_code,uma_start_shisu,gekiso_juni,joshodo_code,4,445,79.31,3.62,75.76,False
COURSE_27_04_芝_マイル,umakigo_code+kyusha_hyoka_code+agari_shisu+joshodo_code,umakigo_code,kyusha_hyoka_code,agari_shisu,joshodo_code,3,896,75.65,1.42,74.04,False
COURSE_27_04_芝_マイル,pace_shisu+umakigo_code+kyusha_hyoka_code+joshodo_code,pace_shisu,umakigo_code,kyusha_hyoka_code,joshodo_code,3,896,75.65,1.42,74.04,False
COURSE_27_04_芝_マイル,pace_yoso+kyusha_hyoka_code+agari_shisu+joshodo_code,pace_yoso,kyusha_hyoka_code,agari_shisu,joshodo_code,3,845,76.84,2.71,73.78,False
COURSE_27_04_芝_マイル,pace_yoso+pace_shisu+kyusha_hyoka_code+joshodo_code,pace_yoso,pace_shisu,kyusha_hyoka_code,joshodo_code,3,845,76.84,2.71,73.78,False
COURSE_27_04_芝_マイル,pace_yoso+shiba_tekisei_code+tenkai_kigo_code+umakigo_code,pace_yoso,shiba_tekisei_code,tenkai_kigo_code,umakigo_code,10,2752,77.37,6.42,73.39,False
COURSE_27_04_芝_マイル,joken_class_code+tenkai_kigo_code+agari_shisu+joshodo_code,joken_class_code,tenkai_kigo_code,agari_shisu,joshodo_code,3,877,75.02,1.52,73.31,False
COURSE_27_04_芝_マイル,tenkai_kigo_code+pace_shisu+agari_shisu+joshodo_code,tenkai_kigo_code,pace_shisu,agari_shisu,joshodo_code,3,877,75.02,1.52,73.31,False
COURSE_27_04_芝_マイル,joken_class_code+tenkai_kigo_code+pace_shisu+joshodo_code,joken_class_code,tenkai_kigo_code,pace_shisu,joshodo_code,3,877,75.02,1.52,73.31,False
COURSE_27_04_芝_マイル,kakutoku_shokin_ruikei+tenkai_kigo_code+agari_shisu+joshodo_code,kakutoku_shokin_ruikei,tenkai_kigo_code,agari_shisu,joshodo_code,3,877,75.02,1.52,73.31,False
COURSE_27_04_芝_マイル,joken_class_code+umakigo_code+gekiso_juni+joshodo_code,joken_class_code,umakigo_code,gekiso_juni,joshodo_code,12,1413,77.87,8.21,73.23,False
COURSE_27_04_芝_マイル,shiba_tekisei_code+tenkai_kigo_code+umakigo_code+hizume_code,shiba_tekisei_code,tenkai_kigo_code,umakigo_code,hizume_code,8,1325,78.62,8.19,72.94,False
