segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_04_芝_マイル,nyukyu_nannichimae+kyori_tekisei,nyukyu_nannichimae,kyori_tekisei,4,515,79.59,2.23,77.4,False
COURSE_27_04_芝_マイル,uma_start_shisu+gekiso_juni,uma_start_shisu,gekiso_juni,4,478,81.59,5.24,76.45,False
COURSE_27_04_芝_マイル,ichi_shisu_juni+kyakushitsu,ichi_shisu_juni,kyakushitsu,16,3526,79.81,9.23,75.29,False
COURSE_27_04_芝_マイル,joken_class_code+ichi_shisu_juni,joken_class_code,ichi_shisu_juni,13,2883,81.91,13.64,74.49,False
COURSE_27_04_芝_マイル,pace_shisu_juni+kyakushitsu,pace_shisu_juni,kyakushitsu,24,3082,78.24,9.78,74.33,False
COURSE_27_04_芝_マイル,pace_yoso+joshodo_code,pace_yoso,joshodo_code,4,5314,74.83,0.55,74.29,False
COURSE_27_04_芝_マイル,joken_class_code+joshodo_code,joken_class_code,joshodo_code,6,5416,74.39,0.67,73.86,False
COURSE_27_04_芝_マイル,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,17,1922,79.29,11.97,73.6,False
COURSE_27_04_芝_マイル,ten_shisu_juni+kyakushitsu,ten_shisu_juni,kyakushitsu,24,3055,77.87,10.94,73.49,False
COURSE_27_04_芝_マイル,pace_yoso+uma_deokure_ritsu,pace_yoso,uma_deokure_ritsu,6,1862,77.41,4.99,73.42,False
COURSE_27_04_芝_マイル,pace_yoso+joken_class_code,pace_yoso,joken_class_code,8,5431,73.95,1.05,73.22,False
COURSE_27_04_芝_マイル,shiba_tekisei_code+ichi_shisu_juni,shiba_tekisei_code,ichi_shisu_juni,19,2531,78.09,11.26,73.03,False
COURSE_27_04_芝_マイル,joken_class_code+nyukyu_nannichimae,joken_class_code,nyukyu_nannichimae,4,428,76.09,3.17,72.98,False
COURSE_27_04_芝_マイル,pace_yoso+tenkai_kigo_code,pace_yoso,tenkai_kigo_code,11,5374,75.45,4.46,72.81,False
COURSE_27_04_芝_マイル,class_code+uma_deokure_ritsu,class_code,uma_deokure_ritsu,5,1469,79.91,8.25,72.68,False
COURSE_27_04_芝_マイル,shiba_tekisei_code+uma_start_shisu,shiba_tekisei_code,uma_start_shisu,10,2382,78.66,9.68,72.66,False
COURSE_27_04_芝_マイル,pace_yoso+kyusha_hyoka_code,pace_yoso,kyusha_hyoka_code,5,5406,75.83,3.88,72.43,False
COURSE_27_04_芝_マイル,kakutoku_shokin_ruikei+umakigo_code,kakutoku_shokin_ruikei,umakigo_code,3,1967,72.85,0.46,72.33,False
COURSE_27_04_芝_マイル,umakigo_code+kyusha_hyoka_code,umakigo_code,kyusha_hyoka_code,6,5642,76.86,5.78,72.24,False
COURSE_27_04_芝_マイル,joken_class_code+gekiso_juni,joken_class_code,gekiso_juni,20,3405,76.05,8.73,72.23,False
