factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,2399,74.77,1.19,73.42,False
manken_shirushi,万券印,code,8,1565,77.71,7.29,72.66,False
joken_class_code,条件クラス,code,5,2399,74.35,2.16,72.46,False
ls_shisu_juni,LS指数順位,numeric,7,2257,73.18,5.64,69.0,False
ichi_shisu_juni,位置指数順位,numeric,11,2120,73.19,8.5,68.17,False
ten_shisu_juni,テン指数順位,numeric,11,2096,74.2,10.37,68.07,False
omo_tekisei_code,重適性,code,3,2374,76.06,7.08,68.05,False
gekiso_juni,激走順位,numeric,10,2069,72.72,7.54,68.04,False
uma_start_shisu,馬スタート指数,numeric,7,1906,73.71,8.09,67.72,False
pace_shisu_juni,ペース指数順位,numeric,11,2128,72.5,8.49,67.48,False
agari_shisu_juni,上がり指数順位,numeric,11,2134,73.82,10.79,67.44,False
rotation,ローテーション,numeric,5,1523,72.45,7.61,65.78,False
hizume_code,蹄コード,code,7,2109,72.98,13.2,63.2,False
shiba_tekisei_code,芝適性,code,3,2360,71.86,8.07,62.73,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,10,2163,70.88,13.6,62.45,False
class_code,クラスコード,code,7,1922,72.12,13.07,62.44,False
kyakushitsu,脚質,code,4,2388,70.51,9.49,61.21,False
tenkai_kigo_code,展開記号,code,5,2399,70.45,17.12,55.44,False
kishu_shisu,騎手指数,numeric,9,1390,61.22,16.72,50.3,False
kyori_tekisei,距離適性,code,3,2215,63.28,12.43,49.21,False
