segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_03_ダ,ten_shisu_juni+kijun_ninkijun_tansho,ten_shisu_juni,kijun_ninkijun_tansho,4,512,84.86,4.07,80.87,True
KEIBAJO_SURFACE_03_ダ,gekiso_juni+ten_shisu_juni,gekiso_juni,ten_shisu_juni,4,469,83.58,7.85,75.88,False
KEIBAJO_SURFACE_03_ダ,ichi_shisu_juni+pace_shisu_juni,ichi_shisu_juni,pace_shisu_juni,15,2107,80.47,10.54,75.14,False
KEIBAJO_SURFACE_03_ダ,agari_shisu_juni+idm_decile,agari_shisu_juni,idm_decile,33,3943,77.73,7.98,75.01,False
KEIBAJO_SURFACE_03_ダ,ichi_shisu_juni+sogo_shisu_decile,ichi_shisu_juni,sogo_shisu_decile,33,3906,78.34,9.98,74.94,False
KEIBAJO_SURFACE_03_ダ,pace_shisu_juni+sogo_shisu_decile,pace_shisu_juni,sogo_shisu_decile,34,3862,78.24,9.83,74.93,False
KEIBAJO_SURFACE_03_ダ,kyusha_shisu_decile+ten_shisu_juni,kyusha_shisu_decile,ten_shisu_juni,33,3787,77.4,9.12,74.28,False
KEIBAJO_SURFACE_03_ダ,kyori_tekisei+da_tekisei_code,kyori_tekisei,da_tekisei_code,8,8943,77.22,4.42,74.16,False
KEIBAJO_SURFACE_03_ダ,class_code+da_tekisei_code,class_code,da_tekisei_code,12,8694,78.35,7.63,74.03,False
KEIBAJO_SURFACE_03_ダ,ichi_shisu_juni+kijun_ninkijun_tansho,ichi_shisu_juni,kijun_ninkijun_tansho,9,1186,79.59,8.82,73.83,False
KEIBAJO_SURFACE_03_ダ,pace_shisu_juni+idm_decile,pace_shisu_juni,idm_decile,38,4324,77.45,11.88,73.68,False
KEIBAJO_SURFACE_03_ダ,gekiso_juni+pace_shisu_juni,gekiso_juni,pace_shisu_juni,3,354,82.56,7.91,73.61,False
KEIBAJO_SURFACE_03_ダ,manken_shirushi+hizume_code,manken_shirushi,hizume_code,22,3237,77.23,9.9,73.1,False
KEIBAJO_SURFACE_03_ダ,rotation_bin+kishu_minarai_code,rotation_bin,kishu_minarai_code,20,9425,77.59,10.34,73.06,False
KEIBAJO_SURFACE_03_ダ,joken_class_code+da_tekisei_code,joken_class_code,da_tekisei_code,8,9143,75.88,4.13,73.02,False
KEIBAJO_SURFACE_03_ダ,bataiju+da_tekisei_code,bataiju,da_tekisei_code,33,4193,76.67,11.3,72.82,False
KEIBAJO_SURFACE_03_ダ,agari_shisu_juni+sogo_shisu_decile,agari_shisu_juni,sogo_shisu_decile,30,3619,76.64,10.7,72.81,False
KEIBAJO_SURFACE_03_ダ,pace_yoso+kyori_kubun,pace_yoso,kyori_kubun,6,10736,73.31,0.65,72.79,False
KEIBAJO_SURFACE_03_ダ,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,30,5273,76.47,10.6,72.67,False
