factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
ls_shisu_juni,LS指数順位,numeric,4,2008,74.56,0.17,74.4,False
pace_yoso,ペース予想,code,3,2267,75.06,1.91,72.9,False
kyori_tekisei,距離適性,code,4,2225,73.97,2.99,71.04,False
pace_shisu_juni,ペース指数順位,numeric,11,2005,75.48,7.69,70.94,False
kyori_kubun,距離区分,code,3,2267,73.43,2.3,70.84,False
uma_deokure_bin,馬出遅率ビン,code,5,2262,75.93,5.91,70.75,False
gekiso_juni,激走順位,numeric,11,2045,74.8,6.89,70.72,False
omo_tekisei_code,重適性,code,3,2259,73.19,2.72,70.11,False
agari_shisu_juni,上がり指数順位,numeric,11,2038,75.3,8.96,70.0,False
rotation_bin,ローテーションビン,code,7,2224,75.05,7.28,69.66,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,2255,73.4,6.5,68.9,False
ichi_shisu_juni,位置指数順位,numeric,12,2112,73.45,8.76,68.5,False
joho_shisu_decile,情報指数10分位,code,6,2267,75.14,8.38,68.43,False
manken_shisu_decile,万券指数10分位,code,7,2070,74.75,8.56,68.41,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,2238,74.08,9.67,67.38,False
manken_shirushi,万券印,code,8,1487,77.24,14.62,67.11,False
ten_shisu_juni,テン指数順位,numeric,12,2110,73.04,10.82,66.91,False
ninki_shisu_decile,人気指数10分位,code,8,2153,72.59,8.31,66.84,False
tenkai_kigo_code,展開記号,code,5,2267,74.05,9.02,66.14,False
kishu_shisu_decile,騎手指数10分位,code,8,2183,74.35,12.74,65.52,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,2124,76.07,15.84,64.34,False
hizume_code,蹄コード,code,8,2078,71.87,11.32,64.02,False
sogo_shisu_decile,総合指数10分位,code,6,2159,73.59,12.42,63.65,False
bataiju_zogen,馬体重増減,numeric,8,1867,73.37,14.39,63.4,False
idm_decile,IDM指数10分位,code,5,2177,72.89,11.19,63.09,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,2099,73.8,18.6,62.81,False
kyakushitsu,脚質,code,4,2267,73.6,11.99,61.85,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2267,68.58,16.36,58.44,False
chokyo_shisu_decile,調教指数10分位,code,8,2080,68.61,15.12,58.12,False
class_code,クラスコード,code,3,2109,71.22,13.6,55.83,False
kishu_minarai_code,騎手見習,code,3,2159,62.31,11.29,49.53,False
