factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,8142,74.59,0.6,73.91,False
kyori_tekisei,距離適性,code,4,7792,76.15,3.44,72.78,False
bataiju,馬体重,numeric,38,6553,76.49,11.84,72.73,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5930,75.8,4.6,72.61,False
rotation_bin,ローテーションビン,code,8,5936,74.05,3.98,71.29,False
ls_shisu_juni,LS指数順位,numeric,8,8128,75.98,6.86,71.22,False
manken_shirushi,万券印,code,8,5158,74.87,6.27,70.52,False
kyori_kubun,距離区分,code,4,8142,73.43,2.99,70.49,False
manken_shisu_decile,万券指数10分位,code,10,8115,75.35,8.24,70.24,False
uma_deokure_bin,馬出遅率ビン,code,4,5877,74.2,4.08,70.21,False
hizume_code,蹄コード,code,11,5625,74.94,8.63,69.84,False
kyakushitsu,脚質,code,5,8141,73.6,4.38,69.76,False
gekiso_juni,激走順位,numeric,17,8049,73.07,7.94,69.29,False
ten_shisu_juni,テン指数順位,numeric,17,8070,72.9,8.69,68.76,False
pace_shisu_juni,ペース指数順位,numeric,16,8019,72.35,8.02,68.42,False
tenkai_kigo_code,展開記号,code,5,8142,74.3,7.59,67.65,False
bataiju_zogen,馬体重増減,numeric,12,5548,72.85,9.42,67.52,False
ichi_shisu_juni,位置指数順位,numeric,16,8018,71.45,9.91,66.59,False
joho_shisu_decile,情報指数10分位,code,6,8142,73.16,9.16,65.83,False
agari_shisu_juni,上がり指数順位,numeric,17,8056,70.45,10.0,65.7,False
sogo_shisu_decile,総合指数10分位,code,9,8142,72.9,11.1,65.65,False
kishu_shisu_decile,騎手指数10分位,code,10,8142,70.53,8.42,65.31,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8142,70.35,8.39,65.15,False
class_code,クラスコード,code,4,5881,74.01,9.49,64.72,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8142,69.56,9.07,63.94,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,8010,71.36,14.82,63.86,False
idm_decile,IDM指数10分位,code,8,8102,72.0,11.79,63.83,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,18,2610,71.31,17.61,63.18,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8142,69.48,10.45,63.0,False
kyusha_hyoka_code,厩舎評価,code,4,8142,75.29,12.57,62.97,False
chokyo_shisu_decile,調教指数10分位,code,10,8133,68.17,9.18,62.48,False
omo_tekisei_code,重適性,code,3,6084,71.12,7.69,62.42,False
kishu_minarai_code,騎手見習,code,6,8142,68.4,11.67,59.07,False
ninki_shisu_decile,人気指数10分位,code,10,8142,64.8,15.29,55.32,False
