segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_07_芝_OP重賞,ls_shisu_juni+rotation_bin,ls_shisu_juni,rotation_bin,3,474,79.53,7.4,71.16,False
KEIBAJO_SURFACE_07_芝_OP重賞,ls_shisu_juni+kyori_tekisei,ls_shisu_juni,kyori_tekisei,3,641,74.41,3.84,70.07,False
KEIBAJO_SURFACE_07_芝_OP重賞,uma_start_shisu_decile+omo_tekisei_code,uma_start_shisu_decile,omo_tekisei_code,3,514,69.55,0.49,69.0,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_kubun+uma_deokure_bin,kyori_kubun,uma_deokure_bin,5,656,74.17,6.29,68.66,False
KEIBAJO_SURFACE_07_芝_OP重賞,uma_deokure_bin+rotation_bin,uma_deokure_bin,rotation_bin,4,503,70.45,2.51,67.99,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_kubun+kyori_tekisei,kyori_kubun,kyori_tekisei,6,1161,72.82,6.48,67.63,False
KEIBAJO_SURFACE_07_芝_OP重賞,kishu_kitai_rentai_decile+kishu_shisu_decile,kishu_kitai_rentai_decile,kishu_shisu_decile,5,622,74.24,7.82,67.38,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_kubun+omo_tekisei_code,kyori_kubun,omo_tekisei_code,4,878,73.77,6.76,67.15,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_kubun+tenkai_kigo_code,kyori_kubun,tenkai_kigo_code,3,731,69.68,2.24,67.14,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+uma_deokure_bin,omo_tekisei_code,uma_deokure_bin,5,872,71.52,5.02,67.11,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+rotation_bin,omo_tekisei_code,rotation_bin,4,705,76.62,9.8,67.01,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_tekisei+tenkai_kigo_code,kyori_tekisei,tenkai_kigo_code,3,755,69.54,3.19,65.93,False
KEIBAJO_SURFACE_07_芝_OP重賞,kyori_kubun+rotation_bin,kyori_kubun,rotation_bin,5,635,68.88,3.6,65.72,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+class_code,omo_tekisei_code,class_code,4,706,71.04,5.9,65.26,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+kyori_tekisei,omo_tekisei_code,kyori_tekisei,5,1048,73.35,9.39,65.11,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+hizume_code,omo_tekisei_code,hizume_code,4,632,75.73,11.6,64.36,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+tenkai_kigo_code,omo_tekisei_code,tenkai_kigo_code,4,904,75.67,11.58,64.32,False
KEIBAJO_SURFACE_07_芝_OP重賞,omo_tekisei_code+kyakushitsu,omo_tekisei_code,kyakushitsu,4,848,68.53,5.19,63.44,False
