factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
uma_deokure_ritsu,馬出遅率,numeric,9,2707,77.87,4.64,74.84,False
pace_yoso,ペース予想,code,3,4832,74.21,1.08,72.99,False
rotation,ローテーション,numeric,11,3397,77.12,7.57,72.65,False
shiba_tekisei_code,芝適性,code,3,4121,74.36,2.11,71.97,False
kyori_tekisei,距離適性,code,3,4688,73.89,1.89,71.75,False
nyukyu_nannichimae,入厩何日前,numeric,10,1418,78.51,11.41,71.44,False
joken_class_code,条件クラス,code,5,4832,72.89,1.73,71.37,False
manken_shirushi,万券印,code,8,3121,75.84,7.22,70.83,False
omo_tekisei_code,重適性,code,3,4179,75.56,4.29,70.7,False
ls_shisu_juni,LS指数順位,numeric,7,4727,75.76,7.62,70.12,False
joshodo_code,上昇度,code,3,4745,72.27,1.95,70.06,False
manken_shisu,万券指数,numeric,24,3088,73.55,9.84,69.61,False
ten_shisu_juni,テン指数順位,numeric,15,4628,72.72,6.31,69.53,False
class_code,クラスコード,code,9,3800,74.07,7.36,69.26,False
hizume_code,蹄コード,code,8,3865,77.44,12.7,68.64,False
pace_shisu_juni,ペース指数順位,numeric,14,4568,73.1,8.63,68.58,False
tenkai_kigo_code,展開記号,code,5,4832,73.42,5.89,68.26,False
ichi_shisu_juni,位置指数順位,numeric,14,4577,72.59,8.89,67.93,False
agari_shisu_juni,上がり指数順位,numeric,14,4573,71.58,7.67,67.57,False
uma_start_shisu,馬スタート指数,numeric,10,3668,72.84,9.24,67.12,False
kyakushitsu,脚質,code,5,4832,73.12,7.37,66.66,False
gekiso_juni,激走順位,numeric,14,4575,72.15,13.27,65.2,False
kishu_shisu,騎手指数,numeric,16,3852,71.19,18.5,62.13,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,4618,65.08,14.67,57.11,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,3,347,68.13,12.49,53.99,False
kishu_minarai_code,騎手見習,code,3,594,77.9,22.61,52.31,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,7,1425,71.9,26.49,52.28,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,11,1346,60.7,14.28,52.26,False
chokyo_shisu,調教指数,numeric,3,493,52.4,5.61,46.05,False
kyusha_shisu,厩舎指数,numeric,5,647,65.81,25.33,43.61,False
agari_shisu,上がり指数,numeric,3,490,60.61,22.83,34.77,False
pace_shisu,ペース指数,numeric,3,509,59.88,22.24,34.71,False
