factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,8856,74.39,0.57,73.74,False
omo_tekisei_code,重適性,code,3,7417,75.52,1.6,73.72,False
shiba_tekisei_code,芝適性,code,3,7329,75.52,1.77,73.52,False
kyusha_hyoka_code,厩舎評価,code,3,8772,81.98,7.86,73.09,False
manken_shirushi,万券印,code,8,5767,76.14,5.02,72.67,False
rotation,ローテーション,numeric,15,6785,75.21,5.15,72.61,False
joken_class_code,条件クラス,code,5,8856,74.08,2.01,72.32,False
uma_start_shisu,馬スタート指数,numeric,14,6937,75.85,7.25,72.05,False
idm,IDM指数,numeric,28,3706,75.95,11.64,71.64,False
nyukyu_nannichimae,入厩何日前,numeric,19,4181,76.46,11.0,71.51,False
kyori_tekisei,距離適性,code,3,8549,74.86,3.54,70.85,False
manken_shisu,万券指数,numeric,38,7314,74.13,10.63,70.75,False
ichi_shisu_juni,位置指数順位,numeric,16,8772,73.53,5.67,70.75,False
uma_deokure_ritsu,馬出遅率,numeric,16,6162,74.76,8.99,70.36,False
hizume_code,蹄コード,code,10,7081,74.77,7.53,70.1,False
ls_shisu_juni,LS指数順位,numeric,8,8790,75.29,8.42,69.46,False
ten_shisu_juni,テン指数順位,numeric,16,8728,72.66,7.25,69.11,False
kishu_shisu,騎手指数,numeric,23,8276,74.3,13.03,68.97,False
joho_shisu,情報指数,numeric,38,8212,72.31,11.78,68.56,False
kyakushitsu,脚質,code,5,8856,73.16,6.49,67.47,False
class_code,クラスコード,code,12,7154,72.61,9.73,67.11,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,6,2721,73.78,8.62,66.89,False
gekiso_juni,激走順位,numeric,16,8764,70.89,8.69,66.63,False
agari_shisu_juni,上がり指数順位,numeric,16,8774,70.72,8.62,66.49,False
tenkai_kigo_code,展開記号,code,5,8856,73.85,8.68,66.23,False
pace_shisu_juni,ペース指数順位,numeric,16,8776,71.47,11.02,66.07,False
ichi_shisu,位置指数,numeric,9,2700,76.7,16.33,66.03,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,8719,70.82,14.0,63.49,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,19,3514,69.14,14.49,62.62,False
umakigo_code,馬記号,code,3,8843,72.49,9.4,61.84,False
ten_shisu,テン指数,numeric,8,1573,70.5,15.76,59.58,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,15,2306,66.17,16.39,57.87,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,10,1262,66.52,15.73,56.77,False
pace_shisu,ペース指数,numeric,6,1532,71.17,18.97,55.99,False
kishu_minarai_code,騎手見習,code,3,534,76.94,21.25,52.89,False
chokyo_shisu,調教指数,numeric,6,1208,70.76,23.07,52.3,False
agari_shisu,上がり指数,numeric,4,1257,68.37,19.62,49.14,False
kyusha_shisu,厩舎指数,numeric,3,548,68.59,20.46,45.43,False
