segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝,bataiju+kijun_ninkijun_tansho+pace_shisu_juni,bataiju,kijun_ninkijun_tansho,pace_shisu_juni,5,540,86.98,2.83,84.5,True
SURFACE_2_芝,bataiju+ten_shisu_juni+ichi_shisu_juni,bataiju,ten_shisu_juni,ichi_shisu_juni,54,7695,84.1,10.3,81.36,True
SURFACE_2_芝,bataiju+pace_shisu_juni+ichi_shisu_juni,bataiju,pace_shisu_juni,ichi_shisu_juni,62,8768,83.26,10.19,80.73,True
SURFACE_2_芝,rotation_bin+bataiju+pace_shisu_juni,rotation_bin,bataiju,pace_shisu_juni,3,307,87.89,6.34,80.71,True
SURFACE_2_芝,rotation_bin+bataiju+kijun_ninkijun_tansho,rotation_bin,bataiju,kijun_ninkijun_tansho,12,1283,86.18,10.68,80.14,True
SURFACE_2_芝,bataiju+ten_shisu_juni+pace_shisu_juni,bataiju,ten_shisu_juni,pace_shisu_juni,59,8272,81.97,13.46,78.53,False
SURFACE_2_芝,uma_start_shisu_decile+bataiju+ten_shisu_juni,uma_start_shisu_decile,bataiju,ten_shisu_juni,118,13586,79.95,11.45,77.89,False
SURFACE_2_芝,bataiju+kyakushitsu+ten_shisu_juni,bataiju,kyakushitsu,ten_shisu_juni,259,31153,78.82,11.91,77.37,False
SURFACE_2_芝,manken_shirushi+bataiju_zogen+ten_shisu_juni,manken_shirushi,bataiju_zogen,ten_shisu_juni,270,34750,78.24,10.16,77.03,False
SURFACE_2_芝,uma_start_shisu_decile+bataiju+ichi_shisu_juni,uma_start_shisu_decile,bataiju,ichi_shisu_juni,152,18639,78.33,9.97,76.74,False
SURFACE_2_芝,bataiju+kyakushitsu+pace_shisu_juni,bataiju,kyakushitsu,pace_shisu_juni,234,27552,78.16,11.67,76.67,False
SURFACE_2_芝,manken_shirushi+bataiju_zogen+ichi_shisu_juni,manken_shirushi,bataiju_zogen,ichi_shisu_juni,266,35509,77.96,11.5,76.58,False
SURFACE_2_芝,manken_shirushi+joken_class_code+bataiju,manken_shirushi,joken_class_code,bataiju,299,39552,77.66,10.98,76.41,False
SURFACE_2_芝,manken_shirushi+bataiju+shiba_tekisei_code,manken_shirushi,bataiju,shiba_tekisei_code,267,45046,77.56,9.75,76.39,False
SURFACE_2_芝,manken_shirushi+bataiju+kyakushitsu,manken_shirushi,bataiju,kyakushitsu,159,18207,78.22,12.48,76.28,False
SURFACE_2_芝,bataiju+kyakushitsu+ichi_shisu_juni,bataiju,kyakushitsu,ichi_shisu_juni,410,66306,77.12,10.52,76.1,False
SURFACE_2_芝,manken_shirushi+kyori_tekisei+bataiju,manken_shirushi,kyori_tekisei,bataiju,192,22557,77.76,11.77,76.09,False
SURFACE_2_芝,uma_deokure_bin+bataiju+ten_shisu_juni,uma_deokure_bin,bataiju,ten_shisu_juni,253,30652,77.45,11.37,76.05,False
SURFACE_2_芝,manken_shirushi+bataiju_zogen+pace_shisu_juni,manken_shirushi,bataiju_zogen,pace_shisu_juni,286,37428,77.29,11.06,76.01,False
SURFACE_2_芝,uma_start_shisu_decile+bataiju+manken_shisu_decile,uma_start_shisu_decile,bataiju,manken_shisu_decile,198,28429,77.55,11.97,75.88,False
SURFACE_2_芝,kyori_tekisei+bataiju+ichi_shisu_juni,kyori_tekisei,bataiju,ichi_shisu_juni,247,42722,77.15,10.52,75.84,False
SURFACE_2_芝,bataiju+shiba_tekisei_code+ichi_shisu_juni,bataiju,shiba_tekisei_code,ichi_shisu_juni,344,53074,76.92,10.51,75.81,False
SURFACE_2_芝,bataiju+shiba_tekisei_code+pace_shisu_juni,bataiju,shiba_tekisei_code,pace_shisu_juni,328,51192,76.89,10.14,75.79,False
SURFACE_2_芝,manken_shirushi+kyori_kubun+bataiju,manken_shirushi,kyori_kubun,bataiju,289,36478,76.98,10.57,75.76,False
SURFACE_2_芝,manken_shirushi+omo_tekisei_code+bataiju,manken_shirushi,omo_tekisei_code,bataiju,405,54502,76.68,10.65,75.64,False
SURFACE_2_芝,uma_start_shisu_decile+bataiju_zogen+bataiju,uma_start_shisu_decile,bataiju_zogen,bataiju,159,22706,77.03,9.0,75.63,False
SURFACE_2_芝,manken_shirushi+pace_yoso+bataiju,manken_shirushi,pace_yoso,bataiju,449,64323,76.58,10.69,75.59,False
SURFACE_2_芝,uma_start_shisu_decile+bataiju+pace_shisu_juni,uma_start_shisu_decile,bataiju,pace_shisu_juni,122,13967,77.37,10.25,75.55,False
SURFACE_2_芝,omo_tekisei_code+bataiju+ichi_shisu_juni,omo_tekisei_code,bataiju,ichi_shisu_juni,497,65065,76.55,11.38,75.55,False
SURFACE_2_芝,uma_deokure_bin+bataiju+ichi_shisu_juni,uma_deokure_bin,bataiju,ichi_shisu_juni,293,37456,76.76,10.97,75.51,False
SURFACE_2_芝,bataiju+shiba_tekisei_code+ten_shisu_juni,bataiju,shiba_tekisei_code,ten_shisu_juni,344,51643,76.63,10.7,75.5,False
SURFACE_2_芝,manken_shirushi+manken_shisu_decile+class_code,manken_shirushi,manken_shisu_decile,class_code,202,77439,76.79,9.35,75.5,False
SURFACE_2_芝,manken_shirushi+keibajo_code+pace_shisu_juni,manken_shirushi,keibajo_code,pace_shisu_juni,439,62015,76.55,11.43,75.48,False
SURFACE_2_芝,manken_shirushi+uma_start_shisu_decile+ten_shisu_juni,manken_shirushi,uma_start_shisu_decile,ten_shisu_juni,291,52525,76.75,11.05,75.48,False
SURFACE_2_芝,manken_shirushi+hizume_code+ichi_shisu_juni,manken_shirushi,hizume_code,ichi_shisu_juni,298,49313,76.58,10.12,75.43,False
SURFACE_2_芝,manken_shirushi+hizume_code+ten_shisu_juni,manken_shirushi,hizume_code,ten_shisu_juni,299,48415,76.6,10.35,75.43,False
SURFACE_2_芝,manken_shirushi+keibajo_code+ichi_shisu_juni,manken_shirushi,keibajo_code,ichi_shisu_juni,355,57342,76.47,10.57,75.37,False
SURFACE_2_芝,kyori_tekisei+bataiju_zogen+bataiju,kyori_tekisei,bataiju_zogen,bataiju,319,45077,76.52,10.52,75.36,False
SURFACE_2_芝,manken_shirushi+bataiju_zogen+rotation_bin,manken_shirushi,bataiju_zogen,rotation_bin,324,71563,76.35,9.37,75.33,False
SURFACE_2_芝,bataiju+kijun_ninkijun_tansho+ichi_shisu_juni,bataiju,kijun_ninkijun_tansho,ichi_shisu_juni,9,942,80.71,8.32,75.27,False
SURFACE_2_芝,kyori_kubun+joken_class_code+kyori_tekisei_2,kyori_kubun,joken_class_code,kyori_tekisei_2,39,29969,77.14,6.04,75.24,False
SURFACE_2_芝,manken_shirushi+rotation_bin+ten_shisu_juni,manken_shirushi,rotation_bin,ten_shisu_juni,413,67674,76.27,10.69,75.24,False
SURFACE_2_芝,manken_shirushi+keibajo_code+ten_shisu_juni,manken_shirushi,keibajo_code,ten_shisu_juni,422,58955,76.35,11.74,75.23,False
SURFACE_2_芝,uma_deokure_bin+bataiju+pace_shisu_juni,uma_deokure_bin,bataiju,pace_shisu_juni,282,33432,76.54,11.19,75.23,False
SURFACE_2_芝,omo_tekisei_code+bataiju+ten_shisu_juni,omo_tekisei_code,bataiju,ten_shisu_juni,486,61864,76.26,11.77,75.21,False
SURFACE_2_芝,manken_shirushi+uma_deokure_bin+bataiju,manken_shirushi,uma_deokure_bin,bataiju,262,31846,76.58,11.69,75.16,False
SURFACE_2_芝,joken_class_code+bataiju+ten_shisu_juni,joken_class_code,bataiju,ten_shisu_juni,344,45652,76.41,12.15,75.13,False
SURFACE_2_芝,manken_shisu_decile+kyori_tekisei_2+ten_shisu_juni,manken_shisu_decile,kyori_tekisei_2,ten_shisu_juni,105,16548,76.98,9.73,75.12,False
SURFACE_2_芝,kyori_kubun+manken_shisu_decile+kyori_tekisei_2,kyori_kubun,manken_shisu_decile,kyori_tekisei_2,55,28289,76.62,5.73,75.11,False
SURFACE_2_芝,manken_shirushi+manken_shisu_decile+pace_shisu_juni,manken_shirushi,manken_shisu_decile,pace_shisu_juni,405,81761,76.01,9.26,75.11,False
SURFACE_2_芝,manken_shirushi+keibajo_code+uma_start_shisu_decile,manken_shirushi,keibajo_code,uma_start_shisu_decile,376,75489,76.1,9.81,75.1,False
SURFACE_2_芝,joken_class_code+bataiju+ichi_shisu_juni,joken_class_code,bataiju,ichi_shisu_juni,233,43429,76.59,11.83,75.07,False
SURFACE_2_芝,kyori_kubun+bataiju+pace_shisu_juni,kyori_kubun,bataiju,pace_shisu_juni,358,45363,76.22,11.16,75.06,False
SURFACE_2_芝,manken_shirushi+keibajo_code+hizume_code,manken_shirushi,keibajo_code,hizume_code,334,67024,76.13,10.04,75.05,False
SURFACE_2_芝,rotation_bin+bataiju+manken_shisu_decile,rotation_bin,bataiju,manken_shisu_decile,193,24659,76.62,11.13,75.05,False
SURFACE_2_芝,bataiju_zogen+bataiju+kyakushitsu,bataiju_zogen,bataiju,kyakushitsu,366,51689,76.18,11.08,75.05,False
SURFACE_2_芝,bataiju_zogen+kyori_tekisei_2+ten_shisu_juni,bataiju_zogen,kyori_tekisei_2,ten_shisu_juni,67,8999,77.51,10.48,75.0,False
SURFACE_2_芝,joken_class_code+omo_tekisei_code+kyori_tekisei_2,joken_class_code,omo_tekisei_code,kyori_tekisei_2,41,30380,77.37,7.75,75.0,False
SURFACE_2_芝,kyori_tekisei_2+pace_shisu_juni+ichi_shisu_juni,kyori_tekisei_2,pace_shisu_juni,ichi_shisu_juni,59,7950,77.17,8.48,75.0,False
SURFACE_2_芝,manken_shirushi+rotation_bin+ichi_shisu_juni,manken_shirushi,rotation_bin,ichi_shisu_juni,405,68314,76.02,10.61,74.99,False
SURFACE_2_芝,manken_shirushi+hizume_code+rotation_bin,manken_shirushi,hizume_code,rotation_bin,284,74477,76.01,8.88,74.98,False
SURFACE_2_芝,pace_yoso+class_code+kyori_tekisei_2,pace_yoso,class_code,kyori_tekisei_2,54,27808,77.36,9.02,74.95,False
SURFACE_2_芝,bataiju_zogen+ten_shisu_juni+ichi_shisu_juni,bataiju_zogen,ten_shisu_juni,ichi_shisu_juni,339,52796,76.08,10.7,74.94,False
SURFACE_2_芝,bataiju_zogen+rotation_bin+bataiju,bataiju_zogen,rotation_bin,bataiju,141,16538,76.86,11.71,74.93,False
SURFACE_2_芝,manken_shirushi+uma_deokure_bin+bataiju_zogen,manken_shirushi,uma_deokure_bin,bataiju_zogen,264,77328,76.08,9.66,74.92,False
SURFACE_2_芝,kyori_tekisei+bataiju+manken_shisu_decile,kyori_tekisei,bataiju,manken_shisu_decile,588,87356,75.8,10.99,74.91,False
SURFACE_2_芝,joken_class_code+bataiju+pace_shisu_juni,joken_class_code,bataiju,pace_shisu_juni,362,48782,76.12,12.05,74.87,False
SURFACE_2_芝,bataiju_zogen+pace_shisu_juni+ichi_shisu_juni,bataiju_zogen,pace_shisu_juni,ichi_shisu_juni,334,52611,75.98,10.48,74.86,False
SURFACE_2_芝,manken_shirushi+keibajo_code+ls_shisu_juni,manken_shirushi,keibajo_code,ls_shisu_juni,388,95601,75.88,10.37,74.85,False
SURFACE_2_芝,manken_shirushi+manken_shisu_decile+ichi_shisu_juni,manken_shirushi,manken_shisu_decile,ichi_shisu_juni,379,87342,75.89,10.39,74.85,False
SURFACE_2_芝,keibajo_code+kyori_tekisei_2+ichi_shisu_juni,keibajo_code,kyori_tekisei_2,ichi_shisu_juni,62,9917,77.44,10.41,74.84,False
SURFACE_2_芝,manken_shirushi+hizume_code+bataiju_zogen,manken_shirushi,hizume_code,bataiju_zogen,276,55362,75.96,9.49,74.84,False
SURFACE_2_芝,manken_shirushi+ten_shisu_juni+pace_shisu_juni,manken_shirushi,ten_shisu_juni,pace_shisu_juni,262,47167,76.09,10.28,74.84,False
SURFACE_2_芝,keibajo_code+bataiju+kyakushitsu,keibajo_code,bataiju,kyakushitsu,476,64094,75.92,12.05,74.83,False
SURFACE_2_芝,manken_shirushi+keibajo_code+uma_deokure_bin,manken_shirushi,keibajo_code,uma_deokure_bin,261,84561,75.85,8.5,74.82,False
