factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,4183,76.23,3.84,73.57,False
pace_yoso,ペース予想,code,3,6930,73.73,0.57,73.09,False
idm,IDM指数,numeric,24,3376,76.88,11.38,72.33,False
joken_class_code,条件クラス,code,5,6930,72.6,1.34,71.43,False
kishu_minarai_code,騎手見習,code,4,1403,83.2,12.12,71.32,False
joho_shisu,情報指数,numeric,13,4403,76.4,10.99,70.43,False
uma_start_shisu,馬スタート指数,numeric,14,6377,74.25,7.73,70.2,False
omo_tekisei_code,重適性,code,3,6774,74.19,4.23,69.4,False
gekiso_juni,激走順位,numeric,16,6930,72.89,8.18,68.88,False
da_tekisei_code,ダ適性,code,3,6218,75.03,5.61,68.68,False
nyukyu_nannichimae,入厩何日前,numeric,14,2601,74.41,10.97,68.66,False
manken_shisu,万券指数,numeric,31,5600,72.51,11.58,68.44,False
rotation,ローテーション,numeric,15,6131,72.72,8.45,68.44,False
kishu_shisu,騎手指数,numeric,20,6258,72.77,10.13,68.33,False
ten_shisu_juni,テン指数順位,numeric,16,6930,71.8,7.51,68.12,False
ichi_shisu_juni,位置指数順位,numeric,16,6930,71.7,7.83,67.86,False
agari_shisu_juni,上がり指数順位,numeric,16,6930,71.47,8.17,67.47,False
umakigo_code,馬記号,code,3,6929,70.67,3.24,67.0,False
uma_deokure_ritsu,馬出遅率,numeric,17,5408,72.17,10.95,66.96,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,6835,73.26,13.24,66.56,False
tenkai_kigo_code,展開記号,code,5,6930,73.85,8.33,66.55,False
kyakushitsu,脚質,code,5,6930,71.82,6.37,66.24,False
pace_shisu_juni,ペース指数順位,numeric,16,6930,70.78,9.45,66.15,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,13,3415,72.88,12.46,66.1,False
kyori_tekisei,距離適性,code,4,6857,69.9,5.17,64.84,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,15,3115,69.66,10.93,64.13,False
class_code,クラスコード,code,9,6546,71.8,11.87,64.05,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,20,3045,69.17,12.12,63.86,False
hizume_code,蹄コード,code,8,6315,69.8,9.44,63.26,False
ls_shisu_juni,LS指数順位,numeric,8,6848,70.94,12.29,62.43,False
kyusha_shisu,厩舎指数,numeric,9,1825,69.4,13.81,60.37,False
joshodo_code,上昇度,code,3,6913,67.53,6.34,60.36,False
chokyo_shisu,調教指数,numeric,7,1265,65.12,15.66,53.52,False
kyusha_hyoka_code,厩舎評価,code,3,6882,68.0,14.76,51.29,False
