factor,label,bin_label,n,win_roi,place_roi,confidence
uma_deokure_ritsu,馬出遅率,0.0~8.0,18587,80.4,77.2,0.989
uma_deokure_ritsu,馬出遅率,8.0~13.0,4528,79.2,81.4,0.959
uma_deokure_ritsu,馬出遅率,13.0~19.0,4495,79.0,78.7,0.958
uma_deokure_ritsu,馬出遅率,19.0~25.0,5051,65.9,73.3,0.963
uma_deokure_ritsu,馬出遅率,25.0~33.0,4092,75.7,75.1,0.954
uma_deokure_ritsu,馬出遅率,33.0~50.0,4776,57.5,71.7,0.961
uma_deokure_ritsu,馬出遅率,50.0~99.9,4338,83.4,86.1,0.957
