factor,label,bin_label,n,win_roi,place_roi,confidence
kishu_shisu,騎手指数,0.0~0.2,11345,65.2,72.3,0.983
kishu_shisu,騎手指数,0.2~0.4,8975,83.1,80.4,0.978
kishu_shisu,騎手指数,0.4~0.6,5163,74.0,71.4,0.963
kishu_shisu,騎手指数,0.6~0.8,4667,78.4,78.1,0.96
kishu_shisu,騎手指数,0.8~1.1,4902,76.0,78.9,0.962
kishu_shisu,騎手指数,1.1~1.6,6862,75.5,79.2,0.972
kishu_shisu,騎手指数,1.6~2.1,3115,83.1,79.3,0.941
kishu_shisu,騎手指数,2.1~3.9,4971,79.6,82.7,0.962
