factor,label,bin_label,n,win_roi,place_roi,confidence
rotation,ローテーション,0.0~1.0,11154,62.9,74.8,0.983
rotation,ローテーション,1.0~2.0,7601,78.7,77.2,0.975
rotation,ローテーション,2.0~3.0,4839,68.4,71.2,0.961
rotation,ローテーション,3.0~5.0,5025,96.3,81.0,0.962
rotation,ローテーション,5.0~7.0,4517,60.7,75.8,0.958
rotation,ローテーション,7.0~10.0,5146,92.2,82.8,0.963
rotation,ローテーション,10.0~14.0,3589,97.0,88.3,0.949
rotation,ローテーション,14.0~137.0,4174,72.3,73.6,0.955
