factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,4,2920,72.68,0.8,71.9,False
kyori_tekisei,距離適性,code,3,2809,72.57,1.73,70.61,False
kyori_tekisei_2,距離適性2,code,3,1018,74.13,4.99,68.48,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,2846,72.49,5.47,68.44,False
pace_shisu_juni,ペース指数順位,numeric,12,2724,73.28,9.62,67.84,False
ten_shisu_juni,テン指数順位,numeric,11,2608,72.01,7.18,67.77,False
ichi_shisu_juni,位置指数順位,numeric,11,2621,73.14,9.63,67.45,False
rotation_bin,ローテーションビン,code,6,2785,73.08,7.4,67.16,False
manken_shirushi,万券印,code,8,1876,73.76,10.23,66.68,False
uma_deokure_bin,馬出遅率ビン,code,5,2919,72.09,6.21,66.65,False
kyakushitsu,脚質,code,4,2920,70.63,5.45,65.29,False
manken_shisu_decile,万券指数10分位,code,7,2672,71.53,8.55,65.2,False
hizume_code,蹄コード,code,7,2594,70.9,8.23,64.81,False
omo_tekisei_code,重適性,code,3,2917,74.03,8.17,64.78,False
agari_shisu_juni,上がり指数順位,numeric,12,2713,69.69,10.49,63.76,False
gekiso_juni,激走順位,numeric,11,2657,70.0,10.94,63.53,False
ls_shisu_juni,LS指数順位,numeric,8,2855,72.45,13.09,63.38,False
bataiju_zogen,馬体重増減,numeric,9,2548,70.42,11.38,62.99,False
shiba_tekisei_code,芝適性,code,3,2883,71.38,8.74,61.5,False
joho_shisu_decile,情報指数10分位,code,6,2920,70.95,12.86,60.67,False
chokyo_shisu_decile,調教指数10分位,code,8,2818,67.16,12.38,58.58,False
tenkai_kigo_code,展開記号,code,5,2920,69.28,13.19,57.71,False
kishu_shisu_decile,騎手指数10分位,code,9,2875,65.16,12.55,56.96,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,2817,65.14,12.21,56.68,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,2725,64.04,14.24,55.63,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2920,64.07,14.52,55.08,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,2877,63.2,13.28,54.52,False
idm_decile,IDM指数10分位,code,4,2826,68.72,14.7,54.31,False
ninki_shisu_decile,人気指数10分位,code,9,2864,62.97,16.27,52.34,False
class_code,クラスコード,code,3,2797,66.48,16.49,47.83,False
sogo_shisu_decile,総合指数10分位,code,5,2887,61.23,20.58,43.2,False
