segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_ダ,chokyo_shisu,-3.1,43,43.9,66.4,0.312
SURFACE_2_ダ,chokyo_shisu,-3.2,81,158.3,101.6,0.41
SURFACE_2_ダ,chokyo_shisu,-3.3,132,31.4,90.4,0.498
SURFACE_2_ダ,chokyo_shisu,-3.4,71,91.7,46.9,0.388
SURFACE_2_ダ,chokyo_shisu,-3.5,110,118.7,81.1,0.464
SURFACE_2_ダ,chokyo_shisu,-3.6,59,10.8,49.0,0.359
SURFACE_2_ダ,chokyo_shisu,-3.7,50,0.0,35.6,0.333
SURFACE_2_ダ,chokyo_shisu,-3.8,109,0.0,97.1,0.463
SURFACE_2_ダ,chokyo_shisu,-3.9,53,171.1,140.2,0.342
SURFACE_2_ダ,chokyo_shisu,-4.0,33,22.4,45.3,0.276
SURFACE_2_ダ,chokyo_shisu,-4.1,45,63.5,38.6,0.318
SURFACE_2_ダ,chokyo_shisu,-4.2,89,132.6,53.6,0.427
SURFACE_2_ダ,chokyo_shisu,-4.3,59,0.0,65.7,0.359
SURFACE_2_ダ,chokyo_shisu,-4.4,71,52.0,59.9,0.388
SURFACE_2_ダ,chokyo_shisu,-4.5,76,95.1,98.6,0.4
SURFACE_2_ダ,chokyo_shisu,-4.6,71,210.1,131.5,0.388
SURFACE_2_ダ,chokyo_shisu,-4.7,191,116.9,128.7,0.568
SURFACE_2_ダ,chokyo_shisu,-4.8,81,18.5,39.9,0.41
SURFACE_2_ダ,chokyo_shisu,-4.9,54,34.1,83.9,0.345
SURFACE_2_ダ,chokyo_shisu,-5.0,123,68.1,90.1,0.485
SURFACE_2_ダ,chokyo_shisu,-5.1,49,190.6,119.9,0.33
SURFACE_2_ダ,chokyo_shisu,-5.2,62,54.3,70.8,0.366
SURFACE_2_ダ,chokyo_shisu,-5.3,70,28.1,46.5,0.386
SURFACE_2_ダ,chokyo_shisu,-5.4,49,0.0,39.5,0.33
SURFACE_2_ダ,chokyo_shisu,-5.5,223,37.3,64.4,0.598
SURFACE_2_ダ,chokyo_shisu,-5.6,51,121.7,93.6,0.336
SURFACE_2_ダ,chokyo_shisu,-5.7,75,20.5,44.8,0.397
SURFACE_2_ダ,chokyo_shisu,-5.8,101,105.3,89.9,0.449
SURFACE_2_ダ,chokyo_shisu,-5.9,76,22.1,43.2,0.4
SURFACE_2_ダ,chokyo_shisu,-6.0,146,32.8,65.3,0.517
SURFACE_2_ダ,chokyo_shisu,-6.1,74,201.8,85.4,0.395
SURFACE_2_ダ,chokyo_shisu,-6.2,88,163.3,75.8,0.425
SURFACE_2_ダ,chokyo_shisu,-6.3,93,0.0,82.0,0.434
SURFACE_2_ダ,chokyo_shisu,-6.4,93,227.3,106.5,0.434
SURFACE_2_ダ,chokyo_shisu,-6.5,59,75.2,79.7,0.359
SURFACE_2_ダ,chokyo_shisu,-6.6,57,77.2,85.6,0.353
SURFACE_2_ダ,chokyo_shisu,-6.7,83,57.4,93.9,0.415
SURFACE_2_ダ,chokyo_shisu,-6.8,60,94.4,52.4,0.361
SURFACE_2_ダ,chokyo_shisu,-6.9,55,164.0,269.5,0.348
SURFACE_2_ダ,chokyo_shisu,-7.0,191,67.1,61.1,0.568
SURFACE_2_ダ,chokyo_shisu,-7.1,45,0.0,2.5,0.318
SURFACE_2_ダ,chokyo_shisu,-7.2,65,73.3,103.9,0.374
SURFACE_2_ダ,chokyo_shisu,-7.3,66,37.7,39.7,0.376
SURFACE_2_ダ,chokyo_shisu,-7.4,38,137.7,94.7,0.295
SURFACE_2_ダ,chokyo_shisu,-7.5,53,127.3,140.3,0.342
SURFACE_2_ダ,chokyo_shisu,-7.6,56,25.0,13.3,0.35
SURFACE_2_ダ,chokyo_shisu,-7.7,40,274.5,72.6,0.302
SURFACE_2_ダ,chokyo_shisu,-7.8,48,69.6,73.5,0.327
SURFACE_2_ダ,chokyo_shisu,-7.9,56,166.0,78.5,0.35
SURFACE_2_ダ,chokyo_shisu,-8.0,102,33.6,77.8,0.451
SURFACE_2_ダ,chokyo_shisu,-8.1,99,58.5,72.5,0.445
SURFACE_2_ダ,chokyo_shisu,-8.2,40,0.0,6.6,0.302
SURFACE_2_ダ,chokyo_shisu,-8.3,69,60.3,53.8,0.384
SURFACE_2_ダ,chokyo_shisu,-8.4,74,127.0,75.9,0.395
SURFACE_2_ダ,chokyo_shisu,-8.5,63,0.0,61.8,0.369
SURFACE_2_ダ,chokyo_shisu,-8.6,39,47.5,41.8,0.298
SURFACE_2_ダ,chokyo_shisu,-8.7,53,39.1,36.0,0.342
SURFACE_2_ダ,chokyo_shisu,-8.8,54,151.3,97.4,0.345
SURFACE_2_ダ,chokyo_shisu,-8.9,31,176.2,99.1,0.268
SURFACE_2_ダ,chokyo_shisu,-9.0,50,153.2,87.4,0.333
SURFACE_2_ダ,chokyo_shisu,-9.1,109,0.0,60.9,0.463
SURFACE_2_ダ,chokyo_shisu,-9.2,57,60.1,45.7,0.353
SURFACE_2_ダ,chokyo_shisu,-9.3,72,59.5,78.1,0.391
SURFACE_2_ダ,chokyo_shisu,-9.4,93,80.1,82.5,0.434
SURFACE_2_ダ,chokyo_shisu,-9.5,39,0.0,56.3,0.298
SURFACE_2_ダ,chokyo_shisu,-9.6,37,0.0,119.1,0.291
SURFACE_2_ダ,chokyo_shisu,-9.7,36,91.0,33.7,0.287
SURFACE_2_ダ,chokyo_shisu,-9.8,67,16.9,124.3,0.379
SURFACE_2_ダ,chokyo_shisu,-9.9,38,0.0,22.2,0.295
SURFACE_2_ダ,chokyo_shisu,0.0,100,229.7,115.0,0.447
SURFACE_2_ダ,chokyo_shisu,0.1,64,48.6,139.9,0.371
SURFACE_2_ダ,chokyo_shisu,0.2,67,122.5,107.5,0.379
SURFACE_2_ダ,chokyo_shisu,0.3,54,430.9,206.2,0.345
SURFACE_2_ダ,chokyo_shisu,0.4,108,95.7,91.7,0.461
SURFACE_2_ダ,chokyo_shisu,0.5,93,62.0,27.1,0.434
SURFACE_2_ダ,chokyo_shisu,0.6,186,49.0,57.1,0.563
SURFACE_2_ダ,chokyo_shisu,0.7,85,45.6,105.0,0.419
SURFACE_2_ダ,chokyo_shisu,0.8,66,135.0,145.4,0.376
SURFACE_2_ダ,chokyo_shisu,0.9,67,52.3,64.6,0.379
SURFACE_2_ダ,chokyo_shisu,1.0,77,121.4,129.5,0.402
SURFACE_2_ダ,chokyo_shisu,1.1,46,249.8,127.7,0.321
SURFACE_2_ダ,chokyo_shisu,1.2,94,40.5,60.4,0.436
SURFACE_2_ダ,chokyo_shisu,1.3,93,41.6,83.6,0.434
SURFACE_2_ダ,chokyo_shisu,1.4,52,95.5,25.2,0.339
SURFACE_2_ダ,chokyo_shisu,1.5,77,118.7,135.8,0.402
SURFACE_2_ダ,chokyo_shisu,1.6,75,81.2,42.3,0.397
SURFACE_2_ダ,chokyo_shisu,1.7,83,165.2,109.8,0.415
SURFACE_2_ダ,chokyo_shisu,1.8,95,34.7,52.5,0.438
SURFACE_2_ダ,chokyo_shisu,1.9,59,65.9,89.6,0.359
SURFACE_2_ダ,chokyo_shisu,10.0,448,110.9,87.7,0.727
SURFACE_2_ダ,chokyo_shisu,10.1,126,88.4,78.0,0.489
SURFACE_2_ダ,chokyo_shisu,10.2,90,70.2,74.1,0.429
SURFACE_2_ダ,chokyo_shisu,10.3,104,82.4,73.2,0.454
SURFACE_2_ダ,chokyo_shisu,10.4,107,118.3,90.7,0.459
SURFACE_2_ダ,chokyo_shisu,10.5,106,142.7,100.2,0.458
SURFACE_2_ダ,chokyo_shisu,10.6,92,72.3,92.8,0.432
SURFACE_2_ダ,chokyo_shisu,10.7,93,107.2,109.4,0.434
SURFACE_2_ダ,chokyo_shisu,10.8,126,42.2,69.1,0.489
SURFACE_2_ダ,chokyo_shisu,10.9,70,59.5,68.7,0.386
SURFACE_2_ダ,chokyo_shisu,11.0,95,42.3,63.8,0.438
SURFACE_2_ダ,chokyo_shisu,11.1,96,91.9,87.5,0.44
SURFACE_2_ダ,chokyo_shisu,11.2,74,21.2,81.8,0.395
SURFACE_2_ダ,chokyo_shisu,11.3,110,88.4,71.1,0.464
SURFACE_2_ダ,chokyo_shisu,11.4,99,104.8,88.5,0.445
SURFACE_2_ダ,chokyo_shisu,11.5,97,54.0,70.6,0.442
SURFACE_2_ダ,chokyo_shisu,11.6,103,50.4,80.3,0.453
SURFACE_2_ダ,chokyo_shisu,11.7,92,45.1,55.2,0.432
SURFACE_2_ダ,chokyo_shisu,11.8,76,54.4,52.7,0.4
SURFACE_2_ダ,chokyo_shisu,11.9,93,103.1,61.4,0.434
SURFACE_2_ダ,chokyo_shisu,12.0,393,89.8,81.3,0.704
SURFACE_2_ダ,chokyo_shisu,12.1,96,122.4,96.2,0.44
SURFACE_2_ダ,chokyo_shisu,12.2,89,77.7,76.0,0.427
SURFACE_2_ダ,chokyo_shisu,12.3,109,57.7,60.4,0.463
SURFACE_2_ダ,chokyo_shisu,12.4,111,99.5,94.8,0.466
SURFACE_2_ダ,chokyo_shisu,12.5,162,105.4,103.0,0.537
SURFACE_2_ダ,chokyo_shisu,12.6,65,76.3,82.9,0.374
SURFACE_2_ダ,chokyo_shisu,12.7,78,97.0,101.1,0.404
SURFACE_2_ダ,chokyo_shisu,12.8,88,50.1,73.7,0.425
SURFACE_2_ダ,chokyo_shisu,12.9,101,65.1,72.6,0.449
SURFACE_2_ダ,chokyo_shisu,13.0,119,95.8,84.0,0.479
SURFACE_2_ダ,chokyo_shisu,13.1,82,76.9,64.7,0.412
SURFACE_2_ダ,chokyo_shisu,13.2,80,49.3,73.0,0.408
SURFACE_2_ダ,chokyo_shisu,13.3,124,91.2,85.0,0.486
SURFACE_2_ダ,chokyo_shisu,13.4,99,125.3,79.0,0.445
SURFACE_2_ダ,chokyo_shisu,13.5,107,50.8,71.6,0.459
SURFACE_2_ダ,chokyo_shisu,13.6,79,161.6,95.3,0.406
SURFACE_2_ダ,chokyo_shisu,13.7,81,74.0,104.6,0.41
SURFACE_2_ダ,chokyo_shisu,13.8,106,98.1,74.3,0.458
SURFACE_2_ダ,chokyo_shisu,13.9,84,118.8,90.4,0.417
SURFACE_2_ダ,chokyo_shisu,14.0,73,104.6,95.9,0.393
SURFACE_2_ダ,chokyo_shisu,14.1,92,94.1,100.8,0.432
SURFACE_2_ダ,chokyo_shisu,14.2,91,37.5,81.1,0.431
SURFACE_2_ダ,chokyo_shisu,14.3,84,93.4,71.8,0.417
SURFACE_2_ダ,chokyo_shisu,14.4,80,113.4,87.3,0.408
SURFACE_2_ダ,chokyo_shisu,14.5,97,122.8,70.8,0.442
SURFACE_2_ダ,chokyo_shisu,14.6,101,76.8,91.0,0.449
SURFACE_2_ダ,chokyo_shisu,14.7,66,96.6,68.5,0.376
SURFACE_2_ダ,chokyo_shisu,14.8,69,83.7,74.8,0.384
SURFACE_2_ダ,chokyo_shisu,14.9,59,56.5,79.8,0.359
SURFACE_2_ダ,chokyo_shisu,15.0,487,75.2,80.8,0.741
SURFACE_2_ダ,chokyo_shisu,15.1,86,94.6,66.7,0.421
SURFACE_2_ダ,chokyo_shisu,15.2,88,57.1,79.6,0.425
SURFACE_2_ダ,chokyo_shisu,15.3,114,68.3,75.6,0.471
SURFACE_2_ダ,chokyo_shisu,15.4,86,86.9,82.4,0.421
SURFACE_2_ダ,chokyo_shisu,15.5,112,81.9,89.7,0.468
SURFACE_2_ダ,chokyo_shisu,15.6,71,38.9,79.5,0.388
SURFACE_2_ダ,chokyo_shisu,15.7,89,106.4,83.9,0.427
SURFACE_2_ダ,chokyo_shisu,15.8,77,46.8,82.1,0.402
SURFACE_2_ダ,chokyo_shisu,15.9,60,99.2,80.4,0.361
SURFACE_2_ダ,chokyo_shisu,16.0,83,93.4,90.6,0.415
SURFACE_2_ダ,chokyo_shisu,16.1,67,60.1,75.7,0.379
SURFACE_2_ダ,chokyo_shisu,16.2,53,56.7,62.0,0.342
SURFACE_2_ダ,chokyo_shisu,16.3,124,60.1,85.4,0.486
SURFACE_2_ダ,chokyo_shisu,16.4,57,58.2,58.9,0.353
SURFACE_2_ダ,chokyo_shisu,16.5,57,111.5,59.7,0.353
SURFACE_2_ダ,chokyo_shisu,16.6,60,67.7,90.7,0.361
SURFACE_2_ダ,chokyo_shisu,16.7,74,74.0,83.0,0.395
SURFACE_2_ダ,chokyo_shisu,16.8,100,96.7,95.6,0.447
SURFACE_2_ダ,chokyo_shisu,16.9,71,96.5,78.4,0.388
SURFACE_2_ダ,chokyo_shisu,17.0,75,54.6,71.5,0.397
SURFACE_2_ダ,chokyo_shisu,17.1,87,73.7,73.7,0.423
SURFACE_2_ダ,chokyo_shisu,17.2,58,67.3,87.2,0.356
SURFACE_2_ダ,chokyo_shisu,17.3,67,68.5,89.1,0.379
SURFACE_2_ダ,chokyo_shisu,17.4,63,122.5,116.5,0.369
SURFACE_2_ダ,chokyo_shisu,17.5,97,108.3,88.2,0.442
SURFACE_2_ダ,chokyo_shisu,17.6,49,46.8,102.4,0.33
SURFACE_2_ダ,chokyo_shisu,17.7,73,114.3,82.1,0.393
SURFACE_2_ダ,chokyo_shisu,17.8,54,80.8,82.7,0.345
SURFACE_2_ダ,chokyo_shisu,17.9,75,69.8,69.3,0.397
SURFACE_2_ダ,chokyo_shisu,18.0,52,96.2,85.4,0.339
SURFACE_2_ダ,chokyo_shisu,18.1,84,70.8,70.3,0.417
SURFACE_2_ダ,chokyo_shisu,18.2,69,73.0,80.7,0.384
SURFACE_2_ダ,chokyo_shisu,18.3,57,106.7,108.3,0.353
SURFACE_2_ダ,chokyo_shisu,18.4,50,56.9,80.8,0.333
SURFACE_2_ダ,chokyo_shisu,18.5,46,64.6,75.5,0.321
SURFACE_2_ダ,chokyo_shisu,18.6,71,55.1,94.3,0.388
SURFACE_2_ダ,chokyo_shisu,18.7,61,100.1,68.6,0.364
SURFACE_2_ダ,chokyo_shisu,18.8,142,83.9,76.7,0.512
SURFACE_2_ダ,chokyo_shisu,18.9,42,81.9,87.4,0.308
SURFACE_2_ダ,chokyo_shisu,19.0,60,42.9,71.7,0.361
SURFACE_2_ダ,chokyo_shisu,19.1,58,46.8,70.3,0.356
SURFACE_2_ダ,chokyo_shisu,19.2,57,82.1,67.7,0.353
SURFACE_2_ダ,chokyo_shisu,19.3,45,93.6,76.8,0.318
SURFACE_2_ダ,chokyo_shisu,19.4,70,102.3,82.3,0.386
SURFACE_2_ダ,chokyo_shisu,19.5,46,28.7,73.8,0.321
SURFACE_2_ダ,chokyo_shisu,19.6,34,96.6,96.5,0.28
SURFACE_2_ダ,chokyo_shisu,19.8,97,64.0,69.2,0.442
SURFACE_2_ダ,chokyo_shisu,19.9,58,82.4,73.8,0.356
SURFACE_2_ダ,chokyo_shisu,2.0,91,272.9,96.4,0.431
SURFACE_2_ダ,chokyo_shisu,2.1,69,107.7,67.9,0.384
SURFACE_2_ダ,chokyo_shisu,2.2,78,67.8,51.6,0.404
SURFACE_2_ダ,chokyo_shisu,2.3,53,200.8,82.8,0.342
SURFACE_2_ダ,chokyo_shisu,2.4,58,44.5,89.3,0.356
SURFACE_2_ダ,chokyo_shisu,2.5,86,52.3,71.3,0.421
SURFACE_2_ダ,chokyo_shisu,2.6,112,139.4,121.0,0.468
SURFACE_2_ダ,chokyo_shisu,2.7,65,96.6,99.7,0.374
SURFACE_2_ダ,chokyo_shisu,2.8,52,104.6,46.6,0.339
SURFACE_2_ダ,chokyo_shisu,2.9,72,149.9,78.1,0.391
SURFACE_2_ダ,chokyo_shisu,20.0,576,87.0,76.0,0.768
SURFACE_2_ダ,chokyo_shisu,20.1,34,76.3,84.4,0.28
SURFACE_2_ダ,chokyo_shisu,20.2,51,129.0,106.1,0.336
SURFACE_2_ダ,chokyo_shisu,20.3,40,91.9,95.3,0.302
SURFACE_2_ダ,chokyo_shisu,20.4,32,58.1,83.6,0.272
SURFACE_2_ダ,chokyo_shisu,20.5,44,59.1,79.7,0.315
SURFACE_2_ダ,chokyo_shisu,20.7,89,63.6,82.9,0.427
SURFACE_2_ダ,chokyo_shisu,21.0,35,62.8,79.6,0.284
SURFACE_2_ダ,chokyo_shisu,21.4,33,74.2,108.6,0.276
SURFACE_2_ダ,chokyo_shisu,21.5,34,92.4,93.7,0.28
SURFACE_2_ダ,chokyo_shisu,21.7,84,88.6,85.2,0.417
SURFACE_2_ダ,chokyo_shisu,21.8,41,107.1,89.6,0.305
SURFACE_2_ダ,chokyo_shisu,22.0,36,59.4,95.6,0.287
SURFACE_2_ダ,chokyo_shisu,25.0,85,82.5,75.4,0.419
SURFACE_2_ダ,chokyo_shisu,25.1,46,105.4,86.7,0.321
SURFACE_2_ダ,chokyo_shisu,3.0,82,61.5,66.6,0.412
SURFACE_2_ダ,chokyo_shisu,3.1,54,136.4,82.7,0.345
SURFACE_2_ダ,chokyo_shisu,3.2,68,30.4,42.9,0.381
SURFACE_2_ダ,chokyo_shisu,3.3,62,85.6,79.5,0.366
SURFACE_2_ダ,chokyo_shisu,3.4,48,92.9,56.5,0.327
SURFACE_2_ダ,chokyo_shisu,3.5,57,136.5,77.8,0.353
SURFACE_2_ダ,chokyo_shisu,3.6,91,47.0,79.3,0.431
SURFACE_2_ダ,chokyo_shisu,3.7,64,114.9,122.2,0.371
SURFACE_2_ダ,chokyo_shisu,3.8,88,53.8,75.9,0.425
SURFACE_2_ダ,chokyo_shisu,3.9,48,109.1,98.1,0.327
SURFACE_2_ダ,chokyo_shisu,4.0,67,155.8,70.3,0.379
SURFACE_2_ダ,chokyo_shisu,4.1,72,88.0,39.6,0.391
SURFACE_2_ダ,chokyo_shisu,4.2,127,180.5,112.6,0.491
SURFACE_2_ダ,chokyo_shisu,4.3,71,3.5,54.3,0.388
SURFACE_2_ダ,chokyo_shisu,4.4,68,52.8,35.3,0.381
SURFACE_2_ダ,chokyo_shisu,4.5,62,40.5,58.5,0.366
SURFACE_2_ダ,chokyo_shisu,4.6,84,54.0,66.8,0.417
SURFACE_2_ダ,chokyo_shisu,4.7,65,89.8,51.3,0.374
SURFACE_2_ダ,chokyo_shisu,4.8,57,45.1,92.3,0.353
SURFACE_2_ダ,chokyo_shisu,4.9,98,16.4,104.7,0.444
SURFACE_2_ダ,chokyo_shisu,5.0,82,50.0,88.5,0.412
SURFACE_2_ダ,chokyo_shisu,5.1,74,15.2,72.1,0.395
SURFACE_2_ダ,chokyo_shisu,5.2,54,66.0,76.1,0.345
SURFACE_2_ダ,chokyo_shisu,5.3,75,143.3,62.4,0.397
SURFACE_2_ダ,chokyo_shisu,5.4,75,81.5,135.3,0.397
SURFACE_2_ダ,chokyo_shisu,5.5,66,2.1,51.0,0.376
SURFACE_2_ダ,chokyo_shisu,5.6,62,68.5,46.1,0.366
SURFACE_2_ダ,chokyo_shisu,5.7,61,78.1,85.9,0.364
SURFACE_2_ダ,chokyo_shisu,5.8,74,82.4,74.2,0.395
SURFACE_2_ダ,chokyo_shisu,5.9,58,81.7,90.7,0.356
SURFACE_2_ダ,chokyo_shisu,6.0,851,61.3,72.4,0.825
SURFACE_2_ダ,chokyo_shisu,6.1,119,36.9,64.5,0.479
SURFACE_2_ダ,chokyo_shisu,6.2,125,58.5,74.9,0.488
SURFACE_2_ダ,chokyo_shisu,6.3,60,61.3,68.1,0.361
SURFACE_2_ダ,chokyo_shisu,6.4,60,54.5,63.7,0.361
SURFACE_2_ダ,chokyo_shisu,6.5,206,132.6,74.6,0.583
SURFACE_2_ダ,chokyo_shisu,6.6,65,35.2,97.5,0.374
SURFACE_2_ダ,chokyo_shisu,6.7,54,88.7,64.8,0.345
SURFACE_2_ダ,chokyo_shisu,6.8,101,160.1,70.0,0.449
SURFACE_2_ダ,chokyo_shisu,6.9,80,20.7,67.8,0.408
SURFACE_2_ダ,chokyo_shisu,7.0,50,49.7,55.9,0.333
SURFACE_2_ダ,chokyo_shisu,7.1,61,73.6,43.4,0.364
SURFACE_2_ダ,chokyo_shisu,7.2,66,39.8,39.2,0.376
SURFACE_2_ダ,chokyo_shisu,7.3,86,73.0,76.4,0.421
SURFACE_2_ダ,chokyo_shisu,7.4,67,89.6,77.3,0.379
SURFACE_2_ダ,chokyo_shisu,7.5,293,95.2,76.9,0.65
SURFACE_2_ダ,chokyo_shisu,7.6,67,59.5,78.1,0.379
SURFACE_2_ダ,chokyo_shisu,7.7,83,35.2,44.6,0.415
SURFACE_2_ダ,chokyo_shisu,7.8,102,91.9,93.5,0.451
SURFACE_2_ダ,chokyo_shisu,7.9,66,128.7,99.3,0.376
SURFACE_2_ダ,chokyo_shisu,8.0,155,66.1,69.4,0.528
SURFACE_2_ダ,chokyo_shisu,8.1,75,44.8,57.2,0.397
SURFACE_2_ダ,chokyo_shisu,8.2,67,35.5,48.0,0.379
SURFACE_2_ダ,chokyo_shisu,8.3,71,99.8,107.5,0.388
SURFACE_2_ダ,chokyo_shisu,8.4,63,60.5,79.3,0.369
SURFACE_2_ダ,chokyo_shisu,8.5,97,50.4,48.6,0.442
SURFACE_2_ダ,chokyo_shisu,8.6,87,81.9,49.5,0.423
SURFACE_2_ダ,chokyo_shisu,8.7,113,33.7,79.0,0.469
SURFACE_2_ダ,chokyo_shisu,8.8,134,60.3,79.6,0.501
SURFACE_2_ダ,chokyo_shisu,8.9,81,28.6,41.4,0.41
SURFACE_2_ダ,chokyo_shisu,9.0,86,116.4,62.5,0.421
SURFACE_2_ダ,chokyo_shisu,9.1,79,71.6,88.9,0.406
SURFACE_2_ダ,chokyo_shisu,9.2,60,43.5,63.2,0.361
SURFACE_2_ダ,chokyo_shisu,9.3,144,70.6,82.8,0.514
SURFACE_2_ダ,chokyo_shisu,9.4,86,107.2,80.6,0.421
SURFACE_2_ダ,chokyo_shisu,9.5,107,58.8,99.9,0.459
SURFACE_2_ダ,chokyo_shisu,9.6,76,2.4,85.5,0.4
SURFACE_2_ダ,chokyo_shisu,9.7,96,97.0,91.9,0.44
SURFACE_2_ダ,chokyo_shisu,9.8,111,64.3,81.1,0.466
SURFACE_2_ダ,chokyo_shisu,9.9,115,104.5,74.2,0.473
