segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_中距離,prev3_chakujun,1.0,166,78.0,78.5,0.542
COURSE_27,02_芝_中距離,prev3_chakujun,10.0,123,234.6,119.4,0.485
COURSE_27,02_芝_中距離,prev3_chakujun,11.0,135,90.7,62.5,0.502
COURSE_27,02_芝_中距離,prev3_chakujun,12.0,102,108.5,69.5,0.451
COURSE_27,02_芝_中距離,prev3_chakujun,13.0,54,9.9,36.5,0.345
COURSE_27,02_芝_中距離,prev3_chakujun,14.0,74,117.7,74.8,0.395
COURSE_27,02_芝_中距離,prev3_chakujun,15.0,52,17.9,93.8,0.339
COURSE_27,02_芝_中距離,prev3_chakujun,2.0,197,63.2,76.9,0.574
COURSE_27,02_芝_中距離,prev3_chakujun,3.0,218,72.8,60.7,0.594
COURSE_27,02_芝_中距離,prev3_chakujun,4.0,242,66.3,47.5,0.614
COURSE_27,02_芝_中距離,prev3_chakujun,5.0,222,154.0,89.5,0.597
COURSE_27,02_芝_中距離,prev3_chakujun,6.0,226,39.1,70.4,0.601
COURSE_27,02_芝_中距離,prev3_chakujun,7.0,197,50.8,65.4,0.574
COURSE_27,02_芝_中距離,prev3_chakujun,8.0,199,92.8,65.1,0.576
COURSE_27,02_芝_中距離,prev3_chakujun,9.0,150,99.4,119.1,0.522
