segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_短距離,bamei_chichi,アドマイヤムーン,57,12.0,26.0,0.353
COURSE_27,02_芝_短距離,bamei_chichi,イスラボニータ,32,0.0,155.5,0.272
COURSE_27,02_芝_短距離,bamei_chichi,エイシンフラッシュ,55,247.0,57.1,0.348
COURSE_27,02_芝_短距離,bamei_chichi,エピファネイア,60,23.2,62.5,0.361
COURSE_27,02_芝_短距離,bamei_chichi,オルフェーヴル,44,75.8,72.3,0.315
COURSE_27,02_芝_短距離,bamei_chichi,カレンブラックヒル,34,7.1,67.4,0.28
COURSE_27,02_芝_短距離,bamei_chichi,キズナ,35,47.3,70.3,0.284
COURSE_27,02_芝_短距離,bamei_chichi,キングカメハメハ,31,30.3,74.2,0.268
COURSE_27,02_芝_短距離,bamei_chichi,キングズベスト,39,24.2,113.1,0.298
COURSE_27,02_芝_短距離,bamei_chichi,キンシャサノキセキ,148,72.6,49.1,0.52
COURSE_27,02_芝_短距離,bamei_chichi,ショウナンカンプ,32,62.6,66.7,0.272
COURSE_27,02_芝_短距離,bamei_chichi,シルバーステート,33,0.0,123.3,0.276
COURSE_27,02_芝_短距離,bamei_chichi,ジャスタウェイ,39,49.2,74.9,0.298
COURSE_27,02_芝_短距離,bamei_chichi,ジョーカプチーノ,33,57.9,122.5,0.276
COURSE_27,02_芝_短距離,bamei_chichi,スウェプトオーヴァーボード,33,58.3,54.8,0.276
COURSE_27,02_芝_短距離,bamei_chichi,スクリーンヒーロー,44,107.3,122.9,0.315
COURSE_27,02_芝_短距離,bamei_chichi,タイキシャトル,49,109.0,134.0,0.33
COURSE_27,02_芝_短距離,bamei_chichi,ダイワメジャー,159,82.1,113.8,0.533
COURSE_27,02_芝_短距離,bamei_chichi,ダノンシャンティ,45,115.6,70.2,0.318
COURSE_27,02_芝_短距離,bamei_chichi,ディープインパクト,69,34.9,48.2,0.384
COURSE_27,02_芝_短距離,bamei_chichi,ディープブリランテ,50,47.2,90.0,0.333
COURSE_27,02_芝_短距離,bamei_chichi,ドレフォン,33,10.7,50.4,0.276
COURSE_27,02_芝_短距離,bamei_chichi,ネオユニヴァース,32,36.3,35.7,0.272
COURSE_27,02_芝_短距離,bamei_chichi,ハーツクライ,62,41.3,199.4,0.366
COURSE_27,02_芝_短距離,bamei_chichi,ハービンジャー,55,49.0,41.9,0.348
COURSE_27,02_芝_短距離,bamei_chichi,ビッグアーサー,57,22.1,67.8,0.353
COURSE_27,02_芝_短距離,bamei_chichi,ブラックタイド,64,37.9,56.7,0.371
COURSE_27,02_芝_短距離,bamei_chichi,マツリダゴッホ,95,131.9,80.8,0.438
COURSE_27,02_芝_短距離,bamei_chichi,マンハッタンカフェ,38,54.5,85.7,0.295
COURSE_27,02_芝_短距離,bamei_chichi,ミッキーアイル,38,28.4,79.7,0.295
COURSE_27,02_芝_短距離,bamei_chichi,メイショウボーラー,33,0.0,4.7,0.276
COURSE_27,02_芝_短距離,bamei_chichi,モーリス,62,119.2,80.5,0.366
COURSE_27,02_芝_短距離,bamei_chichi,ヨハネスブルグ,45,114.9,66.1,0.318
COURSE_27,02_芝_短距離,bamei_chichi,リオンディーズ,41,12.6,39.0,0.305
COURSE_27,02_芝_短距離,bamei_chichi,ルーラーシップ,48,56.8,124.9,0.327
COURSE_27,02_芝_短距離,bamei_chichi,ロードカナロア,170,57.4,72.3,0.546
COURSE_27,02_芝_短距離,bamei_chichi,ヴィクトワールピサ,47,39.3,95.0,0.324
