segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_短距離,umaban,01,321,19.6,65.1,0.667
COURSE_27,04_芝_短距離,umaban,02,322,23.5,43.2,0.668
COURSE_27,04_芝_短距離,umaban,03,322,78.5,46.4,0.668
COURSE_27,04_芝_短距離,umaban,04,323,62.1,64.2,0.668
COURSE_27,04_芝_短距離,umaban,05,322,59.7,53.3,0.668
COURSE_27,04_芝_短距離,umaban,06,322,100.3,63.1,0.668
COURSE_27,04_芝_短距離,umaban,07,322,24.3,44.5,0.668
COURSE_27,04_芝_短距離,umaban,08,320,63.4,45.5,0.667
COURSE_27,04_芝_短距離,umaban,09,321,75.1,54.0,0.667
COURSE_27,04_芝_短距離,umaban,10,318,26.1,85.1,0.666
COURSE_27,04_芝_短距離,umaban,11,315,69.4,88.7,0.664
COURSE_27,04_芝_短距離,umaban,12,312,56.0,80.0,0.662
COURSE_27,04_芝_短距離,umaban,13,303,83.5,81.5,0.657
COURSE_27,04_芝_短距離,umaban,14,291,89.2,88.0,0.649
COURSE_27,04_芝_短距離,umaban,15,281,66.5,127.0,0.642
COURSE_27,04_芝_短距離,umaban,16,266,74.9,81.8,0.632
COURSE_27,04_芝_短距離,umaban,17,150,57.1,112.9,0.522
COURSE_27,04_芝_短距離,umaban,18,131,62.0,51.6,0.497
