segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_長距離,umaban,01,38,94.0,68.3,0.295
COURSE_27,05_芝_長距離,umaban,02,39,0.0,52.2,0.298
COURSE_27,05_芝_長距離,umaban,03,39,15.8,51.2,0.298
COURSE_27,05_芝_長距離,umaban,04,38,24.5,74.1,0.295
COURSE_27,05_芝_長距離,umaban,05,39,108.6,61.9,0.298
COURSE_27,05_芝_長距離,umaban,06,39,90.7,108.0,0.298
COURSE_27,05_芝_長距離,umaban,07,37,148.9,123.9,0.291
COURSE_27,05_芝_長距離,umaban,08,37,60.0,46.6,0.291
COURSE_27,05_芝_長距離,umaban,09,35,13.3,51.3,0.284
COURSE_27,05_芝_長距離,umaban,10,31,14.8,31.1,0.268
