segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_中距離,prev1_chakujun,1.0,340,75.8,63.3,0.678
COURSE_27,01_ダ_中距離,prev1_chakujun,10.0,308,86.5,93.4,0.66
COURSE_27,01_ダ_中距離,prev1_chakujun,11.0,266,41.9,42.0,0.632
COURSE_27,01_ダ_中距離,prev1_chakujun,12.0,225,27.0,60.8,0.6
COURSE_27,01_ダ_中距離,prev1_chakujun,13.0,178,14.6,37.5,0.555
COURSE_27,01_ダ_中距離,prev1_chakujun,14.0,117,189.1,119.1,0.476
COURSE_27,01_ダ_中距離,prev1_chakujun,15.0,68,78.2,60.0,0.381
COURSE_27,01_ダ_中距離,prev1_chakujun,16.0,49,116.1,57.2,0.33
COURSE_27,01_ダ_中距離,prev1_chakujun,2.0,439,57.4,72.4,0.723
COURSE_27,01_ダ_中距離,prev1_chakujun,3.0,447,66.2,76.3,0.726
COURSE_27,01_ダ_中距離,prev1_chakujun,4.0,415,96.5,81.7,0.714
COURSE_27,01_ダ_中距離,prev1_chakujun,5.0,453,56.5,95.4,0.729
COURSE_27,01_ダ_中距離,prev1_chakujun,6.0,404,99.2,98.9,0.709
COURSE_27,01_ダ_中距離,prev1_chakujun,7.0,421,83.0,98.7,0.716
COURSE_27,01_ダ_中距離,prev1_chakujun,8.0,361,66.5,66.7,0.689
COURSE_27,01_ダ_中距離,prev1_chakujun,9.0,344,58.2,79.2,0.68
