segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_ダ,idm,50.0,648,74.7,74.5,0.786
SURFACE_2_ダ,idm,50.1,165,107.6,81.8,0.54
SURFACE_2_ダ,idm,50.2,63,90.4,113.6,0.369
SURFACE_2_ダ,idm,51.0,575,63.7,72.3,0.768
SURFACE_2_ダ,idm,51.1,177,109.1,76.0,0.554
SURFACE_2_ダ,idm,51.2,52,3.1,49.4,0.339
SURFACE_2_ダ,idm,52.0,483,88.2,90.8,0.74
SURFACE_2_ダ,idm,52.1,118,79.7,108.8,0.477
SURFACE_2_ダ,idm,52.2,65,87.8,53.5,0.374
SURFACE_2_ダ,idm,53.0,449,66.4,74.5,0.727
SURFACE_2_ダ,idm,53.1,129,34.9,65.5,0.494
SURFACE_2_ダ,idm,53.2,62,83.4,62.9,0.366
SURFACE_2_ダ,idm,53.3,33,148.7,89.5,0.276
SURFACE_2_ダ,idm,54.0,411,65.7,73.7,0.712
SURFACE_2_ダ,idm,54.1,114,41.1,82.2,0.471
SURFACE_2_ダ,idm,54.2,40,39.2,174.7,0.302
SURFACE_2_ダ,idm,54.3,37,117.1,128.8,0.291
SURFACE_2_ダ,idm,55.0,300,67.8,77.4,0.655
SURFACE_2_ダ,idm,55.1,92,140.4,83.1,0.432
SURFACE_2_ダ,idm,55.2,46,92.2,78.1,0.321
SURFACE_2_ダ,idm,56.0,259,56.9,75.5,0.627
SURFACE_2_ダ,idm,56.1,96,84.5,52.7,0.44
SURFACE_2_ダ,idm,57.0,230,81.4,73.0,0.604
SURFACE_2_ダ,idm,57.1,82,79.8,103.2,0.412
SURFACE_2_ダ,idm,57.2,34,54.6,53.2,0.28
SURFACE_2_ダ,idm,58.0,175,165.7,118.3,0.552
SURFACE_2_ダ,idm,58.1,65,57.3,64.1,0.374
SURFACE_2_ダ,idm,58.2,35,48.1,74.5,0.284
SURFACE_2_ダ,idm,59.0,159,116.7,87.7,0.533
SURFACE_2_ダ,idm,59.1,58,136.6,100.3,0.356
SURFACE_2_ダ,idm,59.2,30,129.9,102.4,0.264
SURFACE_2_ダ,idm,60.0,140,90.5,70.8,0.509
SURFACE_2_ダ,idm,60.1,43,149.7,95.1,0.312
SURFACE_2_ダ,idm,61.0,107,111.0,90.2,0.459
SURFACE_2_ダ,idm,61.1,47,75.6,75.6,0.324
SURFACE_2_ダ,idm,62.0,90,64.8,112.9,0.429
SURFACE_2_ダ,idm,62.1,31,16.7,83.8,0.268
SURFACE_2_ダ,idm,63.0,73,29.6,63.6,0.393
SURFACE_2_ダ,idm,63.1,35,57.6,69.7,0.284
SURFACE_2_ダ,idm,64.0,59,86.0,82.6,0.359
SURFACE_2_ダ,idm,65.0,56,127.4,116.8,0.35
SURFACE_2_ダ,idm,66.0,47,61.5,103.7,0.324
SURFACE_2_ダ,idm,67.0,39,41.0,35.4,0.298
