segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_中距離,prev1_chakujun,1.0,363,42.3,84.8,0.69
COURSE_27,01_芝_中距離,prev1_chakujun,10.0,204,250.8,102.0,0.581
COURSE_27,01_芝_中距離,prev1_chakujun,11.0,169,47.7,45.6,0.545
COURSE_27,01_芝_中距離,prev1_chakujun,12.0,140,38.8,57.3,0.509
COURSE_27,01_芝_中距離,prev1_chakujun,13.0,107,7.9,76.8,0.459
COURSE_27,01_芝_中距離,prev1_chakujun,14.0,74,62.4,53.4,0.395
COURSE_27,01_芝_中距離,prev1_chakujun,15.0,40,0.0,88.3,0.302
COURSE_27,01_芝_中距離,prev1_chakujun,16.0,34,99.9,62.1,0.28
COURSE_27,01_芝_中距離,prev1_chakujun,2.0,382,90.8,80.5,0.699
COURSE_27,01_芝_中距離,prev1_chakujun,3.0,373,94.9,70.8,0.695
COURSE_27,01_芝_中距離,prev1_chakujun,4.0,366,59.0,76.2,0.691
COURSE_27,01_芝_中距離,prev1_chakujun,5.0,316,86.9,73.1,0.664
COURSE_27,01_芝_中距離,prev1_chakujun,6.0,325,128.5,72.1,0.67
COURSE_27,01_芝_中距離,prev1_chakujun,7.0,333,142.3,96.4,0.674
COURSE_27,01_芝_中距離,prev1_chakujun,8.0,275,40.6,82.0,0.638
COURSE_27,01_芝_中距離,prev1_chakujun,9.0,258,20.5,64.6,0.626
