segment,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,bamei_chichi,キンシャサノキセキ,1542,57.7,69.5,0.891
COURSE_27,bamei_chichi,クリエイター,74,78.3,50.6,0.395
COURSE_27,bamei_chichi,クロフネ,966,67.9,69.6,0.841
COURSE_27,bamei_chichi,グラスワンダー,215,60.6,69.7,0.591
COURSE_27,bamei_chichi,グランデッツァ,30,4.7,114.7,0.264
COURSE_27,bamei_chichi,グランプリボス,128,109.0,86.2,0.492
COURSE_27,bamei_chichi,グレーターロンドン,107,187.5,72.0,0.459
COURSE_27,bamei_chichi,ケイムホーム,284,93.9,81.4,0.644
COURSE_27,bamei_chichi,ケープブランコ,97,101.7,90.2,0.442
COURSE_27,bamei_chichi,コパノリチャード,33,72.3,147.9,0.276
COURSE_27,bamei_chichi,コパノリッキー,234,105.7,62.4,0.608
COURSE_27,bamei_chichi,コンデュイット,209,102.0,72.6,0.586
COURSE_27,bamei_chichi,ゴスホークケン,40,176.4,167.1,0.302
COURSE_27,bamei_chichi,ゴールデンホーン,35,32.0,83.9,0.284
COURSE_27,bamei_chichi,ゴールドアクター,74,68.0,150.5,0.395
COURSE_27,bamei_chichi,ゴールドアリュール,964,85.4,87.6,0.841
COURSE_27,bamei_chichi,ゴールドシップ,923,90.7,80.0,0.835
COURSE_27,bamei_chichi,ゴールドドリーム,54,26.0,49.8,0.345
COURSE_27,bamei_chichi,ゴールドヘイロー,99,70.8,55.3,0.445
COURSE_27,bamei_chichi,サウスヴィグラス,865,79.2,84.6,0.827
COURSE_27,bamei_chichi,サクソンウォリアー,46,66.6,69.7,0.321
COURSE_27,bamei_chichi,サクラバクシンオー,98,121.7,54.9,0.444
COURSE_27,bamei_chichi,サクラプレジデント,49,59.3,99.9,0.33
COURSE_27,bamei_chichi,サトノアラジン,271,48.8,66.7,0.636
COURSE_27,bamei_chichi,サトノクラウン,226,89.9,82.6,0.601
COURSE_27,bamei_chichi,サトノダイヤモンド,342,114.7,95.7,0.679
COURSE_27,bamei_chichi,サマーバード,92,55.4,92.5,0.432
COURSE_27,bamei_chichi,サムライハート,314,74.9,75.4,0.663
COURSE_27,bamei_chichi,サンダースノー,142,81.7,100.0,0.512
COURSE_27,bamei_chichi,サートゥルナーリア,124,90.8,61.3,0.486
COURSE_27,bamei_chichi,ザファクター,160,139.3,71.0,0.535
COURSE_27,bamei_chichi,シニスターミニスター,752,99.2,84.3,0.808
COURSE_27,bamei_chichi,シャンハイボビー,172,29.9,62.4,0.548
COURSE_27,bamei_chichi,シュヴァルグラン,88,56.9,85.8,0.425
COURSE_27,bamei_chichi,ショウナンカンプ,238,47.4,72.6,0.611
COURSE_27,bamei_chichi,シルバーステート,525,59.3,73.7,0.753
COURSE_27,bamei_chichi,シングンオペラ,30,268.6,93.3,0.264
COURSE_27,bamei_chichi,シンボリクリスエス,721,86.5,102.9,0.802
COURSE_27,bamei_chichi,ジャイアントレッカー,42,307.2,80.1,0.308
COURSE_27,bamei_chichi,ジャスタウェイ,792,81.3,85.8,0.815
COURSE_27,bamei_chichi,ジャスティファイ,31,17.9,63.1,0.268
COURSE_27,bamei_chichi,ジャングルポケット,593,101.2,78.6,0.773
COURSE_27,bamei_chichi,ジョーカプチーノ,319,89.6,97.0,0.666
COURSE_27,bamei_chichi,スウィフトカレント,67,53.9,54.9,0.379
COURSE_27,bamei_chichi,スウェプトオーヴァーボード,458,62.7,75.3,0.731
COURSE_27,bamei_chichi,スキャットダディ,37,36.4,102.1,0.291
COURSE_27,bamei_chichi,スクリーンヒーロー,940,112.4,96.5,0.838
COURSE_27,bamei_chichi,スズカコーズウェイ,74,189.3,81.7,0.395
COURSE_27,bamei_chichi,スズカフェニックス,119,84.3,56.7,0.479
COURSE_27,bamei_chichi,スズカマンボ,255,86.0,69.6,0.624
COURSE_27,bamei_chichi,スタチューオブリバティ,103,65.6,102.7,0.453
COURSE_27,bamei_chichi,スターリングローズ,77,124.5,52.9,0.402
COURSE_27,bamei_chichi,ステイゴールド,1217,88.3,91.8,0.868
COURSE_27,bamei_chichi,ストリートセンス,152,37.1,50.9,0.525
COURSE_27,bamei_chichi,ストロングリターン,376,36.9,70.0,0.696
COURSE_27,bamei_chichi,ストーミングホーム,226,80.6,100.8,0.601
COURSE_27,bamei_chichi,スニッツェル,54,51.7,57.7,0.345
COURSE_27,bamei_chichi,スパイキュール,42,75.3,89.4,0.308
COURSE_27,bamei_chichi,スパイツタウン,86,88.6,62.0,0.421
COURSE_27,bamei_chichi,スピルバーグ,133,47.4,68.2,0.5
COURSE_27,bamei_chichi,スペシャルウィーク,149,30.5,77.7,0.521
COURSE_27,bamei_chichi,スマートストライク,43,90.1,82.5,0.312
COURSE_27,bamei_chichi,スマートファルコン,368,71.5,66.0,0.692
COURSE_27,bamei_chichi,スワーヴリチャード,186,41.3,58.7,0.563
COURSE_27,bamei_chichi,ゼンノロブロイ,770,64.4,74.0,0.811
COURSE_27,bamei_chichi,ソングオブウインド,63,59.1,86.1,0.369
COURSE_27,bamei_chichi,タイキシャトル,379,66.4,80.0,0.698
COURSE_27,bamei_chichi,タイムパラドックス,171,53.4,75.0,0.547
COURSE_27,bamei_chichi,タニノギムレット,346,65.2,71.2,0.681
COURSE_27,bamei_chichi,タピット,90,91.7,82.0,0.429
COURSE_27,bamei_chichi,タリスマニック,126,87.6,119.4,0.489
COURSE_27,bamei_chichi,タワーオブロンドン,119,54.5,65.1,0.479
COURSE_27,bamei_chichi,タートルボウル,351,93.4,74.2,0.684
COURSE_27,bamei_chichi,ダイワメジャー,1999,74.1,67.4,0.913
COURSE_27,bamei_chichi,ダノンシャンティ,476,76.0,86.1,0.737
COURSE_27,bamei_chichi,ダノンシャーク,31,52.4,53.1,0.268
COURSE_27,bamei_chichi,ダノンバラード,340,116.8,91.4,0.678
COURSE_27,bamei_chichi,ダノンレジェンド,212,43.6,84.5,0.589
COURSE_27,bamei_chichi,ダンカーク,293,58.2,61.1,0.65
COURSE_27,bamei_chichi,ダンスインザダーク,111,244.1,104.2,0.466
COURSE_27,bamei_chichi,ダークエンジェル,55,75.6,125.1,0.348
COURSE_27,bamei_chichi,チチカステナンゴ,88,95.0,49.0,0.425
COURSE_27,bamei_chichi,ディスクリートキャット,359,77.7,74.7,0.688
COURSE_27,bamei_chichi,ディープインパクト,2577,58.5,75.7,0.93
COURSE_27,bamei_chichi,ディープスカイ,245,224.0,128.1,0.616
COURSE_27,bamei_chichi,ディープブリランテ,703,53.4,76.9,0.798
COURSE_27,bamei_chichi,ディーマジェスティ,173,64.4,91.0,0.549
COURSE_27,bamei_chichi,デクラレーションオブウォー,223,77.6,78.3,0.598
COURSE_27,bamei_chichi,デュランダル,148,73.2,77.9,0.52
COURSE_27,bamei_chichi,トゥザグローリー,232,67.9,109.3,0.606
COURSE_27,bamei_chichi,トゥザワールド,187,106.6,68.5,0.564
COURSE_27,bamei_chichi,トビーズコーナー,194,67.4,127.5,0.571
COURSE_27,bamei_chichi,トランセンド,176,71.5,71.4,0.553
COURSE_27,bamei_chichi,トワイニング,47,44.0,65.2,0.324
COURSE_27,bamei_chichi,トーセンジョーダン,112,47.4,69.4,0.468
COURSE_27,bamei_chichi,トーセンファントム,74,169.8,98.7,0.395
COURSE_27,bamei_chichi,トーセンブライト,62,31.7,83.0,0.366
COURSE_27,bamei_chichi,トーセンホマレボシ,264,86.8,95.0,0.631
COURSE_27,bamei_chichi,トーセンラー,215,121.7,114.8,0.591
COURSE_27,bamei_chichi,ドゥラメンテ,851,98.6,87.2,0.825
COURSE_27,bamei_chichi,ドバウィ,40,60.2,79.6,0.302
COURSE_27,bamei_chichi,ドリームジャーニー,266,51.5,91.3,0.632
COURSE_27,bamei_chichi,ドレフォン,624,75.3,84.4,0.781
COURSE_27,bamei_chichi,ナカヤマフェスタ,246,111.0,86.5,0.617
COURSE_27,bamei_chichi,ナダル,78,91.6,76.4,0.404
COURSE_27,bamei_chichi,ニューイヤーズデイ,157,69.6,59.3,0.531
COURSE_27,bamei_chichi,ネオユニヴァース,682,84.0,89.6,0.794
COURSE_27,bamei_chichi,ネロ,43,67.8,64.5,0.312
COURSE_27,bamei_chichi,ノボジャック,110,167.5,107.2,0.464
COURSE_27,bamei_chichi,ノヴェリスト,563,76.2,73.9,0.765
COURSE_27,bamei_chichi,ノーブルミッション,47,34.5,89.7,0.324
COURSE_27,bamei_chichi,ハイアーゲーム,46,67.3,22.9,0.321
COURSE_27,bamei_chichi,ハクサンムーン,33,102.3,81.6,0.276
COURSE_27,bamei_chichi,ハーツクライ,2252,81.6,82.4,0.922
COURSE_27,bamei_chichi,ハードスパン,119,42.3,61.9,0.479
COURSE_27,bamei_chichi,ハービンジャー,1766,70.5,72.0,0.903
COURSE_27,bamei_chichi,バゴ,355,60.1,72.6,0.686
COURSE_27,bamei_chichi,バトルプラン,272,65.6,96.8,0.636
COURSE_27,bamei_chichi,バンブーエール,35,28.9,64.0,0.284
COURSE_27,bamei_chichi,パイオニアオブザナイル,33,88.6,93.2,0.276
COURSE_27,bamei_chichi,パイロ,760,75.6,73.0,0.809
COURSE_27,bamei_chichi,パドトロワ,71,119.6,83.3,0.388
COURSE_27,bamei_chichi,ビッグアーサー,451,59.5,79.0,0.728
COURSE_27,bamei_chichi,ビーチパトロール,153,73.9,67.9,0.526
COURSE_27,bamei_chichi,ファインニードル,175,73.3,72.5,0.552
COURSE_27,bamei_chichi,ファストネットロック,41,208.3,83.7,0.305
COURSE_27,bamei_chichi,ファスリエフ,176,92.2,91.8,0.553
COURSE_27,bamei_chichi,ファルブラヴ,183,19.1,50.3,0.56
COURSE_27,bamei_chichi,フィエールマン,90,35.8,106.4,0.429
COURSE_27,bamei_chichi,フェノーメノ,157,48.1,79.5,0.531
COURSE_27,bamei_chichi,フォーウィールドライブ,85,93.0,115.9,0.419
COURSE_27,bamei_chichi,フォーティナイナーズサン,101,63.5,91.9,0.449
COURSE_27,bamei_chichi,フサイチセブン,36,19.6,60.8,0.287
COURSE_27,bamei_chichi,フサイチリシャール,39,71.4,86.4,0.298
COURSE_27,bamei_chichi,フジキセキ,89,28.5,81.5,0.427
COURSE_27,bamei_chichi,フランケル,137,110.5,94.1,0.505
COURSE_27,bamei_chichi,フリオーソ,223,169.3,83.8,0.598
COURSE_27,bamei_chichi,フレンチデピュティ,235,57.0,73.1,0.608
COURSE_27,bamei_chichi,ブライアンズタイム,86,49.3,39.8,0.421
COURSE_27,bamei_chichi,ブラックタイド,1025,61.6,67.6,0.848
COURSE_27,bamei_chichi,ブラックタキシード,31,69.9,99.3,0.268
COURSE_27,bamei_chichi,ブリックスアンドモルタル,244,77.1,76.0,0.616
COURSE_27,bamei_chichi,ブレイクランアウト,43,30.7,48.5,0.312
COURSE_27,bamei_chichi,プリサイスエンド,367,40.2,91.7,0.692
COURSE_27,bamei_chichi,ヘニーヒューズ,956,80.8,83.4,0.84
COURSE_27,bamei_chichi,ベストウォーリア,56,35.7,96.7,0.35
COURSE_27,bamei_chichi,ベルシャザール,166,66.8,61.2,0.542
COURSE_27,bamei_chichi,ベーカバド,374,112.4,80.1,0.695
COURSE_27,bamei_chichi,ホッコータルマエ,379,96.6,90.2,0.698
COURSE_27,bamei_chichi,ホワイトマズル,143,104.4,121.3,0.513
COURSE_27,bamei_chichi,ホークビル,40,24.1,73.0,0.302
COURSE_27,bamei_chichi,マイネルラヴ,95,42.8,115.1,0.438
COURSE_27,bamei_chichi,マインドユアビスケッツ,241,103.8,100.7,0.613
COURSE_27,bamei_chichi,マクフィ,389,138.1,100.1,0.702
COURSE_27,bamei_chichi,マジェスティックウォリアー,437,107.7,86.7,0.723
COURSE_27,bamei_chichi,マツリダゴッホ,842,58.9,61.7,0.823
COURSE_27,bamei_chichi,マヤノトップガン,41,47.5,15.8,0.305
COURSE_27,bamei_chichi,マリブムーン,40,59.3,39.8,0.302
COURSE_27,bamei_chichi,マンハッタンカフェ,728,90.7,81.6,0.803
COURSE_27,bamei_chichi,マーベラスサンデー,74,62.5,98.3,0.395
COURSE_27,bamei_chichi,ミスターメロディ,70,25.4,65.3,0.386
COURSE_27,bamei_chichi,ミッキーアイル,498,95.0,78.4,0.745
COURSE_27,bamei_chichi,ミッキーグローリー,33,22.4,121.2,0.276
COURSE_27,bamei_chichi,ミッキーロケット,56,6.2,35.8,0.35
COURSE_27,bamei_chichi,メイショウサムソン,473,79.7,80.3,0.736
COURSE_27,bamei_chichi,メイショウボーラー,601,56.1,76.6,0.775
COURSE_27,bamei_chichi,メダグリアドーロ,32,37.5,151.4,0.272
COURSE_27,bamei_chichi,モズアスコット,95,126.6,103.6,0.438
COURSE_27,bamei_chichi,モンテロッソ,221,62.9,62.9,0.597
COURSE_27,bamei_chichi,モーニン,92,54.3,77.1,0.432
COURSE_27,bamei_chichi,モーリス,867,103.6,75.5,0.827
COURSE_27,bamei_chichi,ヤマカツエース,30,68.7,79.0,0.264
COURSE_27,bamei_chichi,ヨハネスブルグ,419,83.3,62.9,0.715
COURSE_27,bamei_chichi,ラニ,66,16.4,61.5,0.376
COURSE_27,bamei_chichi,ラブリーデイ,276,88.8,94.1,0.639
COURSE_27,bamei_chichi,リアルインパクト,350,95.6,72.3,0.683
COURSE_27,bamei_chichi,リアルスティール,332,104.4,78.1,0.673
COURSE_27,bamei_chichi,リオンディーズ,624,71.3,66.2,0.781
COURSE_27,bamei_chichi,リーチザクラウン,293,116.2,69.2,0.65
COURSE_27,bamei_chichi,ルヴァンスレーヴ,127,93.0,104.9,0.491
COURSE_27,bamei_chichi,ルーラーシップ,1759,94.5,75.5,0.903
COURSE_27,bamei_chichi,レイデオロ,244,57.1,92.1,0.616
COURSE_27,bamei_chichi,レッドスパーダ,46,59.6,134.9,0.321
COURSE_27,bamei_chichi,レッドファルクス,145,122.1,93.6,0.516
COURSE_27,bamei_chichi,レーヴミストラル,31,0.0,57.1,0.268
COURSE_27,bamei_chichi,ロゴタイプ,212,55.1,81.7,0.589
COURSE_27,bamei_chichi,ロジャーバローズ,85,38.6,47.2,0.419
COURSE_27,bamei_chichi,ロジユニヴァース,71,339.3,126.3,0.388
COURSE_27,bamei_chichi,ローエングリン,382,54.1,81.2,0.699
COURSE_27,bamei_chichi,ロージズインメイ,494,124.6,87.1,0.743
COURSE_27,bamei_chichi,ローズキングダム,155,38.2,109.8,0.528
COURSE_27,bamei_chichi,ロードアルティマ,165,20.5,51.6,0.54
COURSE_27,bamei_chichi,ロードカナロア,1957,69.5,75.9,0.911
COURSE_27,bamei_chichi,ローレルゲレイロ,95,166.7,73.9,0.438
COURSE_27,bamei_chichi,ワイルドラッシュ,114,78.4,46.7,0.471
COURSE_27,bamei_chichi,ワンアンドオンリー,30,107.2,108.3,0.264
COURSE_27,bamei_chichi,ワークフォース,528,56.8,70.7,0.754
COURSE_27,bamei_chichi,ワールドエース,258,75.3,62.3,0.626
COURSE_27,bamei_chichi,ヴァンセンヌ,102,140.3,127.1,0.451
COURSE_27,bamei_chichi,ヴァーミリアン,364,60.2,74.5,0.69
COURSE_27,bamei_chichi,ヴィクトワールピサ,982,83.6,68.2,0.843
