segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_短距離,bamei_hahachichi,アグネスタキオン,67,77.7,66.2,0.379
COURSE_27,01_芝_短距離,bamei_hahachichi,アドマイヤムーン,31,192.9,128.4,0.268
COURSE_27,01_芝_短距離,bamei_hahachichi,キングカメハメハ,59,32.0,27.2,0.359
COURSE_27,01_芝_短距離,bamei_hahachichi,キングヘイロー,44,175.2,123.7,0.315
COURSE_27,01_芝_短距離,bamei_hahachichi,クロフネ,78,10.8,86.5,0.404
COURSE_27,01_芝_短距離,bamei_hahachichi,サクラバクシンオー,96,75.9,127.9,0.44
COURSE_27,01_芝_短距離,bamei_hahachichi,サンデーサイレンス,84,14.0,34.0,0.417
COURSE_27,01_芝_短距離,bamei_hahachichi,シンボリクリスエス,33,32.1,56.6,0.276
COURSE_27,01_芝_短距離,bamei_hahachichi,ジャングルポケット,34,73.4,120.1,0.28
COURSE_27,01_芝_短距離,bamei_hahachichi,スペシャルウィーク,55,33.5,60.1,0.348
COURSE_27,01_芝_短距離,bamei_hahachichi,ゼンノロブロイ,47,19.4,62.7,0.324
COURSE_27,01_芝_短距離,bamei_hahachichi,タイキシャトル,63,37.3,107.4,0.369
COURSE_27,01_芝_短距離,bamei_hahachichi,ダイワメジャー,41,54.4,59.9,0.305
COURSE_27,01_芝_短距離,bamei_hahachichi,ダンスインザダーク,47,30.2,29.8,0.324
COURSE_27,01_芝_短距離,bamei_hahachichi,ディープインパクト,100,62.0,62.9,0.447
COURSE_27,01_芝_短距離,bamei_hahachichi,ネオユニヴァース,33,0.0,18.9,0.276
COURSE_27,01_芝_短距離,bamei_hahachichi,フジキセキ,71,76.7,87.6,0.388
COURSE_27,01_芝_短距離,bamei_hahachichi,フレンチデピュティ,49,36.8,38.4,0.33
COURSE_27,01_芝_短距離,bamei_hahachichi,ブライアンズタイム,64,11.3,18.9,0.371
COURSE_27,01_芝_短距離,bamei_hahachichi,マイネルラヴ,32,77.8,102.7,0.272
