segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_中距離,bamei_hahachichi,アグネスタキオン,216,35.5,95.4,0.592
COURSE_27,03_芝_中距離,bamei_hahachichi,アグネスデジタル,51,17.3,159.0,0.336
COURSE_27,03_芝_中距離,bamei_hahachichi,アドマイヤムーン,33,61.0,113.4,0.276
COURSE_27,03_芝_中距離,bamei_hahachichi,エルコンドルパサー,47,56.9,33.4,0.324
COURSE_27,03_芝_中距離,bamei_hahachichi,キングカメハメハ,201,133.5,110.6,0.578
COURSE_27,03_芝_中距離,bamei_hahachichi,クロフネ,128,100.6,115.7,0.492
COURSE_27,03_芝_中距離,bamei_hahachichi,コマンダーインチーフ,30,0.0,3.6,0.264
COURSE_27,03_芝_中距離,bamei_hahachichi,サクラバクシンオー,42,5.6,22.8,0.308
COURSE_27,03_芝_中距離,bamei_hahachichi,サンデーサイレンス,257,38.3,66.4,0.625
COURSE_27,03_芝_中距離,bamei_hahachichi,シングスピール,39,54.2,94.9,0.298
COURSE_27,03_芝_中距離,bamei_hahachichi,シンボリクリスエス,136,33.2,43.6,0.504
COURSE_27,03_芝_中距離,bamei_hahachichi,ジャングルポケット,84,80.6,79.7,0.417
COURSE_27,03_芝_中距離,bamei_hahachichi,ステイゴールド,79,31.1,42.2,0.406
COURSE_27,03_芝_中距離,bamei_hahachichi,ストームキャット,34,16.1,76.7,0.28
COURSE_27,03_芝_中距離,bamei_hahachichi,スペシャルウィーク,114,42.1,49.7,0.471
COURSE_27,03_芝_中距離,bamei_hahachichi,ゼンノロブロイ,61,11.5,22.4,0.364
COURSE_27,03_芝_中距離,bamei_hahachichi,タイキシャトル,86,175.8,74.6,0.421
COURSE_27,03_芝_中距離,bamei_hahachichi,タニノギムレット,52,104.8,77.6,0.339
COURSE_27,03_芝_中距離,bamei_hahachichi,ダイワメジャー,57,97.4,36.0,0.353
COURSE_27,03_芝_中距離,bamei_hahachichi,ダンスインザダーク,124,21.5,50.6,0.486
COURSE_27,03_芝_中距離,bamei_hahachichi,ディープインパクト,197,73.2,58.9,0.574
COURSE_27,03_芝_中距離,bamei_hahachichi,トニービン,61,57.7,98.7,0.364
COURSE_27,03_芝_中距離,bamei_hahachichi,ネオユニヴァース,70,23.1,83.3,0.386
COURSE_27,03_芝_中距離,bamei_hahachichi,ハーツクライ,73,192.9,73.8,0.393
COURSE_27,03_芝_中距離,bamei_hahachichi,ハービンジャー,30,36.5,53.9,0.264
COURSE_27,03_芝_中距離,bamei_hahachichi,フジキセキ,109,15.5,60.7,0.463
COURSE_27,03_芝_中距離,bamei_hahachichi,フレンチデピュティ,130,27.9,102.2,0.495
COURSE_27,03_芝_中距離,bamei_hahachichi,ブライアンズタイム,74,82.9,29.0,0.395
COURSE_27,03_芝_中距離,bamei_hahachichi,ホワイトマズル,44,21.3,26.0,0.315
COURSE_27,03_芝_中距離,bamei_hahachichi,マイネルラヴ,45,3.7,51.3,0.318
COURSE_27,03_芝_中距離,bamei_hahachichi,マンハッタンカフェ,86,75.8,99.6,0.421
COURSE_27,03_芝_中距離,bamei_hahachichi,ロージズインメイ,56,34.4,79.6,0.35
