segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_中距離,bamei_hahachichi,アグネスタキオン,115,87.3,78.9,0.473
COURSE_27,01_芝_中距離,bamei_hahachichi,アグネスデジタル,31,60.2,46.1,0.268
COURSE_27,01_芝_中距離,bamei_hahachichi,アドマイヤムーン,35,138.2,90.6,0.284
COURSE_27,01_芝_中距離,bamei_hahachichi,キングカメハメハ,200,61.5,67.3,0.577
COURSE_27,01_芝_中距離,bamei_hahachichi,クロフネ,115,178.6,126.7,0.473
COURSE_27,01_芝_中距離,bamei_hahachichi,サクラバクシンオー,40,244.3,113.2,0.302
COURSE_27,01_芝_中距離,bamei_hahachichi,サドラーズウェルズ,31,9.7,20.1,0.268
COURSE_27,01_芝_中距離,bamei_hahachichi,サンデーサイレンス,194,66.2,91.5,0.571
COURSE_27,01_芝_中距離,bamei_hahachichi,シンボリクリスエス,81,21.1,104.6,0.41
COURSE_27,01_芝_中距離,bamei_hahachichi,ジャングルポケット,69,15.2,25.3,0.384
COURSE_27,01_芝_中距離,bamei_hahachichi,ステイゴールド,68,124.7,108.6,0.381
COURSE_27,01_芝_中距離,bamei_hahachichi,ストームキャット,33,39.6,35.7,0.276
COURSE_27,01_芝_中距離,bamei_hahachichi,スペシャルウィーク,68,123.6,50.8,0.381
COURSE_27,01_芝_中距離,bamei_hahachichi,ゼンノロブロイ,35,7.4,12.1,0.284
COURSE_27,01_芝_中距離,bamei_hahachichi,タイキシャトル,44,33.0,80.8,0.315
COURSE_27,01_芝_中距離,bamei_hahachichi,タニノギムレット,37,11.8,27.5,0.291
COURSE_27,01_芝_中距離,bamei_hahachichi,ダイワメジャー,40,38.1,55.7,0.302
COURSE_27,01_芝_中距離,bamei_hahachichi,ダンスインザダーク,89,38.7,36.5,0.427
COURSE_27,01_芝_中距離,bamei_hahachichi,ディープインパクト,190,167.0,93.4,0.567
COURSE_27,01_芝_中距離,bamei_hahachichi,ネオユニヴァース,48,103.0,129.3,0.327
COURSE_27,01_芝_中距離,bamei_hahachichi,ハーツクライ,70,77.2,90.6,0.386
COURSE_27,01_芝_中距離,bamei_hahachichi,ハービンジャー,32,93.2,80.3,0.272
COURSE_27,01_芝_中距離,bamei_hahachichi,フジキセキ,66,11.0,69.9,0.376
COURSE_27,01_芝_中距離,bamei_hahachichi,フレンチデピュティ,71,4.2,76.8,0.388
COURSE_27,01_芝_中距離,bamei_hahachichi,ブライアンズタイム,63,29.4,43.2,0.369
COURSE_27,01_芝_中距離,bamei_hahachichi,ホワイトマズル,33,15.2,82.3,0.276
COURSE_27,01_芝_中距離,bamei_hahachichi,マンハッタンカフェ,60,24.2,52.6,0.361
COURSE_27,01_芝_中距離,bamei_hahachichi,ロージズインメイ,45,42.0,90.3,0.318
