segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_障_長距離,tozai_shozoku_code,1,1132,72.4,69.9,0.86
COURSE_27,03_障_長距離,tozai_shozoku_code,2,564,127.7,82.0,0.765
