segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_芝,kyusha_shisu,1.4,42,231.7,99.7,0.308
SURFACE_2_芝,kyusha_shisu,1.5,82,109.4,97.6,0.412
SURFACE_2_芝,kyusha_shisu,1.6,79,102.3,70.8,0.406
SURFACE_2_芝,kyusha_shisu,1.7,61,78.5,76.8,0.364
SURFACE_2_芝,kyusha_shisu,1.8,64,256.4,138.3,0.371
SURFACE_2_芝,kyusha_shisu,1.9,81,244.4,92.0,0.41
SURFACE_2_芝,kyusha_shisu,10.0,220,51.4,74.5,0.596
SURFACE_2_芝,kyusha_shisu,10.1,96,74.2,76.5,0.44
SURFACE_2_芝,kyusha_shisu,10.2,111,83.3,94.5,0.466
SURFACE_2_芝,kyusha_shisu,10.3,109,46.3,88.5,0.463
SURFACE_2_芝,kyusha_shisu,10.4,141,82.3,82.4,0.511
SURFACE_2_芝,kyusha_shisu,10.5,245,92.7,83.8,0.616
SURFACE_2_芝,kyusha_shisu,10.6,126,115.2,85.6,0.489
SURFACE_2_芝,kyusha_shisu,10.7,136,61.6,70.6,0.504
SURFACE_2_芝,kyusha_shisu,10.8,173,148.5,85.6,0.549
SURFACE_2_芝,kyusha_shisu,10.9,128,60.9,69.5,0.492
SURFACE_2_芝,kyusha_shisu,11.0,184,73.7,91.2,0.561
SURFACE_2_芝,kyusha_shisu,11.1,99,110.2,109.3,0.445
SURFACE_2_芝,kyusha_shisu,11.2,89,79.0,50.7,0.427
SURFACE_2_芝,kyusha_shisu,11.3,166,62.1,68.4,0.542
SURFACE_2_芝,kyusha_shisu,11.4,119,71.2,95.4,0.479
SURFACE_2_芝,kyusha_shisu,11.5,152,115.6,99.1,0.525
SURFACE_2_芝,kyusha_shisu,11.6,128,90.6,88.2,0.492
SURFACE_2_芝,kyusha_shisu,11.7,118,57.6,107.5,0.477
SURFACE_2_芝,kyusha_shisu,11.8,81,102.0,91.2,0.41
SURFACE_2_芝,kyusha_shisu,11.9,109,54.1,64.9,0.463
SURFACE_2_芝,kyusha_shisu,12.0,571,84.0,82.2,0.767
SURFACE_2_芝,kyusha_shisu,12.1,93,98.0,73.4,0.434
SURFACE_2_芝,kyusha_shisu,12.2,82,24.6,51.0,0.412
SURFACE_2_芝,kyusha_shisu,12.3,91,56.9,62.6,0.431
SURFACE_2_芝,kyusha_shisu,12.4,99,179.0,106.6,0.445
SURFACE_2_芝,kyusha_shisu,12.5,143,61.3,77.6,0.513
SURFACE_2_芝,kyusha_shisu,12.6,92,79.2,77.8,0.432
SURFACE_2_芝,kyusha_shisu,12.7,111,107.9,71.9,0.466
SURFACE_2_芝,kyusha_shisu,12.8,94,124.4,97.0,0.436
SURFACE_2_芝,kyusha_shisu,12.9,84,64.9,81.2,0.417
SURFACE_2_芝,kyusha_shisu,13.0,205,70.8,68.4,0.582
SURFACE_2_芝,kyusha_shisu,13.1,57,54.1,84.8,0.353
SURFACE_2_芝,kyusha_shisu,13.2,93,98.2,77.8,0.434
SURFACE_2_芝,kyusha_shisu,13.3,137,100.1,76.2,0.505
SURFACE_2_芝,kyusha_shisu,13.4,116,128.4,75.3,0.474
SURFACE_2_芝,kyusha_shisu,13.5,182,73.5,86.5,0.559
SURFACE_2_芝,kyusha_shisu,13.6,80,96.1,74.6,0.408
SURFACE_2_芝,kyusha_shisu,13.7,77,54.1,54.0,0.402
SURFACE_2_芝,kyusha_shisu,13.8,71,120.7,81.4,0.388
SURFACE_2_芝,kyusha_shisu,13.9,87,103.4,94.2,0.423
SURFACE_2_芝,kyusha_shisu,14.0,111,90.9,85.6,0.466
SURFACE_2_芝,kyusha_shisu,14.1,122,40.7,59.7,0.483
SURFACE_2_芝,kyusha_shisu,14.2,72,86.6,68.9,0.391
SURFACE_2_芝,kyusha_shisu,14.3,138,48.1,64.3,0.506
SURFACE_2_芝,kyusha_shisu,14.4,88,52.9,75.5,0.425
SURFACE_2_芝,kyusha_shisu,14.5,91,90.4,78.8,0.431
SURFACE_2_芝,kyusha_shisu,14.6,76,116.6,112.7,0.4
SURFACE_2_芝,kyusha_shisu,14.7,68,75.4,64.0,0.381
SURFACE_2_芝,kyusha_shisu,14.8,88,83.7,62.4,0.425
SURFACE_2_芝,kyusha_shisu,14.9,135,102.6,84.7,0.502
SURFACE_2_芝,kyusha_shisu,15.0,272,85.1,70.4,0.636
SURFACE_2_芝,kyusha_shisu,15.1,83,111.4,74.0,0.415
SURFACE_2_芝,kyusha_shisu,15.2,63,27.8,86.9,0.369
SURFACE_2_芝,kyusha_shisu,15.3,135,110.9,83.3,0.502
SURFACE_2_芝,kyusha_shisu,15.4,73,79.0,92.1,0.393
SURFACE_2_芝,kyusha_shisu,15.5,141,46.6,72.0,0.511
SURFACE_2_芝,kyusha_shisu,15.6,68,150.6,104.7,0.381
SURFACE_2_芝,kyusha_shisu,15.7,95,201.5,86.8,0.438
SURFACE_2_芝,kyusha_shisu,15.8,83,86.1,69.8,0.415
SURFACE_2_芝,kyusha_shisu,15.9,97,87.0,105.9,0.442
SURFACE_2_芝,kyusha_shisu,16.0,189,100.0,86.6,0.566
SURFACE_2_芝,kyusha_shisu,16.1,75,67.4,81.3,0.397
SURFACE_2_芝,kyusha_shisu,16.2,73,40.8,89.9,0.393
SURFACE_2_芝,kyusha_shisu,16.3,90,151.5,97.4,0.429
SURFACE_2_芝,kyusha_shisu,16.4,58,121.5,102.8,0.356
SURFACE_2_芝,kyusha_shisu,16.5,72,47.2,72.4,0.391
SURFACE_2_芝,kyusha_shisu,16.6,88,91.0,83.0,0.425
SURFACE_2_芝,kyusha_shisu,16.7,89,66.0,69.2,0.427
SURFACE_2_芝,kyusha_shisu,16.8,71,194.0,73.2,0.388
SURFACE_2_芝,kyusha_shisu,16.9,75,93.8,94.3,0.397
SURFACE_2_芝,kyusha_shisu,17.0,101,76.7,71.3,0.449
SURFACE_2_芝,kyusha_shisu,17.1,83,58.4,80.5,0.415
SURFACE_2_芝,kyusha_shisu,17.2,59,116.2,82.1,0.359
SURFACE_2_芝,kyusha_shisu,17.3,79,85.3,78.0,0.406
SURFACE_2_芝,kyusha_shisu,17.4,99,61.0,78.8,0.445
SURFACE_2_芝,kyusha_shisu,17.5,156,76.4,69.7,0.53
SURFACE_2_芝,kyusha_shisu,17.6,68,47.0,84.3,0.381
SURFACE_2_芝,kyusha_shisu,17.7,67,64.5,113.0,0.379
SURFACE_2_芝,kyusha_shisu,17.8,80,88.7,92.0,0.408
SURFACE_2_芝,kyusha_shisu,17.9,70,97.4,77.3,0.386
SURFACE_2_芝,kyusha_shisu,18.0,106,54.9,80.2,0.458
SURFACE_2_芝,kyusha_shisu,18.1,88,65.2,73.7,0.425
SURFACE_2_芝,kyusha_shisu,18.2,66,106.5,90.7,0.376
SURFACE_2_芝,kyusha_shisu,18.3,120,65.8,79.0,0.48
SURFACE_2_芝,kyusha_shisu,18.4,79,78.6,66.4,0.406
SURFACE_2_芝,kyusha_shisu,18.5,126,80.8,81.5,0.489
SURFACE_2_芝,kyusha_shisu,18.6,50,49.7,64.8,0.333
SURFACE_2_芝,kyusha_shisu,18.7,48,42.6,69.9,0.327
SURFACE_2_芝,kyusha_shisu,18.8,52,171.1,93.7,0.339
SURFACE_2_芝,kyusha_shisu,18.9,90,87.7,77.5,0.429
SURFACE_2_芝,kyusha_shisu,19.0,77,49.6,79.2,0.402
SURFACE_2_芝,kyusha_shisu,19.1,59,116.6,80.9,0.359
SURFACE_2_芝,kyusha_shisu,19.2,41,104.4,89.4,0.305
SURFACE_2_芝,kyusha_shisu,19.3,40,102.9,106.1,0.302
SURFACE_2_芝,kyusha_shisu,19.4,48,57.6,72.0,0.327
SURFACE_2_芝,kyusha_shisu,19.5,96,111.7,82.6,0.44
SURFACE_2_芝,kyusha_shisu,19.6,58,133.1,92.6,0.356
SURFACE_2_芝,kyusha_shisu,19.7,66,54.6,90.0,0.376
SURFACE_2_芝,kyusha_shisu,19.8,86,82.2,100.4,0.421
SURFACE_2_芝,kyusha_shisu,19.9,82,109.2,84.4,0.412
SURFACE_2_芝,kyusha_shisu,2.0,119,51.9,63.3,0.479
SURFACE_2_芝,kyusha_shisu,2.1,54,90.3,116.4,0.345
SURFACE_2_芝,kyusha_shisu,2.2,74,114.7,71.0,0.395
SURFACE_2_芝,kyusha_shisu,2.3,104,23.4,92.8,0.454
SURFACE_2_芝,kyusha_shisu,2.4,114,40.4,47.6,0.471
SURFACE_2_芝,kyusha_shisu,2.5,83,32.1,66.3,0.415
SURFACE_2_芝,kyusha_shisu,2.6,123,78.0,61.4,0.485
SURFACE_2_芝,kyusha_shisu,2.7,118,144.4,63.6,0.477
SURFACE_2_芝,kyusha_shisu,2.8,57,179.2,98.1,0.353
SURFACE_2_芝,kyusha_shisu,2.9,63,185.5,95.2,0.369
SURFACE_2_芝,kyusha_shisu,20.0,307,83.6,80.9,0.659
SURFACE_2_芝,kyusha_shisu,20.1,40,52.9,81.3,0.302
SURFACE_2_芝,kyusha_shisu,20.2,38,48.5,82.2,0.295
SURFACE_2_芝,kyusha_shisu,20.3,45,91.4,87.4,0.318
SURFACE_2_芝,kyusha_shisu,20.4,49,69.4,70.1,0.33
SURFACE_2_芝,kyusha_shisu,20.5,45,36.8,91.2,0.318
SURFACE_2_芝,kyusha_shisu,20.6,68,61.5,79.2,0.381
SURFACE_2_芝,kyusha_shisu,20.7,47,61.6,69.1,0.324
SURFACE_2_芝,kyusha_shisu,20.8,54,146.4,75.9,0.345
SURFACE_2_芝,kyusha_shisu,20.9,68,55.9,73.4,0.381
SURFACE_2_芝,kyusha_shisu,21.0,108,78.3,83.4,0.461
SURFACE_2_芝,kyusha_shisu,21.1,40,94.4,63.3,0.302
SURFACE_2_芝,kyusha_shisu,21.2,41,85.3,81.8,0.305
SURFACE_2_芝,kyusha_shisu,21.3,80,62.0,91.7,0.408
SURFACE_2_芝,kyusha_shisu,21.4,34,81.4,75.8,0.28
SURFACE_2_芝,kyusha_shisu,21.5,39,167.5,95.9,0.298
SURFACE_2_芝,kyusha_shisu,21.6,43,86.7,68.5,0.312
SURFACE_2_芝,kyusha_shisu,21.7,61,38.8,75.9,0.364
SURFACE_2_芝,kyusha_shisu,21.8,31,77.9,135.3,0.268
SURFACE_2_芝,kyusha_shisu,21.9,51,124.9,101.4,0.336
SURFACE_2_芝,kyusha_shisu,22.0,56,107.0,63.5,0.35
SURFACE_2_芝,kyusha_shisu,22.1,34,45.0,55.9,0.28
SURFACE_2_芝,kyusha_shisu,22.2,45,78.2,84.2,0.318
SURFACE_2_芝,kyusha_shisu,22.4,38,49.6,53.8,0.295
SURFACE_2_芝,kyusha_shisu,22.5,42,76.1,76.4,0.308
SURFACE_2_芝,kyusha_shisu,22.6,40,69.5,65.6,0.302
SURFACE_2_芝,kyusha_shisu,22.7,32,94.0,105.0,0.272
SURFACE_2_芝,kyusha_shisu,22.9,31,33.7,70.8,0.268
SURFACE_2_芝,kyusha_shisu,23.0,41,130.1,78.0,0.305
SURFACE_2_芝,kyusha_shisu,23.3,46,120.3,88.5,0.321
SURFACE_2_芝,kyusha_shisu,23.4,32,173.1,102.0,0.272
SURFACE_2_芝,kyusha_shisu,23.5,51,110.0,97.0,0.336
SURFACE_2_芝,kyusha_shisu,23.6,37,65.8,72.2,0.291
SURFACE_2_芝,kyusha_shisu,24.0,126,76.0,75.3,0.489
SURFACE_2_芝,kyusha_shisu,24.1,31,62.2,93.4,0.268
SURFACE_2_芝,kyusha_shisu,24.3,44,86.9,94.1,0.315
SURFACE_2_芝,kyusha_shisu,26.0,35,78.8,73.9,0.284
SURFACE_2_芝,kyusha_shisu,28.3,30,44.0,52.3,0.264
SURFACE_2_芝,kyusha_shisu,3.0,110,54.4,65.6,0.464
SURFACE_2_芝,kyusha_shisu,3.1,57,14.1,54.5,0.353
SURFACE_2_芝,kyusha_shisu,3.2,59,37.6,103.7,0.359
SURFACE_2_芝,kyusha_shisu,3.3,128,135.7,80.9,0.492
SURFACE_2_芝,kyusha_shisu,3.4,97,47.9,62.4,0.442
SURFACE_2_芝,kyusha_shisu,3.5,63,53.7,64.2,0.369
SURFACE_2_芝,kyusha_shisu,3.6,87,117.6,83.5,0.423
SURFACE_2_芝,kyusha_shisu,3.7,86,39.1,70.4,0.421
SURFACE_2_芝,kyusha_shisu,3.8,114,74.7,79.3,0.471
SURFACE_2_芝,kyusha_shisu,3.9,63,88.0,88.4,0.369
SURFACE_2_芝,kyusha_shisu,30.0,100,56.3,85.3,0.447
SURFACE_2_芝,kyusha_shisu,4.0,90,38.4,52.7,0.429
SURFACE_2_芝,kyusha_shisu,4.1,69,58.2,93.0,0.384
SURFACE_2_芝,kyusha_shisu,4.2,78,36.7,51.5,0.404
SURFACE_2_芝,kyusha_shisu,4.3,96,76.0,56.0,0.44
SURFACE_2_芝,kyusha_shisu,4.4,89,66.9,100.1,0.427
SURFACE_2_芝,kyusha_shisu,4.5,118,44.9,82.9,0.477
SURFACE_2_芝,kyusha_shisu,4.6,95,67.9,65.1,0.438
SURFACE_2_芝,kyusha_shisu,4.7,85,141.5,105.2,0.419
SURFACE_2_芝,kyusha_shisu,4.8,80,133.3,82.5,0.408
SURFACE_2_芝,kyusha_shisu,4.9,109,5.8,77.3,0.463
SURFACE_2_芝,kyusha_shisu,40.0,138,74.3,87.3,0.506
SURFACE_2_芝,kyusha_shisu,5.0,114,76.8,62.4,0.471
SURFACE_2_芝,kyusha_shisu,5.1,108,35.5,66.0,0.461
SURFACE_2_芝,kyusha_shisu,5.2,117,56.9,70.1,0.476
SURFACE_2_芝,kyusha_shisu,5.3,125,55.9,72.7,0.488
SURFACE_2_芝,kyusha_shisu,5.4,207,58.3,65.9,0.584
SURFACE_2_芝,kyusha_shisu,5.5,95,64.0,72.3,0.438
SURFACE_2_芝,kyusha_shisu,5.6,102,25.6,58.9,0.451
SURFACE_2_芝,kyusha_shisu,5.7,153,82.9,69.8,0.526
SURFACE_2_芝,kyusha_shisu,5.8,115,72.4,52.1,0.473
SURFACE_2_芝,kyusha_shisu,5.9,140,42.6,68.1,0.509
SURFACE_2_芝,kyusha_shisu,6.0,950,74.0,72.4,0.839
SURFACE_2_芝,kyusha_shisu,6.1,129,43.1,76.2,0.494
SURFACE_2_芝,kyusha_shisu,6.2,164,188.7,101.8,0.539
SURFACE_2_芝,kyusha_shisu,6.3,307,79.8,77.1,0.659
SURFACE_2_芝,kyusha_shisu,6.4,256,70.2,60.5,0.625
SURFACE_2_芝,kyusha_shisu,6.5,135,53.2,50.1,0.502
SURFACE_2_芝,kyusha_shisu,6.6,125,41.7,84.4,0.488
